tempo,posicao,velocidade,aceleracao
0.2940,99.5748,2.8818,9.7861
0.2950,99.5719,2.8916,9.7859
0.2960,99.5690,2.9014,9.7858
0.2970,99.5661,2.9112,9.7856
0.2980,99.5631,2.9210,9.7854
0.2990,99.5602,2.9307,9.7853
0.3000,99.5573,2.9405,9.7851
0.3010,99.5543,2.9503,9.7849
0.3020,99.5514,2.9601,9.7848
0.3030,99.5484,2.9699,9.7846
0.3040,99.5454,2.9797,9.7844
0.3050,99.5424,2.9894,9.7843
0.3060,99.5394,2.9992,9.7841
0.3070,99.5364,3.0090,9.7839
0.3080,99.5334,3.0188,9.7838
0.3090,99.5304,3.0286,9.7836
0.3100,99.5273,3.0384,9.7834
0.3110,99.5243,3.0481,9.7833
0.3120,99.5212,3.0579,9.7831
0.3130,99.5181,3.0677,9.7829
0.3140,99.5151,3.0775,9.7827
0.3150,99.5120,3.0873,9.7826
0.3160,99.5089,3.0971,9.7824
0.3170,99.5058,3.1068,9.7822
0.3180,99.5027,3.1166,9.7820
0.3190,99.4995,3.1264,9.7819
0.3200,99.4964,3.1362,9.7817
0.3210,99.4933,3.1460,9.7815
0.3220,99.4901,3.1558,9.7813
0.3230,99.4869,3.1655,9.7812
0.3240,99.4838,3.1753,9.7810
0.3250,99.4806,3.1851,9.7808
0.3260,99.4774,3.1949,9.7806
0.3270,99.4742,3.2047,9.7804
0.3280,99.4710,3.2144,9.7803
0.3290,99.4677,3.2242,9.7801
0.3300,99.4645,3.2340,9.7799
0.3310,99.4613,3.2438,9.7797
0.3320,99.4580,3.2536,9.7795
0.3330,99.4547,3.2633,9.7793
0.3340,99.4515,3.2731,9.7792
0.3350,99.4482,3.2829,9.7790
0.3360,99.4449,3.2927,9.7788
0.3370,99.4416,3.3025,9.7786
0.3380,99.4383,3.3122,9.7784
0.3390,99.4350,3.3220,9.7782
0.3400,99.4316,3.3318,9.7780
0.3410,99.4283,3.3416,9.7779
0.3420,99.4249,3.3513,9.7777
0.3430,99.4216,3.3611,9.7775
0.3440,99.4182,3.3709,9.7773
0.3450,99.4148,3.3807,9.7771
0.3460,99.4114,3.3905,9.7769
0.3470,99.4080,3.4002,9.7767
0.3480,99.4046,3.4100,9.7765
0.3490,99.4012,3.4198,9.7763
0.3500,99.3978,3.4296,9.7761
0.3510,99.3943,3.4393,9.7759
0.3520,99.3909,3.4491,9.7758
0.3530,99.3874,3.4589,9.7756
0.3540,99.3840,3.4687,9.7754
0.3550,99.3805,3.4784,9.7752
0.3560,99.3770,3.4882,9.7750
0.3570,99.3735,3.4980,9.7748
0.3580,99.3700,3.5078,9.7746
0.3590,99.3665,3.5175,9.7744
0.3600,99.3629,3.5273,9.7742
0.3610,99.3594,3.5371,9.7740
0.3620,99.3558,3.5469,9.7738
0.3630,99.3523,3.5566,9.7736
0.3640,99.3487,3.5664,9.7734
0.3650,99.3452,3.5762,9.7732
0.3660,99.3416,3.5860,9.7730
0.3670,99.3380,3.5957,9.7728
0.3680,99.3344,3.6055,9.7726
0.3690,99.3307,3.6153,9.7724
0.3700,99.3271,3.6250,9.7722
0.3710,99.3235,3.6348,9.7720
0.3720,99.3198,3.6446,9.7718
0.3730,99.3162,3.6544,9.7716
0.3740,99.3125,3.6641,9.7714
0.3750,99.3089,3.6739,9.7711
0.3760,99.3052,3.6837,9.7709
0.3770,99.3015,3.6934,9.7707
0.3780,99.2978,3.7032,9.7705
0.3790,99.2941,3.7130,9.7703
0.3800,99.2903,3.7228,9.7701
0.3810,99.2866,3.7325,9.7699
0.3820,99.2829,3.7423,9.7697
0.3830,99.2791,3.7521,9.7695
0.3840,99.2753,3.7618,9.7693
0.3850,99.2716,3.7716,9.7690
0.3860,99.2678,3.7814,9.7688
0.3870,99.2640,3.7911,9.7686
0.3880,99.2602,3.8009,9.7684
0.3890,99.2564,3.8107,9.7682
0.3900,99.2526,3.8205,9.7680
0.3910,99.2487,3.8302,9.7678
0.3920,99.2449,3.8400,9.7676
0.3930,99.2411,3.8498,9.7673
0.3940,99.2372,3.8595,9.7671
0.3950,99.2333,3.8693,9.7669
0.3960,99.2294,3.8791,9.7667
0.3970,99.2256,3.8888,9.7665
0.3980,99.2217,3.8986,9.7662
0.3990,99.2177,3.9084,9.7660
0.4000,99.2138,3.9181,9.7658
0.4010,99.2099,3.9279,9.7656
0.4020,99.2060,3.9377,9.7654
0.4030,99.2020,3.9474,9.7651
0.4040,99.1981,3.9572,9.7649
0.4050,99.1941,3.9669,9.7647
0.4060,99.1901,3.9767,9.7645
0.4070,99.1861,3.9865,9.7643
0.4080,99.1821,3.9962,9.7640
0.4090,99.1781,4.0060,9.7638
0.4100,99.1741,4.0158,9.7636
0.4110,99.1701,4.0255,9.7634
0.4120,99.1660,4.0353,9.7631
0.4130,99.1620,4.0451,9.7629
0.4140,99.1579,4.0548,9.7627
0.4150,99.1539,4.0646,9.7624
0.4160,99.1498,4.0743,9.7622
0.4170,99.1457,4.0841,9.7620
0.4180,99.1416,4.0939,9.7618
0.4190,99.1375,4.1036,9.7615
0.4200,99.1334,4.1134,9.7613
0.4210,99.1293,4.1232,9.7611
0.4220,99.1252,4.1329,9.7608
0.4230,99.1210,4.1427,9.7606
0.4240,99.1169,4.1524,9.7604
0.4250,99.1127,4.1622,9.7601
0.4260,99.1085,4.1720,9.7599
0.4270,99.1043,4.1817,9.7597
0.4280,99.1002,4.1915,9.7594
0.4290,99.0960,4.2012,9.7592
0.4300,99.0917,4.2110,9.7590
0.4310,99.0875,4.2208,9.7587
0.4320,99.0833,4.2305,9.7585
0.4330,99.0791,4.2403,9.7582
0.4340,99.0748,4.2500,9.7580
0.4350,99.0705,4.2598,9.7578
0.4360,99.0663,4.2695,9.7575
0.4370,99.0620,4.2793,9.7573
0.4380,99.0577,4.2891,9.7570
0.4390,99.0534,4.2988,9.7568
0.4400,99.0491,4.3086,9.7566
0.4410,99.0448,4.3183,9.7563
0.4420,99.0405,4.3281,9.7561
0.4430,99.0361,4.3378,9.7558
0.4440,99.0318,4.3476,9.7556
0.4450,99.0274,4.3574,9.7553
0.4460,99.0230,4.3671,9.7551
0.4470,99.0187,4.3769,9.7549
0.4480,99.0143,4.3866,9.7546
0.4490,99.0099,4.3964,9.7544
0.4500,99.0055,4.4061,9.7541
0.4510,99.0011,4.4159,9.7539
0.4520,98.9966,4.4256,9.7536
0.4530,98.9922,4.4354,9.7534
0.4540,98.9878,4.4451,9.7531
0.4550,98.9833,4.4549,9.7529
0.4560,98.9788,4.4647,9.7526
0.4570,98.9744,4.4744,9.7524
0.4580,98.9699,4.4842,9.7521
0.4590,98.9654,4.4939,9.7519
0.4600,98.9609,4.5037,9.7516
0.4610,98.9564,4.5134,9.7514
0.4620,98.9518,4.5232,9.7511
0.4630,98.9473,4.5329,9.7508
0.4640,98.9428,4.5427,9.7506
0.4650,98.9382,4.5524,9.7503
0.4660,98.9337,4.5622,9.7501
0.4670,98.9291,4.5719,9.7498
0.4680,98.9245,4.5817,9.7496
0.4690,98.9199,4.5914,9.7493
0.4700,98.9153,4.6012,9.7491
0.4710,98.9107,4.6109,9.7488
0.4720,98.9061,4.6207,9.7485
0.4730,98.9014,4.6304,9.7483
0.4740,98.8968,4.6402,9.7480
0.4750,98.8922,4.6499,9.7478
0.4760,98.8875,4.6597,9.7475
0.4770,98.8828,4.6694,9.7472
0.4780,98.8781,4.6792,9.7470
0.4790,98.8735,4.6889,9.7467
0.4800,98.8688,4.6986,9.7464
0.4810,98.8640,4.7084,9.7462
0.4820,98.8593,4.7181,9.7459
0.4830,98.8546,4.7279,9.7457
0.4840,98.8499,4.7376,9.7454
0.4850,98.8451,4.7474,9.7451
0.4860,98.8404,4.7571,9.7449
0.4870,98.8356,4.7669,9.7446
0.4880,98.8308,4.7766,9.7443
0.4890,98.8260,4.7864,9.7441
0.4900,98.8212,4.7961,9.7438
0.4910,98.8164,4.8058,9.7435
0.4920,98.8116,4.8156,9.7432
0.4930,98.8068,4.8253,9.7430
0.4940,98.8020,4.8351,9.7427
0.4950,98.7971,4.8448,9.7424
0.4960,98.7923,4.8546,9.7422
0.4970,98.7874,4.8643,9.7419
0.4980,98.7825,4.8740,9.7416
0.4990,98.7776,4.8838,9.7413
0.5000,98.7727,4.8935,9.7411
0.5010,98.7678,4.9033,9.7408
0.5020,98.7629,4.9130,9.7405
0.5030,98.7580,4.9227,9.7402
0.5040,98.7531,4.9325,9.7400
0.5050,98.7481,4.9422,9.7397
0.5060,98.7432,4.9520,9.7394
0.5070,98.7382,4.9617,9.7391
0.5080,98.7332,4.9714,9.7389
0.5090,98.7283,4.9812,9.7386
0.5100,98.7233,4.9909,9.7383
0.5110,98.7183,5.0007,9.7380
0.5120,98.7133,5.0104,9.7377
0.5130,98.7082,5.0201,9.7375
0.5140,98.7032,5.0299,9.7372
0.5150,98.6982,5.0396,9.7369
0.5160,98.6931,5.0493,9.7366
0.5170,98.6881,5.0591,9.7363
0.5180,98.6830,5.0688,9.7360
0.5190,98.6779,5.0786,9.7358
0.5200,98.6728,5.0883,9.7355
0.5210,98.6677,5.0980,9.7352
0.5220,98.6626,5.1078,9.7349
0.5230,98.6575,5.1175,9.7346
0.5240,98.6524,5.1272,9.7343
0.5250,98.6472,5.1370,9.7340
0.5260,98.6421,5.1467,9.7337
0.5270,98.6369,5.1564,9.7335
0.5280,98.6318,5.1662,9.7332
0.5290,98.6266,5.1759,9.7329
0.5300,98.6214,5.1856,9.7326
0.5310,98.6162,5.1954,9.7323
0.5320,98.6110,5.2051,9.7320
0.5330,98.6058,5.2148,9.7317
0.5340,98.6006,5.2246,9.7314
0.5350,98.5953,5.2343,9.7311
0.5360,98.5901,5.2440,9.7308
0.5370,98.5848,5.2538,9.7305
0.5380,98.5796,5.2635,9.7302
0.5390,98.5743,5.2732,9.7300
0.5400,98.5690,5.2829,9.7297
0.5410,98.5637,5.2927,9.7294
0.5420,98.5584,5.3024,9.7291
0.5430,98.5531,5.3121,9.7288
0.5440,98.5478,5.3219,9.7285
0.5450,98.5425,5.3316,9.7282
0.5460,98.5371,5.3413,9.7279
0.5470,98.5318,5.3510,9.7276
0.5480,98.5264,5.3608,9.7273
0.5490,98.5210,5.3705,9.7270
0.5500,98.5156,5.3802,9.7267
0.5510,98.5103,5.3900,9.7264
0.5520,98.5049,5.3997,9.7261
0.5530,98.4994,5.4094,9.7258
0.5540,98.4940,5.4191,9.7255
0.5550,98.4886,5.4289,9.7252
0.5560,98.4832,5.4386,9.7249
0.5570,98.4777,5.4483,9.7245
0.5580,98.4723,5.4580,9.7242
0.5590,98.4668,5.4678,9.7239
0.5600,98.4613,5.4775,9.7236
0.5610,98.4558,5.4872,9.7233
0.5620,98.4503,5.4969,9.7230
0.5630,98.4448,5.5067,9.7227
0.5640,98.4393,5.5164,9.7224
0.5650,98.4338,5.5261,9.7221
0.5660,98.4282,5.5358,9.7218
0.5670,98.4227,5.5455,9.7215
0.5680,98.4171,5.5553,9.7212
0.5690,98.4116,5.5650,9.7208
0.5700,98.4060,5.5747,9.7205
0.5710,98.4004,5.5844,9.7202
0.5720,98.3948,5.5941,9.7199
0.5730,98.3892,5.6039,9.7196
0.5740,98.3836,5.6136,9.7193
0.5750,98.3780,5.6233,9.7190
0.5760,98.3723,5.6330,9.7187
0.5770,98.3667,5.6427,9.7183
0.5780,98.3611,5.6525,9.7180
0.5790,98.3554,5.6622,9.7177
0.5800,98.3497,5.6719,9.7174
0.5810,98.3440,5.6816,9.7171
0.5820,98.3383,5.6913,9.7168
0.5830,98.3326,5.7010,9.7164
0.5840,98.3269,5.7108,9.7161
0.5850,98.3212,5.7205,9.7158
0.5860,98.3155,5.7302,9.7155
0.5870,98.3097,5.7399,9.7152
0.5880,98.3040,5.7496,9.7148
0.5890,98.2982,5.7593,9.7145
0.5900,98.2925,5.7691,9.7142
0.5910,98.2867,5.7788,9.7139
0.5920,98.2809,5.7885,9.7135
0.5930,98.2751,5.7982,9.7132
0.5940,98.2693,5.8079,9.7129
0.5950,98.2635,5.8176,9.7126
0.5960,98.2576,5.8273,9.7122
0.5970,98.2518,5.8370,9.7119
0.5980,98.2460,5.8468,9.7116
0.5990,98.2401,5.8565,9.7113
0.6000,98.2342,5.8662,9.7109
0.6010,98.2284,5.8759,9.7106
0.6020,98.2225,5.8856,9.7103
0.6030,98.2166,5.8953,9.7099
0.6040,98.2107,5.9050,9.7096
0.6050,98.2048,5.9147,9.7093
0.6060,98.1988,5.9244,9.7090
0.6070,98.1929,5.9342,9.7086
0.6080,98.1870,5.9439,9.7083
0.6090,98.1810,5.9536,9.7080
0.6100,98.1750,5.9633,9.7076
0.6110,98.1691,5.9730,9.7073
0.6120,98.1631,5.9827,9.7070
0.6130,98.1571,5.9924,9.7066
0.6140,98.1511,6.0021,9.7063
0.6150,98.1451,6.0118,9.7060
0.6160,98.1391,6.0215,9.7056
0.6170,98.1330,6.0312,9.7053
0.6180,98.1270,6.0409,9.7049
0.6190,98.1209,6.0506,9.7046
0.6200,98.1149,6.0603,9.7043
0.6210,98.1088,6.0700,9.7039
0.6220,98.1027,6.0797,9.7036
0.6230,98.0966,6.0895,9.7033
0.6240,98.0905,6.0992,9.7029
0.6250,98.0844,6.1089,9.7026
0.6260,98.0783,6.1186,9.7022
0.6270,98.0722,6.1283,9.7019
0.6280,98.0660,6.1380,9.7015
0.6290,98.0599,6.1477,9.7012
0.6300,98.0537,6.1574,9.7009
0.6310,98.0476,6.1671,9.7005
0.6320,98.0414,6.1768,9.7002
0.6330,98.0352,6.1865,9.6998
0.6340,98.0290,6.1962,9.6995
0.6350,98.0228,6.2059,9.6991
0.6360,98.0166,6.2156,9.6988
0.6370,98.0104,6.2253,9.6984
0.6380,98.0041,6.2350,9.6981
0.6390,97.9979,6.2447,9.6977
0.6400,97.9916,6.2544,9.6974
0.6410,97.9854,6.2641,9.6970
0.6420,97.9791,6.2738,9.6967
0.6430,97.9728,6.2835,9.6963
0.6440,97.9665,6.2931,9.6960
0.6450,97.9602,6.3028,9.6956
0.6460,97.9539,6.3125,9.6953
0.6470,97.9476,6.3222,9.6949
0.6480,97.9413,6.3319,9.6946
0.6490,97.9349,6.3416,9.6942
0.6500,97.9286,6.3513,9.6939
0.6510,97.9222,6.3610,9.6935
0.6520,97.9158,6.3707,9.6932
0.6530,97.9094,6.3804,9.6928
0.6540,97.9031,6.3901,9.6925
0.6550,97.8967,6.3998,9.6921
0.6560,97.8902,6.4095,9.6917
0.6570,97.8838,6.4192,9.6914
0.6580,97.8774,6.4289,9.6910
0.6590,97.8710,6.4385,9.6907
0.6600,97.8645,6.4482,9.6903
0.6610,97.8581,6.4579,9.6899
0.6620,97.8516,6.4676,9.6896
0.6630,97.8451,6.4773,9.6892
0.6640,97.8386,6.4870,9.6889
0.6650,97.8321,6.4967,9.6885
0.6660,97.8256,6.5064,9.6881
0.6670,97.8191,6.5161,9.6878
0.6680,97.8126,6.5258,9.6874
0.6690,97.8060,6.5354,9.6870
0.6700,97.7995,6.5451,9.6867
0.6710,97.7929,6.5548,9.6863
0.6720,97.7864,6.5645,9.6859
0.6730,97.7798,6.5742,9.6856
0.6740,97.7732,6.5839,9.6852
0.6750,97.7666,6.5936,9.6848
0.6760,97.7600,6.6032,9.6845
0.6770,97.7534,6.6129,9.6841
0.6780,97.7468,6.6226,9.6837
0.6790,97.7402,6.6323,9.6834
0.6800,97.7335,6.6420,9.6830
0.6810,97.7269,6.6517,9.6826
0.6820,97.7202,6.6613,9.6823
0.6830,97.7135,6.6710,9.6819
0.6840,97.7068,6.6807,9.6815
0.6850,97.7002,6.6904,9.6811
0.6860,97.6935,6.7001,9.6808
0.6870,97.6867,6.7098,9.6804
0.6880,97.6800,6.7194,9.6800
0.6890,97.6733,6.7291,9.6796
0.6900,97.6666,6.7388,9.6793
0.6910,97.6598,6.7485,9.6789
0.6920,97.6531,6.7581,9.6785
0.6930,97.6463,6.7678,9.6781
0.6940,97.6395,6.7775,9.6778
0.6950,97.6327,6.7872,9.6774
0.6960,97.6259,6.7969,9.6770
