dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
2.0510,6.1530,-73.5873,83.4058,1.8823
2.0520,6.1560,-73.6301,83.4602,1.8822
2.0530,6.1590,-73.6728,83.5147,1.8822
2.0540,6.1620,-73.7156,83.5692,1.8821
2.0550,6.1650,-73.7584,83.6237,1.8820
2.0560,6.1680,-73.8011,83.6782,1.8820
2.0570,6.1710,-73.8439,83.7328,1.8819
2.0580,6.1740,-73.8867,83.7873,1.8818
2.0590,6.1770,-73.9295,83.8419,1.8818
2.0600,6.1800,-73.9723,83.8965,1.8817
2.0610,6.1830,-74.0151,83.9511,1.8816
2.0620,6.1860,-74.0579,84.0057,1.8816
2.0630,6.1890,-74.1007,84.0604,1.8815
2.0640,6.1920,-74.1436,84.1150,1.8815
2.0650,6.1950,-74.1864,84.1697,1.8814
2.0660,6.1980,-74.2292,84.2244,1.8813
2.0670,6.2010,-74.2721,84.2791,1.8813
2.0680,6.2040,-74.3149,84.3338,1.8812
2.0690,6.2070,-74.3578,84.3885,1.8811
2.0700,6.2100,-74.4007,84.4433,1.8811
2.0710,6.2130,-74.4436,84.4981,1.8810
2.0720,6.2160,-74.4864,84.5529,1.8809
2.0730,6.2190,-74.5293,84.6077,1.8809
2.0740,6.2220,-74.5722,84.6625,1.8808
2.0750,6.2250,-74.6151,84.7173,1.8808
2.0760,6.2280,-74.6581,84.7722,1.8807
2.0770,6.2310,-74.7010,84.8270,1.8806
2.0780,6.2340,-74.7439,84.8819,1.8806
2.0790,6.2370,-74.7868,84.9368,1.8805
2.0800,6.2400,-74.8298,84.9917,1.8804
2.0810,6.2430,-74.8727,85.0467,1.8804
2.0820,6.2460,-74.9157,85.1016,1.8803
2.0830,6.2490,-74.9587,85.1566,1.8802
2.0840,6.2520,-75.0016,85.2116,1.8802
2.0850,6.2550,-75.0446,85.2666,1.8801
2.0860,6.2580,-75.0876,85.3216,1.8801
2.0870,6.2610,-75.1306,85.3766,1.8800
2.0880,6.2640,-75.1736,85.4317,1.8799
2.0890,6.2670,-75.2166,85.4868,1.8799
2.0900,6.2700,-75.2596,85.5418,1.8798
2.0910,6.2730,-75.3026,85.5969,1.8797
2.0920,6.2760,-75.3457,85.6521,1.8797
2.0930,6.2790,-75.3887,85.7072,1.8796
2.0940,6.2820,-75.4317,85.7623,1.8795
2.0950,6.2850,-75.4748,85.8175,1.8795
2.0960,6.2880,-75.5178,85.8727,1.8794
2.0970,6.2910,-75.5609,85.9279,1.8794
2.0980,6.2940,-75.6040,85.9831,1.8793
2.0990,6.2970,-75.6470,86.0383,1.8792
2.1000,6.3000,-75.6901,86.0936,1.8792
2.1010,6.3030,-75.7332,86.1489,1.8791
2.1020,6.3060,-75.7763,86.2041,1.8790
2.1030,6.3090,-75.8194,86.2594,1.8790
2.1040,6.3120,-75.8625,86.3148,1.8789
2.1050,6.3150,-75.9057,86.3701,1.8788
2.1060,6.3180,-75.9488,86.4254,1.8788
2.1070,6.3210,-75.9919,86.4808,1.8787
2.1080,6.3240,-76.0351,86.5362,1.8787
2.1090,6.3270,-76.0782,86.5916,1.8786
2.1100,6.3300,-76.1214,86.6470,1.8785
2.1110,6.3330,-76.1645,86.7024,1.8785
2.1120,6.3360,-76.2077,86.7579,1.8784
2.1130,6.3390,-76.2509,86.8134,1.8783
2.1140,6.3420,-76.2941,86.8688,1.8783
2.1150,6.3450,-76.3373,86.9243,1.8782
2.1160,6.3480,-76.3805,86.9799,1.8781
2.1170,6.3510,-76.4237,87.0354,1.8781
2.1180,6.3540,-76.4669,87.0909,1.8780
2.1190,6.3570,-76.5101,87.1465,1.8779
2.1200,6.3600,-76.5533,87.2021,1.8779
2.1210,6.3630,-76.5966,87.2577,1.8778
2.1220,6.3660,-76.6398,87.3133,1.8778
2.1230,6.3690,-76.6831,87.3689,1.8777
2.1240,6.3720,-76.7263,87.4246,1.8776
2.1250,6.3750,-76.7696,87.4802,1.8776
2.1260,6.3780,-76.8128,87.5359,1.8775
2.1270,6.3810,-76.8561,87.5916,1.8774
2.1280,6.3840,-76.8994,87.6473,1.8774
2.1290,6.3870,-76.9427,87.7031,1.8773
2.1300,6.3900,-76.9860,87.7588,1.8772
2.1310,6.3930,-77.0293,87.8146,1.8772
2.1320,6.3960,-77.0726,87.8704,1.8771
2.1330,6.3990,-77.1159,87.9262,1.8771
2.1340,6.4020,-77.1593,87.9820,1.8770
2.1350,6.4050,-77.2026,88.0378,1.8769
2.1360,6.4080,-77.2459,88.0937,1.8769
2.1370,6.4110,-77.2893,88.1495,1.8768
2.1380,6.4140,-77.3326,88.2054,1.8767
2.1390,6.4170,-77.3760,88.2613,1.8767
2.1400,6.4200,-77.4194,88.3172,1.8766
2.1410,6.4230,-77.4628,88.3732,1.8765
2.1420,6.4260,-77.5061,88.4291,1.8765
2.1430,6.4290,-77.5495,88.4851,1.8764
2.1440,6.4320,-77.5929,88.5411,1.8763
2.1450,6.4350,-77.6363,88.5971,1.8763
2.1460,6.4380,-77.6797,88.6531,1.8762
2.1470,6.4410,-77.7232,88.7091,1.8762
2.1480,6.4440,-77.7666,88.7652,1.8761
2.1490,6.4470,-77.8100,88.8212,1.8760
2.1500,6.4500,-77.8535,88.8773,1.8760
2.1510,6.4530,-77.8969,88.9334,1.8759
2.1520,6.4560,-77.9404,88.9895,1.8758
2.1530,6.4590,-77.9838,89.0457,1.8758
2.1540,6.4620,-78.0273,89.1018,1.8757
2.1550,6.4650,-78.0708,89.1580,1.8756
2.1560,6.4680,-78.1143,89.2142,1.8756
2.1570,6.4710,-78.1578,89.2704,1.8755
2.1580,6.4740,-78.2013,89.3266,1.8755
2.1590,6.4770,-78.2448,89.3828,1.8754
2.1600,6.4800,-78.2883,89.4391,1.8753
2.1610,6.4830,-78.3318,89.4954,1.8753
2.1620,6.4860,-78.3753,89.5517,1.8752
2.1630,6.4890,-78.4189,89.6080,1.8751
2.1640,6.4920,-78.4624,89.6643,1.8751
2.1650,6.4950,-78.5060,89.7206,1.8750
2.1660,6.4980,-78.5495,89.7770,1.8749
2.1670,6.5010,-78.5931,89.8333,1.8749
2.1680,6.5040,-78.6366,89.8897,1.8748
2.1690,6.5070,-78.6802,89.9461,1.8747
2.1700,6.5100,-78.7238,90.0026,1.8747
2.1710,6.5130,-78.7674,90.0590,1.8746
2.1720,6.5160,-78.8110,90.1155,1.8746
2.1730,6.5190,-78.8546,90.1719,1.8745
2.1740,6.5220,-78.8982,90.2284,1.8744
2.1750,6.5250,-78.9418,90.2849,1.8744
2.1760,6.5280,-78.9855,90.3415,1.8743
2.1770,6.5310,-79.0291,90.3980,1.8742
2.1780,6.5340,-79.0727,90.4546,1.8742
2.1790,6.5370,-79.1164,90.5111,1.8741
2.1800,6.5400,-79.1601,90.5677,1.8740
2.1810,6.5430,-79.2037,90.6243,1.8740
2.1820,6.5460,-79.2474,90.6810,1.8739
2.1830,6.5490,-79.2911,90.7376,1.8739
2.1840,6.5520,-79.3347,90.7943,1.8738
2.1850,6.5550,-79.3784,90.8509,1.8737
2.1860,6.5580,-79.4221,90.9076,1.8737
2.1870,6.5610,-79.4658,90.9643,1.8736
2.1880,6.5640,-79.5096,91.0211,1.8735
2.1890,6.5670,-79.5533,91.0778,1.8735
2.1900,6.5700,-79.5970,91.1346,1.8734
2.1910,6.5730,-79.6407,91.1914,1.8733
2.1920,6.5760,-79.6845,91.2481,1.8733
2.1930,6.5790,-79.7282,91.3050,1.8732
2.1940,6.5820,-79.7720,91.3618,1.8731
2.1950,6.5850,-79.8158,91.4186,1.8731
2.1960,6.5880,-79.8595,91.4755,1.8730
2.1970,6.5910,-79.9033,91.5324,1.8730
2.1980,6.5940,-79.9471,91.5893,1.8729
2.1990,6.5970,-79.9909,91.6462,1.8728
2.2000,6.6000,-80.0347,91.7031,1.8728
2.2010,6.6030,-80.0785,91.7601,1.8727
2.2020,6.6060,-80.1223,91.8170,1.8726
2.2030,6.6090,-80.1661,91.8740,1.8726
2.2040,6.6120,-80.2100,91.9310,1.8725
2.2050,6.6150,-80.2538,91.9880,1.8724
2.2060,6.6180,-80.2976,92.0451,1.8724
2.2070,6.6210,-80.3415,92.1021,1.8723
2.2080,6.6240,-80.3853,92.1592,1.8722
2.2090,6.6270,-80.4292,92.2163,1.8722
2.2100,6.6300,-80.4731,92.2734,1.8721
2.2110,6.6330,-80.5170,92.3305,1.8721
2.2120,6.6360,-80.5608,92.3877,1.8720
2.2130,6.6390,-80.6047,92.4448,1.8719
2.2140,6.6420,-80.6486,92.5020,1.8719
2.2150,6.6450,-80.6926,92.5592,1.8718
2.2160,6.6480,-80.7365,92.6164,1.8717
2.2170,6.6510,-80.7804,92.6736,1.8717
2.2180,6.6540,-80.8243,92.7308,1.8716
2.2190,6.6570,-80.8683,92.7881,1.8715
2.2200,6.6600,-80.9122,92.8454,1.8715
2.2210,6.6630,-80.9561,92.9027,1.8714
2.2220,6.6660,-81.0001,92.9600,1.8713
2.2230,6.6690,-81.0441,93.0173,1.8713
2.2240,6.6720,-81.0880,93.0746,1.8712
2.2250,6.6750,-81.1320,93.1320,1.8712
2.2260,6.6780,-81.1760,93.1894,1.8711
2.2270,6.6810,-81.2200,93.2468,1.8710
2.2280,6.6840,-81.2640,93.3042,1.8710
2.2290,6.6870,-81.3080,93.3616,1.8709
2.2300,6.6900,-81.3520,93.4191,1.8708
2.2310,6.6930,-81.3961,93.4765,1.8708
2.2320,6.6960,-81.4401,93.5340,1.8707
2.2330,6.6990,-81.4841,93.5915,1.8706
2.2340,6.7020,-81.5282,93.6490,1.8706
2.2350,6.7050,-81.5722,93.7066,1.8705
2.2360,6.7080,-81.6163,93.7641,1.8704
2.2370,6.7110,-81.6603,93.8217,1.8704
2.2380,6.7140,-81.7044,93.8793,1.8703
2.2390,6.7170,-81.7485,93.9369,1.8702
2.2400,6.7200,-81.7926,93.9945,1.8702
2.2410,6.7230,-81.8367,94.0521,1.8701
2.2420,6.7260,-81.8808,94.1098,1.8701
2.2430,6.7290,-81.9249,94.1674,1.8700
2.2440,6.7320,-81.9690,94.2251,1.8699
2.2450,6.7350,-82.0131,94.2828,1.8699
2.2460,6.7380,-82.0573,94.3406,1.8698
2.2470,6.7410,-82.1014,94.3983,1.8697
2.2480,6.7440,-82.1455,94.4561,1.8697
2.2490,6.7470,-82.1897,94.5138,1.8696
2.2500,6.7500,-82.2339,94.5716,1.8695
2.2510,6.7530,-82.2780,94.6294,1.8695
2.2520,6.7560,-82.3222,94.6873,1.8694
2.2530,6.7590,-82.3664,94.7451,1.8693
2.2540,6.7620,-82.4106,94.8030,1.8693
2.2550,6.7650,-82.4548,94.8609,1.8692
2.2560,6.7680,-82.4990,94.9188,1.8692
2.2570,6.7710,-82.5432,94.9767,1.8691
2.2580,6.7740,-82.5874,95.0346,1.8690
2.2590,6.7770,-82.6316,95.0926,1.8690
2.2600,6.7800,-82.6759,95.1505,1.8689
2.2610,6.7830,-82.7201,95.2085,1.8688
2.2620,6.7860,-82.7643,95.2665,1.8688
2.2630,6.7890,-82.8086,95.3245,1.8687
2.2640,6.7920,-82.8529,95.3826,1.8686
2.2650,6.7950,-82.8971,95.4406,1.8686
2.2660,6.7980,-82.9414,95.4987,1.8685
2.2670,6.8010,-82.9857,95.5568,1.8684
2.2680,6.8040,-83.0300,95.6149,1.8684
2.2690,6.8070,-83.0743,95.6730,1.8683
2.2700,6.8100,-83.1186,95.7311,1.8683
2.2710,6.8130,-83.1629,95.7893,1.8682
2.2720,6.8160,-83.2072,95.8475,1.8681
2.2730,6.8190,-83.2515,95.9057,1.8681
2.2740,6.8220,-83.2959,95.9639,1.8680
2.2750,6.8250,-83.3402,96.0221,1.8679
2.2760,6.8280,-83.3845,96.0804,1.8679
2.2770,6.8310,-83.4289,96.1386,1.8678
2.2780,6.8340,-83.4733,96.1969,1.8677
2.2790,6.8370,-83.5176,96.2552,1.8677
2.2800,6.8400,-83.5620,96.3135,1.8676
2.2810,6.8430,-83.6064,96.3718,1.8675
2.2820,6.8460,-83.6508,96.4302,1.8675
2.2830,6.8490,-83.6952,96.4886,1.8674
2.2840,6.8520,-83.7396,96.5469,1.8673
2.2850,6.8550,-83.7840,96.6053,1.8673
2.2860,6.8580,-83.8284,96.6638,1.8672
2.2870,6.8610,-83.8728,96.7222,1.8672
2.2880,6.8640,-83.9173,96.7807,1.8671
2.2890,6.8670,-83.9617,96.8391,1.8670
2.2900,6.8700,-84.0062,96.8976,1.8670
2.2910,6.8730,-84.0506,96.9561,1.8669
2.2920,6.8760,-84.0951,97.0147,1.8668
2.2930,6.8790,-84.1396,97.0732,1.8668
2.2940,6.8820,-84.1840,97.1318,1.8667
2.2950,6.8850,-84.2285,97.1903,1.8666
2.2960,6.8880,-84.2730,97.2489,1.8666
2.2970,6.8910,-84.3175,97.3075,1.8665
2.2980,6.8940,-84.3620,97.3662,1.8664
2.2990,6.8970,-84.4065,97.4248,1.8664
2.3000,6.9000,-84.4511,97.4835,1.8663
2.3010,6.9030,-84.4956,97.5422,1.8662
2.3020,6.9060,-84.5401,97.6009,1.8662
2.3030,6.9090,-84.5847,97.6596,1.8661
2.3040,6.9120,-84.6292,97.7183,1.8661
2.3050,6.9150,-84.6738,97.7771,1.8660
2.3060,6.9180,-84.7183,97.8359,1.8659
2.3070,6.9210,-84.7629,97.8947,1.8659
2.3080,6.9240,-84.8075,97.9535,1.8658
2.3090,6.9270,-84.8521,98.0123,1.8657
2.3100,6.9300,-84.8967,98.0711,1.8657
2.3110,6.9330,-84.9413,98.1300,1.8656
2.3120,6.9360,-84.9859,98.1889,1.8655
2.3130,6.9390,-85.0305,98.2478,1.8655
2.3140,6.9420,-85.0751,98.3067,1.8654
2.3150,6.9450,-85.1197,98.3656,1.8653
2.3160,6.9480,-85.1644,98.4246,1.8653
2.3170,6.9510,-85.2090,98.4835,1.8652
2.3180,6.9540,-85.2537,98.5425,1.8651
2.3190,6.9570,-85.2983,98.6015,1.8651
2.3200,6.9600,-85.3430,98.6605,1.8650
2.3210,6.9630,-85.3877,98.7196,1.8650
2.3220,6.9660,-85.4323,98.7786,1.8649
2.3230,6.9690,-85.4770,98.8377,1.8648
2.3240,6.9720,-85.5217,98.8968,1.8648
2.3250,6.9750,-85.5664,98.9559,1.8647
2.3260,6.9780,-85.6111,99.0150,1.8646
2.3270,6.9810,-85.6559,99.0742,1.8646
2.3280,6.9840,-85.7006,99.1333,1.8645
2.3290,6.9870,-85.7453,99.1925,1.8644
2.3300,6.9900,-85.7901,99.2517,1.8644
2.3310,6.9930,-85.8348,99.3109,1.8643
2.3320,6.9960,-85.8796,99.3701,1.8642
2.3330,6.9990,-85.9243,99.4294,1.8642
2.3340,7.0020,-85.9691,99.4887,1.8641
2.3350,7.0050,-86.0139,99.5479,1.8640
2.3360,7.0080,-86.0586,99.6072,1.8640
2.3370,7.0110,-86.1034,99.6666,1.8639
2.3380,7.0140,-86.1482,99.7259,1.8639
2.3390,7.0170,-86.1930,99.7853,1.8638
2.3400,7.0200,-86.2378,99.8446,1.8637
2.3410,7.0230,-86.2827,99.9040,1.8637
2.3420,7.0260,-86.3275,99.9634,1.8636
2.3430,7.0290,-86.3723,100.0229,1.8635
2.3440,7.0320,-86.4172,100.0823,1.8635
2.3450,7.0350,-86.4620,100.1418,1.8634
2.3460,7.0380,-86.5069,100.2013,1.8633
2.3470,7.0410,-86.5517,100.2608,1.8633
2.3480,7.0440,-86.5966,100.3203,1.8632
2.3490,7.0470,-86.6415,100.3798,1.8631
2.3500,7.0500,-86.6863,100.4394,1.8631
2.3510,7.0530,-86.7312,100.4989,1.8630
2.3520,7.0560,-86.7761,100.5585,1.8629
2.3530,7.0590,-86.8210,100.6181,1.8629
2.3540,7.0620,-86.8660,100.6778,1.8628
2.3550,7.0650,-86.9109,100.7374,1.8627
2.3560,7.0680,-86.9558,100.7971,1.8627
2.3570,7.0710,-87.0007,100.8567,1.8626
2.3580,7.0740,-87.0457,100.9164,1.8626
2.3590,7.0770,-87.0906,100.9761,1.8625
2.3600,7.0800,-87.1356,101.0359,1.8624
2.3610,7.0830,-87.1805,101.0956,1.8624
2.3620,7.0860,-87.2255,101.1554,1.8623
2.3630,7.0890,-87.2705,101.2152,1.8622
2.3640,7.0920,-87.3155,101.2750,1.8622
2.3650,7.0950,-87.3605,101.3348,1.8621
2.3660,7.0980,-87.4055,101.3946,1.8620
2.3670,7.1010,-87.4505,101.4545,1.8620
2.3680,7.1040,-87.4955,101.5144,1.8619
2.3690,7.1070,-87.5405,101.5743,1.8618
2.3700,7.1100,-87.5855,101.6342,1.8618
2.3710,7.1130,-87.6306,101.6941,1.8617
2.3720,7.1160,-87.6756,101.7541,1.8616
2.3730,7.1190,-87.7207,101.8140,1.8616
2.3740,7.1220,-87.7657,101.8740,1.8615
2.3750,7.1250,-87.8108,101.9340,1.8614
2.3760,7.1280,-87.8559,101.9940,1.8614
2.3770,7.1310,-87.9010,102.0541,1.8613
2.3780,7.1340,-87.9460,102.1141,1.8613
2.3790,7.1370,-87.9911,102.1742,1.8612
2.3800,7.1400,-88.0362,102.2343,1.8611
2.3810,7.1430,-88.0814,102.2944,1.8611
2.3820,7.1460,-88.1265,102.3545,1.8610
2.3830,7.1490,-88.1716,102.4147,1.8609
2.3840,7.1520,-88.2167,102.4748,1.8609
2.3850,7.1550,-88.2619,102.5350,1.8608
2.3860,7.1580,-88.3070,102.5952,1.8607
2.3870,7.1610,-88.3522,102.6554,1.8607
2.3880,7.1640,-88.3973,102.7157,1.8606
2.3890,7.1670,-88.4425,102.7759,1.8605
2.3900,7.1700,-88.4877,102.8362,1.8605
2.3910,7.1730,-88.5328,102.8965,1.8604
2.3920,7.1760,-88.5780,102.9568,1.8603
2.3930,7.1790,-88.6232,103.0171,1.8603
2.3940,7.1820,-88.6684,103.0775,1.8602
2.3950,7.1850,-88.7136,103.1378,1.8601
2.3960,7.1880,-88.7589,103.1982,1.8601
2.3970,7.1910,-88.8041,103.2586,1.8600
2.3980,7.1940,-88.8493,103.3190,1.8600
2.3990,7.1970,-88.8946,103.3794,1.8599
2.4000,7.2000,-88.9398,103.4399,1.8598
2.4010,7.2030,-88.9851,103.5004,1.8598
2.4020,7.2060,-89.0303,103.5609,1.8597
2.4030,7.2090,-89.0756,103.6214,1.8596
2.4040,7.2120,-89.1209,103.6819,1.8596
2.4050,7.2150,-89.1662,103.7424,1.8595
2.4060,7.2180,-89.2115,103.8030,1.8594
2.4070,7.2210,-89.2568,103.8636,1.8594
2.4080,7.2240,-89.3021,103.9242,1.8593
2.4090,7.2270,-89.3474,103.9848,1.8592
2.4100,7.2300,-89.3927,104.0454,1.8592
2.4110,7.2330,-89.4380,104.1061,1.8591
2.4120,7.2360,-89.4834,104.1667,1.8590
2.4130,7.2390,-89.5287,104.2274,1.8590
2.4140,7.2420,-89.5741,104.2881,1.8589
2.4150,7.2450,-89.6194,104.3489,1.8588
2.4160,7.2480,-89.6648,104.4096,1.8588
2.4170,7.2510,-89.7101,104.4704,1.8587
2.4180,7.2540,-89.7555,104.5312,1.8586
2.4190,7.2570,-89.8009,104.5920,1.8586
2.4200,7.2600,-89.8463,104.6528,1.8585
2.4210,7.2630,-89.8917,104.7136,1.8585
2.4220,7.2660,-89.9371,104.7745,1.8584
2.4230,7.2690,-89.9825,104.8353,1.8583
2.4240,7.2720,-90.0280,104.8962,1.8583
2.4250,7.2750,-90.0734,104.9571,1.8582
2.4260,7.2780,-90.1188,105.0181,1.8581
2.4270,7.2810,-90.1643,105.0790,1.8581
2.4280,7.2840,-90.2097,105.1400,1.8580
2.4290,7.2870,-90.2552,105.2009,1.8579
2.4300,7.2900,-90.3006,105.2619,1.8579
2.4310,7.2930,-90.3461,105.3230,1.8578
2.4320,7.2960,-90.3916,105.3840,1.8577
2.4330,7.2990,-90.4371,105.4451,1.8577
2.4340,7.3020,-90.4826,105.5061,1.8576
2.4350,7.3050,-90.5281,105.5672,1.8575
2.4360,7.3080,-90.5736,105.6283,1.8575
2.4370,7.3110,-90.6191,105.6895,1.8574
2.4380,7.3140,-90.6646,105.7506,1.8573
2.4390,7.3170,-90.7102,105.8118,1.8573
2.4400,7.3200,-90.7557,105.8729,1.8572
2.4410,7.3230,-90.8013,105.9341,1.8571
2.4420,7.3260,-90.8468,105.9954,1.8571
2.4430,7.3290,-90.8924,106.0566,1.8570
2.4440,7.3320,-90.9380,106.1179,1.8570
2.4450,7.3350,-90.9835,106.1791,1.8569
2.4460,7.3380,-91.0291,106.2404,1.8568
2.4470,7.3410,-91.0747,106.3017,1.8568
2.4480,7.3440,-91.1203,106.3631,1.8567
2.4490,7.3470,-91.1659,106.4244,1.8566
2.4500,7.3500,-91.2115,106.4858,1.8566
2.4510,7.3530,-91.2571,106.5472,1.8565
2.4520,7.3560,-91.3028,106.6086,1.8564
2.4530,7.3590,-91.3484,106.6700,1.8564
2.4540,7.3620,-91.3941,106.7314,1.8563
2.4550,7.3650,-91.4397,106.7929,1.8562
2.4560,7.3680,-91.4854,106.8544,1.8562
2.4570,7.3710,-91.5310,106.9159,1.8561
2.4580,7.3740,-91.5767,106.9774,1.8560
2.4590,7.3770,-91.6224,107.0389,1.8560
2.4600,7.3800,-91.6681,107.1005,1.8559
2.4610,7.3830,-91.7138,107.1620,1.8558
2.4620,7.3860,-91.7595,107.2236,1.8558
2.4630,7.3890,-91.8052,107.2852,1.8557
2.4640,7.3920,-91.8509,107.3469,1.8556
2.4650,7.3950,-91.8966,107.4085,1.8556
2.4660,7.3980,-91.9423,107.4702,1.8555
2.4670,7.4010,-91.9881,107.5318,1.8554
2.4680,7.4040,-92.0338,107.5935,1.8554
2.4690,7.4070,-92.0796,107.6553,1.8553
2.4700,7.4100,-92.1253,107.7170,1.8553
2.4710,7.4130,-92.1711,107.7787,1.8552
2.4720,7.4160,-92.2169,107.8405,1.8551
2.4730,7.4190,-92.2627,107.9023,1.8551
2.4740,7.4220,-92.3085,107.9641,1.8550
2.4750,7.4250,-92.3543,108.0259,1.8549
2.4760,7.4280,-92.4001,108.0878,1.8549
2.4770,7.4310,-92.4459,108.1497,1.8548
2.4780,7.4340,-92.4917,108.2115,1.8547
2.4790,7.4370,-92.5375,108.2734,1.8547
2.4800,7.4400,-92.5833,108.3354,1.8546
2.4810,7.4430,-92.6292,108.3973,1.8545
2.4820,7.4460,-92.6750,108.4593,1.8545
2.4830,7.4490,-92.7209,108.5212,1.8544
2.4840,7.4520,-92.7668,108.5832,1.8543
2.4850,7.4550,-92.8126,108.6453,1.8543
2.4860,7.4580,-92.8585,108.7073,1.8542
2.4870,7.4610,-92.9044,108.7693,1.8541
2.4880,7.4640,-92.9503,108.8314,1.8541
2.4890,7.4670,-92.9962,108.8935,1.8540
2.4900,7.4700,-93.0421,108.9556,1.8539
2.4910,7.4730,-93.0880,109.0177,1.8539
2.4920,7.4760,-93.1339,109.0799,1.8538
2.4930,7.4790,-93.1799,109.1420,1.8537
2.4940,7.4820,-93.2258,109.2042,1.8537
2.4950,7.4850,-93.2717,109.2664,1.8536
2.4960,7.4880,-93.3177,109.3286,1.8536
2.4970,7.4910,-93.3636,109.3909,1.8535
2.4980,7.4940,-93.4096,109.4531,1.8534
2.4990,7.4970,-93.4556,109.5154,1.8534
2.5000,7.5000,-93.5016,109.5777,1.8533
2.5010,7.5030,-93.5476,109.6400,1.8532
2.5020,7.5060,-93.5935,109.7023,1.8532
2.5030,7.5090,-93.6395,109.7647,1.8531
2.5040,7.5120,-93.6856,109.8271,1.8530
2.5050,7.5150,-93.7316,109.8895,1.8530
2.5060,7.5180,-93.7776,109.9519,1.8529
2.5070,7.5210,-93.8236,110.0143,1.8528
2.5080,7.5240,-93.8697,110.0767,1.8528
2.5090,7.5270,-93.9157,110.1392,1.8527
2.5100,7.5300,-93.9618,110.2017,1.8526
2.5110,7.5330,-94.0078,110.2642,1.8526
2.5120,7.5360,-94.0539,110.3267,1.8525
2.5130,7.5390,-94.1000,110.3892,1.8524
2.5140,7.5420,-94.1461,110.4518,1.8524
2.5150,7.5450,-94.1922,110.5144,1.8523
2.5160,7.5480,-94.2383,110.5770,1.8522
2.5170,7.5510,-94.2844,110.6396,1.8522
2.5180,7.5540,-94.3305,110.7022,1.8521
2.5190,7.5570,-94.3766,110.7648,1.8520
2.5200,7.5600,-94.4227,110.8275,1.8520
2.5210,7.5630,-94.4689,110.8902,1.8519
2.5220,7.5660,-94.5150,110.9529,1.8518
2.5230,7.5690,-94.5612,111.0156,1.8518
2.5240,7.5720,-94.6073,111.0784,1.8517
2.5250,7.5750,-94.6535,111.1411,1.8517
2.5260,7.5780,-94.6996,111.2039,1.8516
2.5270,7.5810,-94.7458,111.2667,1.8515
2.5280,7.5840,-94.7920,111.3295,1.8515
2.5290,7.5870,-94.8382,111.3924,1.8514
2.5300,7.5900,-94.8844,111.4552,1.8513
2.5310,7.5930,-94.9306,111.5181,1.8513
2.5320,7.5960,-94.9768,111.5810,1.8512
2.5330,7.5990,-95.0231,111.6439,1.8511
2.5340,7.6020,-95.0693,111.7069,1.8511
2.5350,7.6050,-95.1155,111.7698,1.8510
2.5360,7.6080,-95.1618,111.8328,1.8509
2.5370,7.6110,-95.2080,111.8958,1.8509
2.5380,7.6140,-95.2543,111.9588,1.8508
2.5390,7.6170,-95.3006,112.0218,1.8507
2.5400,7.6200,-95.3468,112.0848,1.8507
2.5410,7.6230,-95.3931,112.1479,1.8506
2.5420,7.6260,-95.4394,112.2110,1.8505
2.5430,7.6290,-95.4857,112.2741,1.8505
2.5440,7.6320,-95.5320,112.3372,1.8504
2.5450,7.6350,-95.5783,112.4004,1.8503
2.5460,7.6380,-95.6246,112.4635,1.8503
2.5470,7.6410,-95.6710,112.5267,1.8502
2.5480,7.6440,-95.7173,112.5899,1.8501
2.5490,7.6470,-95.7636,112.6531,1.8501
2.5500,7.6500,-95.8100,112.7163,1.8500
2.5510,7.6530,-95.8563,112.7796,1.8499
2.5520,7.6560,-95.9027,112.8429,1.8499
2.5530,7.6590,-95.9491,112.9062,1.8498
2.5540,7.6620,-95.9955,112.9695,1.8497
2.5550,7.6650,-96.0418,113.0328,1.8497
2.5560,7.6680,-96.0882,113.0962,1.8496
2.5570,7.6710,-96.1346,113.1595,1.8495
2.5580,7.6740,-96.1811,113.2229,1.8495
2.5590,7.6770,-96.2275,113.2863,1.8494
2.5600,7.6800,-96.2739,113.3497,1.8494
2.5610,7.6830,-96.3203,113.4132,1.8493
2.5620,7.6860,-96.3668,113.4767,1.8492
2.5630,7.6890,-96.4132,113.5401,1.8492
2.5640,7.6920,-96.4597,113.6036,1.8491
2.5650,7.6950,-96.5061,113.6672,1.8490
2.5660,7.6980,-96.5526,113.7307,1.8490
2.5670,7.7010,-96.5991,113.7943,1.8489
2.5680,7.7040,-96.6455,113.8578,1.8488
2.5690,7.7070,-96.6920,113.9214,1.8488
2.5700,7.7100,-96.7385,113.9850,1.8487
2.5710,7.7130,-96.7850,114.0487,1.8486
2.5720,7.7160,-96.8315,114.1123,1.8486
2.5730,7.7190,-96.8781,114.1760,1.8485
2.5740,7.7220,-96.9246,114.2397,1.8484
2.5750,7.7250,-96.9711,114.3034,1.8484
2.5760,7.7280,-97.0177,114.3671,1.8483
2.5770,7.7310,-97.0642,114.4309,1.8482
2.5780,7.7340,-97.1108,114.4947,1.8482
2.5790,7.7370,-97.1573,114.5585,1.8481
2.5800,7.7400,-97.2039,114.6223,1.8480
2.5810,7.7430,-97.2505,114.6861,1.8480
2.5820,7.7460,-97.2971,114.7499,1.8479
2.5830,7.7490,-97.3437,114.8138,1.8478
2.5840,7.7520,-97.3903,114.8777,1.8478
2.5850,7.7550,-97.4369,114.9416,1.8477
2.5860,7.7580,-97.4835,115.0055,1.8476
