dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
0.5360,4.8240,-48.3508,48.4835,1.9973
0.5370,4.8330,-48.4430,48.5761,1.9973
0.5380,4.8420,-48.5352,48.6688,1.9973
0.5390,4.8510,-48.6273,48.7615,1.9972
0.5400,4.8600,-48.7195,48.8541,1.9972
0.5410,4.8690,-48.8117,48.9468,1.9972
0.5420,4.8780,-48.9039,49.0395,1.9972
0.5430,4.8870,-48.9961,49.1322,1.9972
0.5440,4.8960,-49.0883,49.2250,1.9972
0.5450,4.9050,-49.1805,49.3177,1.9972
0.5460,4.9140,-49.2727,49.4104,1.9972
0.5470,4.9230,-49.3649,49.5032,1.9972
0.5480,4.9320,-49.4571,49.5959,1.9972
0.5490,4.9410,-49.5494,49.6887,1.9972
0.5500,4.9500,-49.6416,49.7814,1.9972
0.5510,4.9590,-49.7339,49.8742,1.9972
0.5520,4.9680,-49.8261,49.9670,1.9972
0.5530,4.9770,-49.9184,50.0598,1.9972
0.5540,4.9860,-50.0107,50.1526,1.9972
0.5550,4.9950,-50.1030,50.2454,1.9972
0.5560,5.0040,-50.1953,50.3382,1.9972
0.5570,5.0130,-50.2876,50.4310,1.9972
0.5580,5.0220,-50.3799,50.5239,1.9972
0.5590,5.0310,-50.4722,50.6167,1.9971
0.5600,5.0400,-50.5645,50.7095,1.9971
0.5610,5.0490,-50.6568,50.8024,1.9971
0.5620,5.0580,-50.7492,50.8953,1.9971
0.5630,5.0670,-50.8415,50.9881,1.9971
0.5640,5.0760,-50.9339,51.0810,1.9971
0.5650,5.0850,-51.0262,51.1739,1.9971
0.5660,5.0940,-51.1186,51.2668,1.9971
0.5670,5.1030,-51.2109,51.3597,1.9971
0.5680,5.1120,-51.3033,51.4526,1.9971
0.5690,5.1210,-51.3957,51.5456,1.9971
0.5700,5.1300,-51.4881,51.6385,1.9971
0.5710,5.1390,-51.5805,51.7314,1.9971
0.5720,5.1480,-51.6729,51.8244,1.9971
0.5730,5.1570,-51.7653,51.9174,1.9971
0.5740,5.1660,-51.8578,52.0103,1.9971
0.5750,5.1750,-51.9502,52.1033,1.9971
0.5760,5.1840,-52.0426,52.1963,1.9971
0.5770,5.1930,-52.1351,52.2893,1.9971
0.5780,5.2020,-52.2275,52.3823,1.9970
0.5790,5.2110,-52.3200,52.4753,1.9970
0.5800,5.2200,-52.4124,52.5683,1.9970
0.5810,5.2290,-52.5049,52.6613,1.9970
0.5820,5.2380,-52.5974,52.7544,1.9970
0.5830,5.2470,-52.6899,52.8474,1.9970
0.5840,5.2560,-52.7824,52.9404,1.9970
0.5850,5.2650,-52.8749,53.0335,1.9970
0.5860,5.2740,-52.9674,53.1266,1.9970
0.5870,5.2830,-53.0599,53.2196,1.9970
0.5880,5.2920,-53.1525,53.3127,1.9970
0.5890,5.3010,-53.2450,53.4058,1.9970
0.5900,5.3100,-53.3375,53.4989,1.9970
0.5910,5.3190,-53.4301,53.5920,1.9970
0.5920,5.3280,-53.5226,53.6852,1.9970
0.5930,5.3370,-53.6152,53.7783,1.9970
0.5940,5.3460,-53.7078,53.8714,1.9970
0.5950,5.3550,-53.8003,53.9646,1.9970
0.5960,5.3640,-53.8929,54.0577,1.9970
0.5970,5.3730,-53.9855,54.1509,1.9969
0.5980,5.3820,-54.0781,54.2440,1.9969
0.5990,5.3910,-54.1707,54.3372,1.9969
0.6000,4.8000,-48.0888,48.2364,1.9969
0.6010,4.8080,-48.1706,48.3188,1.9969
0.6020,4.8160,-48.2525,48.4011,1.9969
0.6030,4.8240,-48.3343,48.4835,1.9969
0.6040,4.8320,-48.4162,48.5658,1.9969
0.6050,4.8400,-48.4981,48.6482,1.9969
0.6060,4.8480,-48.5799,48.7306,1.9969
0.6070,4.8560,-48.6618,48.8129,1.9969
0.6080,4.8640,-48.7437,48.8953,1.9969
0.6090,4.8720,-48.8256,48.9777,1.9969
0.6100,4.8800,-48.9074,49.0601,1.9969
0.6110,4.8880,-48.9893,49.1425,1.9969
0.6120,4.8960,-49.0712,49.2250,1.9969
0.6130,4.9040,-49.1532,49.3074,1.9969
0.6140,4.9120,-49.2351,49.3898,1.9969
0.6150,4.9200,-49.3170,49.4722,1.9969
0.6160,4.9280,-49.3989,49.5547,1.9969
0.6170,4.9360,-49.4808,49.6371,1.9969
0.6180,4.9440,-49.5628,49.7196,1.9968
0.6190,4.9520,-49.6447,49.8020,1.9968
0.6200,4.9600,-49.7267,49.8845,1.9968
0.6210,4.9680,-49.8086,49.9670,1.9968
0.6220,4.9760,-49.8906,50.0495,1.9968
0.6230,4.9840,-49.9725,50.1320,1.9968
0.6240,4.9920,-50.0545,50.2144,1.9968
0.6250,5.0000,-50.1365,50.2969,1.9968
0.6260,5.0080,-50.2185,50.3795,1.9968
0.6270,5.0160,-50.3005,50.4620,1.9968
0.6280,5.0240,-50.3824,50.5445,1.9968
0.6290,5.0320,-50.4644,50.6270,1.9968
0.6300,5.0400,-50.5465,50.7095,1.9968
0.6310,5.0480,-50.6285,50.7921,1.9968
0.6320,5.0560,-50.7105,50.8746,1.9968
0.6330,5.0640,-50.7925,50.9572,1.9968
0.6340,5.0720,-50.8745,51.0397,1.9968
0.6350,5.0800,-50.9566,51.1223,1.9968
0.6360,5.0880,-51.0386,51.2049,1.9968
0.6370,5.0960,-51.1206,51.2875,1.9967
0.6380,5.1040,-51.2027,51.3701,1.9967
0.6390,5.1120,-51.2847,51.4526,1.9967
0.6400,5.1200,-51.3668,51.5352,1.9967
0.6410,5.1280,-51.4489,51.6179,1.9967
0.6420,5.1360,-51.5309,51.7005,1.9967
0.6430,5.1440,-51.6130,51.7831,1.9967
0.6440,5.1520,-51.6951,51.8657,1.9967
0.6450,5.1600,-51.7772,51.9483,1.9967
0.6460,5.1680,-51.8593,52.0310,1.9967
0.6470,5.1760,-51.9414,52.1136,1.9967
0.6480,5.1840,-52.0235,52.1963,1.9967
0.6490,5.1920,-52.1056,52.2789,1.9967
0.6500,5.2000,-52.1877,52.3616,1.9967
0.6510,5.2080,-52.2699,52.4443,1.9967
0.6520,5.2160,-52.3520,52.5270,1.9967
0.6530,5.2240,-52.4341,52.6096,1.9967
0.6540,5.2320,-52.5163,52.6923,1.9967
0.6550,5.2400,-52.5984,52.7750,1.9967
0.6560,5.2480,-52.6806,52.8577,1.9966
0.6570,5.2560,-52.7627,52.9404,1.9966
0.6580,5.2640,-52.8449,53.0232,1.9966
0.6590,5.2720,-52.9271,53.1059,1.9966
0.6600,5.2800,-53.0092,53.1886,1.9966
0.6610,5.2880,-53.0914,53.2714,1.9966
0.6620,5.2960,-53.1736,53.3541,1.9966
0.6630,5.3040,-53.2558,53.4369,1.9966
0.6640,5.3120,-53.3380,53.5196,1.9966
0.6650,5.3200,-53.4202,53.6024,1.9966
0.6660,5.3280,-53.5024,53.6852,1.9966
0.6670,5.3360,-53.5846,53.7679,1.9966
0.6680,5.3440,-53.6668,53.8507,1.9966
0.6690,5.3520,-53.7491,53.9335,1.9966
0.6700,5.3600,-53.8313,54.0163,1.9966
0.6710,5.3680,-53.9135,54.0991,1.9966
0.6720,5.3760,-53.9958,54.1819,1.9966
0.6730,5.3840,-54.0780,54.2647,1.9966
0.6740,5.3920,-54.1603,54.3476,1.9966
0.6750,5.4000,-54.2425,54.4304,1.9965
0.6760,5.4080,-54.3248,54.5132,1.9965
0.6770,5.4160,-54.4071,54.5961,1.9965
0.6780,5.4240,-54.4894,54.6789,1.9965
0.6790,5.4320,-54.5717,54.7618,1.9965
0.6800,5.4400,-54.6539,54.8446,1.9965
0.6810,5.4480,-54.7362,54.9275,1.9965
0.6820,5.4560,-54.8185,55.0104,1.9965
0.6830,5.4640,-54.9008,55.0933,1.9965
0.6840,5.4720,-54.9832,55.1762,1.9965
0.6850,5.4800,-55.0655,55.2591,1.9965
0.6860,5.4880,-55.1478,55.3420,1.9965
0.6870,5.4960,-55.2301,55.4249,1.9965
0.6880,5.5040,-55.3125,55.5078,1.9965
0.6890,5.5120,-55.3948,55.5907,1.9965
0.6900,5.5200,-55.4772,55.6737,1.9965
0.6910,5.5280,-55.5595,55.7566,1.9965
0.6920,5.5360,-55.6419,55.8395,1.9965
0.6930,4.8510,-48.5892,48.7615,1.9965
0.6940,4.8580,-48.6608,48.8335,1.9965
0.6950,4.8650,-48.7323,48.9056,1.9965
0.6960,4.8720,-48.8039,48.9777,1.9965
0.6970,4.8790,-48.8755,49.0498,1.9964
0.6980,4.8860,-48.9471,49.1219,1.9964
0.6990,4.8930,-49.0187,49.1940,1.9964
0.7000,4.9000,-49.0903,49.2662,1.9964
0.7010,4.9070,-49.1619,49.3383,1.9964
0.7020,4.9140,-49.2335,49.4104,1.9964
0.7030,4.9210,-49.3051,49.4825,1.9964
0.7040,4.9280,-49.3768,49.5547,1.9964
0.7050,4.9350,-49.4484,49.6268,1.9964
0.7060,4.9420,-49.5200,49.6990,1.9964
0.7070,4.9490,-49.5916,49.7711,1.9964
0.7080,4.9560,-49.6633,49.8433,1.9964
0.7090,4.9630,-49.7349,49.9154,1.9964
0.7100,4.9700,-49.8066,49.9876,1.9964
0.7110,4.9770,-49.8782,50.0598,1.9964
0.7120,4.9840,-49.9499,50.1320,1.9964
0.7130,4.9910,-50.0215,50.2041,1.9964
0.7140,4.9980,-50.0932,50.2763,1.9964
0.7150,5.0050,-50.1649,50.3485,1.9964
0.7160,5.0120,-50.2365,50.4207,1.9963
0.7170,5.0190,-50.3082,50.4929,1.9963
0.7180,5.0260,-50.3799,50.5651,1.9963
0.7190,5.0330,-50.4516,50.6373,1.9963
0.7200,5.0400,-50.5233,50.7095,1.9963
0.7210,5.0470,-50.5950,50.7818,1.9963
0.7220,5.0540,-50.6667,50.8540,1.9963
0.7230,5.0610,-50.7384,50.9262,1.9963
0.7240,5.0680,-50.8101,50.9985,1.9963
0.7250,5.0750,-50.8818,51.0707,1.9963
0.7260,5.0820,-50.9535,51.1430,1.9963
0.7270,5.0890,-51.0252,51.2152,1.9963
0.7280,5.0960,-51.0969,51.2875,1.9963
0.7290,5.1030,-51.1687,51.3597,1.9963
0.7300,5.1100,-51.2404,51.4320,1.9963
0.7310,5.1170,-51.3121,51.5043,1.9963
0.7320,5.1240,-51.3839,51.5765,1.9963
0.7330,5.1310,-51.4556,51.6488,1.9963
0.7340,5.1380,-51.5273,51.7211,1.9963
0.7350,5.1450,-51.5991,51.7934,1.9962
0.7360,5.1520,-51.6709,51.8657,1.9962
0.7370,5.1590,-51.7426,51.9380,1.9962
0.7380,5.1660,-51.8144,52.0103,1.9962
0.7390,5.1730,-51.8862,52.0826,1.9962
0.7400,5.1800,-51.9579,52.1550,1.9962
0.7410,5.1870,-52.0297,52.2273,1.9962
0.7420,5.1940,-52.1015,52.2996,1.9962
0.7430,5.2010,-52.1733,52.3719,1.9962
0.7440,5.2080,-52.2451,52.4443,1.9962
0.7450,5.2150,-52.3169,52.5166,1.9962
0.7460,5.2220,-52.3887,52.5890,1.9962
0.7470,5.2290,-52.4605,52.6613,1.9962
0.7480,5.2360,-52.5323,52.7337,1.9962
0.7490,5.2430,-52.6041,52.8060,1.9962
0.7500,5.2500,-52.6759,52.8784,1.9962
0.7510,5.2570,-52.7477,52.9508,1.9962
0.7520,5.2640,-52.8195,53.0232,1.9962
0.7530,5.2710,-52.8914,53.0956,1.9962
0.7540,5.2780,-52.9632,53.1679,1.9961
0.7550,5.2850,-53.0350,53.2403,1.9961
0.7560,5.2920,-53.1069,53.3127,1.9961
0.7570,5.2990,-53.1787,53.3851,1.9961
0.7580,5.3060,-53.2506,53.4575,1.9961
0.7590,5.3130,-53.3224,53.5300,1.9961
0.7600,5.3200,-53.3943,53.6024,1.9961
0.7610,5.3270,-53.4662,53.6748,1.9961
0.7620,5.3340,-53.5380,53.7472,1.9961
0.7630,5.3410,-53.6099,53.8197,1.9961
0.7640,5.3480,-53.6818,53.8921,1.9961
0.7650,5.3550,-53.7537,53.9646,1.9961
0.7660,5.3620,-53.8255,54.0370,1.9961
0.7670,5.3690,-53.8974,54.1095,1.9961
0.7680,5.3760,-53.9693,54.1819,1.9961
0.7690,5.3830,-54.0412,54.2544,1.9961
0.7700,5.3900,-54.1131,54.3269,1.9961
0.7710,5.3970,-54.1850,54.3993,1.9961
0.7720,5.4040,-54.2569,54.4718,1.9961
0.7730,5.4110,-54.3289,54.5443,1.9961
0.7740,5.4180,-54.4008,54.6168,1.9960
0.7750,5.4250,-54.4727,54.6893,1.9960
0.7760,5.4320,-54.5446,54.7618,1.9960
0.7770,5.4390,-54.6166,54.8343,1.9960
0.7780,5.4460,-54.6885,54.9068,1.9960
0.7790,5.4530,-54.7604,54.9793,1.9960
0.7800,5.4600,-54.8324,55.0518,1.9960
0.7810,5.4670,-54.9043,55.1244,1.9960
0.7820,5.4740,-54.9763,55.1969,1.9960
0.7830,5.4810,-55.0482,55.2694,1.9960
0.7840,5.4880,-55.1202,55.3420,1.9960
0.7850,5.4950,-55.1922,55.4145,1.9960
0.7860,5.5020,-55.2641,55.4871,1.9960
0.7870,5.5090,-55.3361,55.5596,1.9960
0.7880,5.5160,-55.4081,55.6322,1.9960
0.7890,5.5230,-55.4801,55.7048,1.9960
0.7900,5.5300,-55.5521,55.7773,1.9960
0.7910,5.5370,-55.6241,55.8499,1.9960
0.7920,5.5440,-55.6961,55.9225,1.9960
0.7930,5.5510,-55.7681,55.9951,1.9959
0.7940,5.5580,-55.8401,56.0677,1.9959
0.7950,5.5650,-55.9121,56.1403,1.9959
0.7960,5.5720,-55.9841,56.2129,1.9959
0.7970,5.5790,-56.0561,56.2855,1.9959
0.7980,5.5860,-56.1281,56.3581,1.9959
0.7990,5.5930,-56.2002,56.4307,1.9959
0.8000,5.6000,-56.2722,56.5033,1.9959
0.8010,5.6070,-56.3442,56.5760,1.9959
0.8020,5.6140,-56.4163,56.6486,1.9959
0.8030,5.6210,-56.4883,56.7212,1.9959
0.8040,5.6280,-56.5604,56.7939,1.9959
0.8050,5.6350,-56.6324,56.8665,1.9959
0.8060,5.6420,-56.7045,56.9392,1.9959
0.8070,5.6490,-56.7765,57.0118,1.9959
0.8080,5.6560,-56.8486,57.0845,1.9959
0.8090,5.6630,-56.9207,57.1572,1.9959
0.8100,5.6700,-56.9927,57.2298,1.9959
0.8110,5.6770,-57.0648,57.3025,1.9959
0.8120,5.6840,-57.1369,57.3752,1.9958
0.8130,5.6910,-57.2090,57.4479,1.9958
0.8140,5.6980,-57.2811,57.5206,1.9958
0.8150,5.7050,-57.3532,57.5933,1.9958
0.8160,5.7120,-57.4253,57.6660,1.9958
0.8170,5.7190,-57.4974,57.7387,1.9958
0.8180,5.7260,-57.5695,57.8114,1.9958
0.8190,5.7330,-57.6416,57.8841,1.9958
0.8200,4.9200,-49.2655,49.4722,1.9958
0.8210,4.9260,-49.3268,49.5341,1.9958
0.8220,4.9320,-49.3882,49.5959,1.9958
0.8230,4.9380,-49.4495,49.6577,1.9958
0.8240,4.9440,-49.5108,49.7196,1.9958
0.8250,4.9500,-49.5721,49.7814,1.9958
0.8260,4.9560,-49.6335,49.8433,1.9958
0.8270,4.9620,-49.6948,49.9051,1.9958
0.8280,4.9680,-49.7561,49.9670,1.9958
0.8290,4.9740,-49.8175,50.0288,1.9958
0.8300,4.9800,-49.8788,50.0907,1.9958
0.8310,4.9860,-49.9401,50.1526,1.9958
0.8320,4.9920,-50.0015,50.2144,1.9958
0.8330,4.9980,-50.0628,50.2763,1.9958
0.8340,5.0040,-50.1242,50.3382,1.9957
0.8350,5.0100,-50.1856,50.4001,1.9957
0.8360,5.0160,-50.2469,50.4620,1.9957
0.8370,5.0220,-50.3083,50.5239,1.9957
0.8380,5.0280,-50.3697,50.5857,1.9957
0.8390,5.0340,-50.4310,50.6476,1.9957
0.8400,5.0400,-50.4924,50.7095,1.9957
0.8410,5.0460,-50.5538,50.7715,1.9957
0.8420,5.0520,-50.6151,50.8334,1.9957
0.8430,5.0580,-50.6765,50.8953,1.9957
0.8440,5.0640,-50.7379,50.9572,1.9957
0.8450,5.0700,-50.7993,51.0191,1.9957
0.8460,5.0760,-50.8607,51.0810,1.9957
0.8470,5.0820,-50.9221,51.1430,1.9957
0.8480,5.0880,-50.9835,51.2049,1.9957
0.8490,5.0940,-51.0449,51.2668,1.9957
0.8500,5.1000,-51.1063,51.3288,1.9957
0.8510,5.1060,-51.1677,51.3907,1.9957
0.8520,5.1120,-51.2291,51.4526,1.9957
0.8530,5.1180,-51.2905,51.5146,1.9957
0.8540,5.1240,-51.3519,51.5765,1.9956
0.8550,5.1300,-51.4133,51.6385,1.9956
0.8560,5.1360,-51.4748,51.7005,1.9956
0.8570,5.1420,-51.5362,51.7624,1.9956
0.8580,5.1480,-51.5976,51.8244,1.9956
0.8590,5.1540,-51.6590,51.8864,1.9956
0.8600,5.1600,-51.7205,51.9483,1.9956
0.8610,5.1660,-51.7819,52.0103,1.9956
0.8620,5.1720,-51.8434,52.0723,1.9956
0.8630,5.1780,-51.9048,52.1343,1.9956
0.8640,5.1840,-51.9662,52.1963,1.9956
0.8650,5.1900,-52.0277,52.2583,1.9956
0.8660,5.1960,-52.0891,52.3203,1.9956
0.8670,5.2020,-52.1506,52.3823,1.9956
0.8680,5.2080,-52.2121,52.4443,1.9956
0.8690,5.2140,-52.2735,52.5063,1.9956
0.8700,5.2200,-52.3350,52.5683,1.9956
0.8710,5.2260,-52.3964,52.6303,1.9956
0.8720,5.2320,-52.4579,52.6923,1.9956
0.8730,5.2380,-52.5194,52.7544,1.9955
0.8740,5.2440,-52.5809,52.8164,1.9955
0.8750,5.2500,-52.6423,52.8784,1.9955
0.8760,5.2560,-52.7038,52.9404,1.9955
0.8770,5.2620,-52.7653,53.0025,1.9955
0.8780,5.2680,-52.8268,53.0645,1.9955
0.8790,5.2740,-52.8883,53.1266,1.9955
0.8800,5.2800,-52.9498,53.1886,1.9955
0.8810,5.2860,-53.0113,53.2507,1.9955
0.8820,5.2920,-53.0728,53.3127,1.9955
0.8830,5.2980,-53.1343,53.3748,1.9955
0.8840,5.3040,-53.1958,53.4369,1.9955
0.8850,5.3100,-53.2573,53.4989,1.9955
0.8860,5.3160,-53.3188,53.5610,1.9955
0.8870,5.3220,-53.3803,53.6231,1.9955
0.8880,5.3280,-53.4419,53.6852,1.9955
0.8890,5.3340,-53.5034,53.7472,1.9955
0.8900,5.3400,-53.5649,53.8093,1.9955
0.8910,5.3460,-53.6264,53.8714,1.9955
0.8920,5.3520,-53.6880,53.9335,1.9954
0.8930,5.3580,-53.7495,53.9956,1.9954
0.8940,5.3640,-53.8110,54.0577,1.9954
0.8950,5.3700,-53.8726,54.1198,1.9954
0.8960,5.3760,-53.9341,54.1819,1.9954
0.8970,5.3820,-53.9957,54.2440,1.9954
0.8980,5.3880,-54.0572,54.3062,1.9954
0.8990,5.3940,-54.1188,54.3683,1.9954
0.9000,5.4000,-54.1803,54.4304,1.9954
0.9010,5.4060,-54.2419,54.4925,1.9954
0.9020,5.4120,-54.3034,54.5547,1.9954
0.9030,5.4180,-54.3650,54.6168,1.9954
0.9040,5.4240,-54.4266,54.6789,1.9954
0.9050,5.4300,-54.4881,54.7411,1.9954
0.9060,5.4360,-54.5497,54.8032,1.9954
0.9070,5.4420,-54.6113,54.8654,1.9954
0.9080,5.4480,-54.6729,54.9275,1.9954
0.9090,5.4540,-54.7344,54.9897,1.9954
0.9100,5.4600,-54.7960,55.0518,1.9954
0.9110,5.4660,-54.8576,55.1140,1.9953
0.9120,5.4720,-54.9192,55.1762,1.9953
0.9130,5.4780,-54.9808,55.2383,1.9953
0.9140,5.4840,-55.0424,55.3005,1.9953
0.9150,5.4900,-55.1040,55.3627,1.9953
0.9160,5.4960,-55.1656,55.4249,1.9953
0.9170,5.5020,-55.2272,55.4871,1.9953
0.9180,5.5080,-55.2888,55.5493,1.9953
0.9190,5.5140,-55.3504,55.6115,1.9953
0.9200,5.5200,-55.4121,55.6737,1.9953
0.9210,5.5260,-55.4737,55.7359,1.9953
0.9220,5.5320,-55.5353,55.7981,1.9953
0.9230,5.5380,-55.5969,55.8603,1.9953
0.9240,5.5440,-55.6586,55.9225,1.9953
0.9250,5.5500,-55.7202,55.9847,1.9953
0.9260,5.5560,-55.7818,56.0469,1.9953
0.9270,5.5620,-55.8435,56.1092,1.9953
0.9280,5.5680,-55.9051,56.1714,1.9953
0.9290,5.5740,-55.9667,56.2336,1.9953
0.9300,5.5800,-56.0284,56.2958,1.9952
0.9310,5.5860,-56.0900,56.3581,1.9952
0.9320,5.5920,-56.1517,56.4203,1.9952
0.9330,5.5980,-56.2134,56.4826,1.9952
0.9340,5.6040,-56.2750,56.5448,1.9952
0.9350,5.6100,-56.3367,56.6071,1.9952
0.9360,5.6160,-56.3983,56.6693,1.9952
0.9370,5.6220,-56.4600,56.7316,1.9952
0.9380,5.6280,-56.5217,56.7939,1.9952
0.9390,5.6340,-56.5834,56.8561,1.9952
0.9400,5.6400,-56.6450,56.9184,1.9952
0.9410,5.6460,-56.7067,56.9807,1.9952
0.9420,5.6520,-56.7684,57.0430,1.9952
0.9430,5.6580,-56.8301,57.1053,1.9952
0.9440,5.6640,-56.8918,57.1675,1.9952
0.9450,5.6700,-56.9535,57.2298,1.9952
0.9460,5.6760,-57.0152,57.2921,1.9952
0.9470,5.6820,-57.0769,57.3544,1.9952
0.9480,5.6880,-57.1386,57.4167,1.9952
0.9490,5.6940,-57.2003,57.4790,1.9951
0.9500,5.7000,-57.2620,57.5413,1.9951
0.9510,5.7060,-57.3237,57.6037,1.9951
0.9520,5.7120,-57.3854,57.6660,1.9951
0.9530,5.7180,-57.4471,57.7283,1.9951
0.9540,5.7240,-57.5088,57.7906,1.9951
0.9550,5.7300,-57.5706,57.8530,1.9951
0.9560,5.7360,-57.6323,57.9153,1.9951
0.9570,5.7420,-57.6940,57.9776,1.9951
0.9580,5.7480,-57.7557,58.0400,1.9951
0.9590,5.7540,-57.8175,58.1023,1.9951
0.9600,5.7600,-57.8792,58.1647,1.9951
0.9610,5.7660,-57.9410,58.2270,1.9951
0.9620,5.7720,-58.0027,58.2894,1.9951
0.9630,5.7780,-58.0645,58.3517,1.9951
0.9640,5.7840,-58.1262,58.4141,1.9951
0.9650,5.7900,-58.1880,58.4765,1.9951
0.9660,5.7960,-58.2497,58.5388,1.9951
0.9670,5.8020,-58.3115,58.6012,1.9951
0.9680,5.8080,-58.3732,58.6636,1.9951
0.9690,5.8140,-58.4350,58.7260,1.9950
0.9700,5.8200,-58.4968,58.7883,1.9950
0.9710,5.8260,-58.5585,58.8507,1.9950
0.9720,5.8320,-58.6203,58.9131,1.9950
0.9730,5.8380,-58.6821,58.9755,1.9950
0.9740,5.8440,-58.7439,59.0379,1.9950
0.9750,5.8500,-58.8057,59.1003,1.9950
0.9760,5.8560,-58.8675,59.1627,1.9950
0.9770,5.8620,-58.9292,59.2252,1.9950
0.9780,5.8680,-58.9910,59.2876,1.9950
0.9790,5.8740,-59.0528,59.3500,1.9950
0.9800,5.8800,-59.1146,59.4124,1.9950
0.9810,5.8860,-59.1764,59.4748,1.9950
0.9820,5.8920,-59.2382,59.5373,1.9950
0.9830,5.8980,-59.3000,59.5997,1.9950
0.9840,5.9040,-59.3619,59.6621,1.9950
0.9850,5.9100,-59.4237,59.7246,1.9950
0.9860,5.9160,-59.4855,59.7870,1.9950
0.9870,5.9220,-59.5473,59.8495,1.9950
0.9880,5.9280,-59.6091,59.9119,1.9949
0.9890,5.9340,-59.6710,59.9744,1.9949
0.9900,5.9400,-59.7328,60.0368,1.9949
0.9910,5.9460,-59.7946,60.0993,1.9949
0.9920,5.9520,-59.8565,60.1618,1.9949
0.9930,5.9580,-59.9183,60.2242,1.9949
0.9940,5.9640,-59.9801,60.2867,1.9949
0.9950,5.9700,-60.0420,60.3492,1.9949
0.9960,5.9760,-60.1038,60.4117,1.9949
0.9970,5.9820,-60.1657,60.4742,1.9949
0.9980,5.9880,-60.2275,60.5367,1.9949
0.9990,5.9940,-60.2894,60.5992,1.9949
1.0000,6.0000,-60.3513,60.6617,1.9949
