dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
3.3010,6.6020,-1133.7222,46109530765143254676981940224.0000,1.0000
3.3020,6.6040,-1134.3896,47041005074603884732181643264.0000,1.0000
3.3030,6.6060,-1135.0571,47991296413316109939597377536.0000,1.0000
3.3040,6.6080,-1135.7249,48960784910486143439554478080.0000,1.0000
3.3050,6.6100,-1136.3929,49949858374440239847574601728.0000,1.0000
3.3060,6.6120,-1137.0610,50958912447750401566873485312.0000,1.0000
3.3070,6.6140,-1137.7294,51988350765500879648019447808.0000,1.0000
3.3080,6.6160,-1138.3979,53038585116744797685421178880.0000,1.0000
3.3090,6.6180,-1139.0667,54110035609226747460775313408.0000,1.0000
3.3100,6.6200,-1139.7356,55203130837428381404536766464.0000,1.0000
3.3110,6.6220,-1140.4048,56318308054016544944611655680.0000,1.0000
3.3120,6.6240,-1141.0741,57456013344747077144126947328.0000,1.0000
3.3130,6.6260,-1141.7436,58616701806906725408173981696.0000,1.0000
3.3140,6.6280,-1142.4133,59800837731354773298960400384.0000,1.0000
3.3150,6.6300,-1143.0833,61008894788250477617871847424.0000,1.0000
3.3160,6.6320,-1143.7534,62241356216524245823087706112.0000,1.0000
3.3170,6.6340,-1144.4237,63498715017181332749624016896.0000,1.0000
3.3180,6.6360,-1145.0942,64781474150505214802028134400.0000,1.0000
3.3190,6.6380,-1145.7649,66090146737253809837016350720.0000,1.0000
3.3200,6.6400,-1146.4358,67425256263910986200419139584.0000,1.0000
3.3210,6.6420,-1147.1069,68787336792090109145585287168.0000,1.0000
3.3220,6.6440,-1147.7782,70176933172161805372585148416.0000,1.0000
3.3230,6.6460,-1148.4497,71594601261207276679828865024.0000,1.0000
3.3240,6.6480,-1149.1214,73040908145364637557672902656.0000,1.0000
3.3250,6.6500,-1149.7933,74516432366672950230979182592.0000,1.0000
3.3260,6.6520,-1150.4654,76021764154492559037873258496.0000,1.0000
3.3270,6.6540,-1151.1377,77557505661610998008316428288.0000,1.0000
3.3280,6.6560,-1151.8102,79124271205109044919134060544.0000,1.0000
3.3290,6.6580,-1152.4828,80722687512092369388650364928.0000,1.0000
3.3300,6.6600,-1153.1557,82353393970397389167567831040.0000,1.0000
3.3310,6.6620,-1153.8288,84017042884351607771012005888.0000,1.0000
3.3320,6.6640,-1154.5020,85714299735700583637774761984.0000,1.0000
3.3330,6.6660,-1155.1755,87445843449816390199440048128.0000,1.0000
3.3340,6.6680,-1155.8491,89212366667273504688219095040.0000,1.0000
3.3350,6.6700,-1156.5230,91014576020910345173713551360.0000,1.0000
3.3360,6.6720,-1157.1970,92853192418499407616870973440.0000,1.0000
3.3370,6.6740,-1157.8713,94728951331114913849401147392.0000,1.0000
3.3380,6.6760,-1158.5457,96642603087333764562730090496.0000,1.0000
3.3390,6.6780,-1159.2203,98594913173371392180898234368.0000,1.0000
3.3400,6.6800,-1159.8952,100586662539294746441571893248.0000,1.0000
3.3410,6.6820,-1160.5702,102618647911407181791389286400.0000,1.0000
3.3420,6.6840,-1161.2454,104691682110952510785018920960.0000,1.0000
3.3430,6.6860,-1161.9208,106806594379248473717870690304.0000,1.0000
3.3440,6.6880,-1162.5964,108964230709403028354766995456.0000,1.0000
3.3450,6.6900,-1163.2723,111165454184717095322561544192.0000,1.0000
3.3460,6.6920,-1163.9483,113411145323932458277012504576.0000,1.0000
3.3470,6.6940,-1164.6245,115702202433444586446500397056.0000,1.0000
3.3480,6.6960,-1165.3009,118039541966646660895082545152.0000,1.0000
3.3490,6.6980,-1165.9775,120424098890516919506545147904.0000,1.0000
3.3500,6.7000,-1166.6543,122856827059621178754920873984.0000,1.0000
3.3510,6.7020,-1167.3312,125338699597660432963223945216.0000,1.0000
3.3520,6.7040,-1168.0084,127870709286743657443311484928.0000,1.0000
3.3530,6.7060,-1168.6858,130453868964508943226995998720.0000,1.0000
3.3540,6.7080,-1169.3634,133089211929266299197504618496.0000,1.0000
3.3550,6.7100,-1170.0412,135777792353341843393914863616.0000,1.0000
3.3560,6.7120,-1170.7191,138520685704755360068272128000.0000,1.0000
3.3570,6.7140,-1171.3973,141318989177415940448855261184.0000,1.0000
3.3580,6.7160,-1172.0756,144173822130025773187614113792.0000,1.0000
3.3590,6.7180,-1172.7542,147086326533832927533250641920.0000,1.0000
3.3600,6.7200,-1173.4330,150057667429428719154385387520.0000,1.0000
3.3610,6.7220,-1174.1119,153089033392791845607017807872.0000,1.0000
3.3620,6.7240,-1174.7911,156181637010728613921425457152.0000,1.0000
3.3630,6.7260,-1175.4704,159336715365917059210058661888.0000,1.0000
3.3640,6.7280,-1176.1499,162555530531769719703660920832.0000,1.0000
3.3650,6.7300,-1176.8297,165839370077271022944898777088.0000,1.0000
3.3660,6.7320,-1177.5096,169189547582026672097984512000.0000,1.0000
3.3670,6.7340,-1178.1897,172607403161703469917340172288.0000,1.0000
3.3680,6.7360,-1178.8701,176094304004107700567273373696.0000,1.0000
3.3690,6.7380,-1179.5506,179651644916068878400738033664.0000,1.0000
3.3700,6.7400,-1180.2313,183280848881386272563381927936.0000,1.0000
3.3710,6.7420,-1180.9122,186983367630030841860067426304.0000,1.0000
3.3720,6.7440,-1181.5933,190760682218872232911554215936.0000,1.0000
3.3730,6.7460,-1182.2746,194614303624110774480206299136.0000,1.0000
3.3740,6.7480,-1182.9561,198545773345693796694736502784.0000,1.0000
3.3750,6.7500,-1183.6378,202556664023924531472382296064.0000,1.0000
3.3760,6.7520,-1184.3197,206648580068556328114291998720.0000,1.0000
3.3770,6.7540,-1185.0018,210823158300566683283028443136.0000,1.0000
3.3780,6.7560,-1185.6841,215082068606913178380944801792.0000,1.0000
3.3790,6.7580,-1186.3666,219427014608498580188754345984.0000,1.0000
3.3800,6.7600,-1187.0492,223859734341659899341372915712.0000,1.0000
3.3810,6.7620,-1187.7321,228382000953394096170311090176.0000,1.0000
3.3820,6.7640,-1188.4152,232995623410646874516856242176.0000,1.0000
3.3830,6.7660,-1189.0985,237702447223910326355084967936.0000,1.0000
3.3840,6.7680,-1189.7819,242504355185471560058897694720.0000,1.0000
3.3850,6.7700,-1190.4656,247403268122541468128490029056.0000,1.0000
3.3860,6.7720,-1191.1494,252401145665618116925055827968.0000,1.0000
3.3870,6.7740,-1191.8335,257499987032350963372946096128.0000,1.0000
3.3880,6.7760,-1192.5177,262701831827275686379937333248.0000,1.0000
3.3890,6.7780,-1193.2022,268008760857672819717160566784.0000,1.0000
3.3900,6.7800,-1193.8868,273422896965907061444788092928.0000,1.0000
3.3910,6.7820,-1194.5716,278946405878614866203062042624.0000,1.0000
3.3920,6.7840,-1195.2567,284581497073013104805469487104.0000,1.0000
3.3930,6.7860,-1195.9419,290330424660707128687135293440.0000,1.0000
3.3940,6.7880,-1196.6273,296195488289389313504200097792.0000,1.0000
3.3950,6.7900,-1197.3130,302179034062717297422753595392.0000,1.0000
3.3960,6.7920,-1197.9988,308283455478773684442205519872.0000,1.0000
3.3970,6.7940,-1198.6848,314511194387522353159370440704.0000,1.0000
3.3980,6.7960,-1199.3710,320864741967569058307183214592.0000,1.0000
3.3990,6.7980,-1200.0574,327346639722651880048459513856.0000,1.0000
3.4000,6.8000,-1200.7440,333959480498303788581858050048.0000,1.0000
3.4010,6.8020,-1201.4308,340705909519007361108564508672.0000,1.0000
3.4020,6.8040,-1202.1178,347588625446329517663080939520.0000,1.0000
3.4030,6.8060,-1202.8050,354610381458402052540356100096.0000,1.0000
3.4040,6.8080,-1203.4924,361773986351259401351940014080.0000,1.0000
3.4050,6.8100,-1204.1800,369082305662374650645447704576.0000,1.0000
3.4060,6.8120,-1204.8677,376538262816923103781036490752.0000,1.0000
3.4070,6.8140,-1205.5557,384144840297170212413314695168.0000,1.0000
3.4080,6.8160,-1206.2439,391905080835535564533034647552.0000,1.0000
3.4090,6.8180,-1206.9322,399822088631705883412711604224.0000,1.0000
3.4100,6.8200,-1207.6208,407899030594366883546519306240.0000,1.0000
3.4110,6.8220,-1208.3096,416139137607986047673713033216.0000,1.0000
3.4120,6.8240,-1208.9985,424545705825244177736113586176.0000,1.0000
3.4130,6.8260,-1209.6877,433122097985517314192674127872.0000,1.0000
3.4140,6.8280,-1210.3770,441871744760029113064823455744.0000,1.0000
3.4150,6.8300,-1211.0666,450798146124140506961460330496.0000,1.0000
3.4160,6.8320,-1211.7563,459904872757423620317568303104.0000,1.0000
3.4170,6.8340,-1212.4463,469195567471962980459793612800.0000,1.0000
3.4180,6.8360,-1213.1364,478673946669508828578539634688.0000,1.0000
3.4190,6.8380,-1213.8267,488343801828126826828268568576.0000,1.0000
3.4200,6.8400,-1214.5172,498209001018820557954093154304.0000,1.0000
3.4210,6.8420,-1215.2080,508273490452790113227277074432.0000,1.0000
3.4220,6.8440,-1215.8989,518541296060010893620539293696.0000,1.0000
3.4230,6.8460,-1216.5900,529016525099639208812497338368.0000,1.0000
3.4240,6.8480,-1217.2813,539703367802947657775584378880.0000,1.0000
3.4250,6.8500,-1217.9728,550606099049518044499725516800.0000,1.0000
3.4260,6.8520,-1218.6645,561729080077228672001104674816.0000,1.0000
3.4270,6.8540,-1219.3564,573076760226783260310444703744.0000,1.0000
3.4280,6.8560,-1220.0485,584653678721553785408150568960.0000,1.0000
3.4290,6.8580,-1220.7408,596464466483299203897318440960.0000,1.0000
3.4300,6.8600,-1221.4333,608513847984612088169113845760.0000,1.0000
3.4310,6.8620,-1222.1260,620806643138736342382302724096.0000,1.0000
3.4320,6.8640,-1222.8189,633347769227648274933108178944.0000,1.0000
3.4330,6.8660,-1223.5119,646142242869000639484530786304.0000,1.0000
3.4340,6.8680,-1224.2052,659195182022854852803580395520.0000,1.0000
3.4350,6.8700,-1224.8987,672511808038895014117778653184.0000,1.0000
3.4360,6.8720,-1225.5923,686097447745094322079374770176.0000,1.0000
3.4370,6.8740,-1226.2862,699957535578479522565104599040.0000,1.0000
3.4380,6.8760,-1226.9803,714097615758997619659652464640.0000,1.0000
3.4390,6.8780,-1227.6745,728523344507237936123005108224.0000,1.0000
3.4400,6.8800,-1228.3690,743240492307055062142689476608.0000,1.0000
3.4410,6.8820,-1229.0636,758254946213800179724856590336.0000,1.0000
3.4420,6.8840,-1229.7584,773572712209242471059710541824.0000,1.0000
3.4430,6.8860,-1230.4535,789199917603998014193650368512.0000,1.0000
3.4440,6.8880,-1231.1487,805142813488600791639245455360.0000,1.0000
3.4450,6.8900,-1231.8442,821407777233979594272348831744.0000,1.0000
3.4460,6.8920,-1232.5398,838001315042513586006813310976.0000,1.0000
3.4470,6.8940,-1233.2356,854930064550552330998518906880.0000,1.0000
3.4480,6.8960,-1233.9316,872200797483630891976890515456.0000,1.0000
3.4490,6.8980,-1234.6278,889820422365201765898412621824.0000,1.0000
3.4500,6.9000,-1235.3243,907795987280161975528872476672.0000,1.0000
3.4510,6.9020,-1236.0209,926134682694129376387892510720.0000,1.0000
3.4520,6.9040,-1236.7177,944843844329801385282942009344.0000,1.0000
3.4530,6.9060,-1237.4147,963930956101304590920161689600.0000,1.0000
3.4540,6.9080,-1238.1119,983403653107819053960778481664.0000,1.0000
3.4550,6.9100,-1238.8093,1003269724687799947438673887232.0000,1.0000
3.4560,6.9120,-1239.5068,1023537117534778322257872683008.0000,1.0000
3.4570,6.9140,-1240.2046,1044213938876099818220022661120.0000,1.0000
3.4580,6.9160,-1240.9026,1065308459716009539890348818432.0000,1.0000
3.4590,6.9180,-1241.6008,1086829118144123288078516224000.0000,1.0000
3.4600,6.9200,-1242.2992,1108784522710727565452555321344.0000,1.0000
3.4610,6.9220,-1242.9977,1131183455870406647586880487424.0000,1.0000
3.4620,6.9240,-1243.6965,1154034877495080820317202939904.0000,1.0000
3.4630,6.9260,-1244.3955,1177347928458106493403257634816.0000,1.0000
3.4640,6.9280,-1245.0946,1201131934290680480309056634880.0000,1.0000
3.4650,6.9300,-1245.7940,1225396408912276418982695665664.0000,1.0000
3.4660,6.9320,-1246.4935,1250151058436273854964691894272.0000,1.0000
3.4670,6.9340,-1247.1933,1275405785052566930714500530176.0000,1.0000
3.4680,6.9360,-1247.8932,1301170690988500101868724158464.0000,1.0000
3.4690,6.9380,-1248.5934,1327456082550002266813675601920.0000,1.0000
3.4700,6.9400,-1249.2937,1354272474244174547230935482368.0000,1.0000
3.4710,6.9420,-1249.9942,1381630592985271082205440901120.0000,1.0000
3.4720,6.9440,-1250.6950,1409541382385529468900582883328.0000,1.0000
3.4730,6.9460,-1251.3959,1438016007132877047420164243456.0000,1.0000
3.4740,6.9480,-1252.0970,1467065857456880435294078238720.0000,1.0000
3.4750,6.9500,-1252.7983,1496702553685026292964947656704.0000,1.0000
3.4760,6.9520,-1253.4998,1526937950890925061269023096832.0000,1.0000
3.4770,6.9540,-1254.2015,1557784143636624168530428821504.0000,1.0000
3.4780,6.9560,-1254.9034,1589253470810532376269507526656.0000,1.0000
3.4790,6.9580,-1255.6055,1621358520563071392400174743552.0000,1.0000
3.4800,6.9600,-1256.3078,1654112135342237027410720587776.0000,1.0000
3.4810,6.9620,-1257.0103,1687527417030686122844331442176.0000,1.0000
3.4820,6.9640,-1257.7130,1721617732186589229943994974208.0000,1.0000
3.4830,6.9660,-1258.4159,1756396717390575710619278770176.0000,1.0000
3.4840,6.9680,-1259.1190,1791878284700478687943709425664.0000,1.0000
3.4850,6.9700,-1259.8223,1828076627216265628085351612416.0000,1.0000
3.4860,6.9720,-1260.5257,1865006224757618867091688914944.0000,1.0000
3.4870,6.9740,-1261.2294,1902681849655983284978450432000.0000,1.0000
3.4880,6.9760,-1261.9333,1941118572663612994537895493632.0000,1.0000
3.4890,6.9780,-1262.6374,1980331768982233354775082041344.0000,1.0000
3.4900,6.9800,-1263.3416,2020337124413222487189566259200.0000,1.0000
3.4910,6.9820,-1264.0461,2061150641632193191289167020032.0000,1.0000
3.4920,6.9840,-1264.7507,2102788646590162601379813654528.0000,1.0000
3.4930,6.9860,-1265.4556,2145267795044323337207118036992.0000,1.0000
3.4940,6.9880,-1266.1606,2188605079220454027281056137216.0000,1.0000
3.4950,6.9900,-1266.8659,2232817834610094140075200741376.0000,1.0000
3.4960,6.9920,-1267.5713,2277923746904848075854828273664.0000,1.0000
3.4970,6.9940,-1268.2769,2323940859071085317713603592192.0000,1.0000
3.4980,6.9960,-1268.9828,2370887578567241716786394038272.0000,1.0000
3.4990,6.9980,-1269.6888,2418782684707115092482459697152.0000,1.0000
3.5000,7.0000,-1270.3950,2467645336171703059228204728320.0000,1.0000
3.5010,7.0020,-1271.1014,2517495078673135856875531665408.0000,1.0000
3.5020,7.0040,-1271.8080,2568351852773085744553747546112.0000,1.0000
3.5030,7.0060,-1272.5148,2620236001859330428535746592768.0000,1.0000
3.5040,7.0080,-1273.2218,2673168280283227008565396897792.0000,1.0000
3.5050,7.0100,-1273.9291,2727169861661955183101857497088.0000,1.0000
3.5060,7.0120,-1274.6365,2782262347348098454118287278080.0000,1.0000
3.5070,7.0140,-1275.3440,2838467775070545920900424794112.0000,1.0000
3.5080,7.0160,-1276.0518,2895808627749723911821052608512.0000,1.0000
3.5090,7.0180,-1276.7598,2954307842491297388047806496768.0000,1.0000
3.5100,7.0200,-1277.4680,3013988819761163187300830543872.0000,1.0000
3.5110,7.0220,-1278.1764,3074875432746030978754836168704.0000,1.0000
3.5120,7.0240,-1278.8850,3136992036902838461466945781760.0000,1.0000
3.5130,7.0260,-1279.5937,3200363479701525235105968160768.0000,1.0000
3.5140,7.0280,-1280.3027,3265015110564221035330276425728.0000,1.0000
3.5150,7.0300,-1281.0119,3330972791005211195953303781376.0000,1.0000
3.5160,7.0320,-1281.7212,3398262904976165486075471462400.0000,1.0000
3.5170,7.0340,-1282.4308,3466912369419935401359085404160.0000,1.0000
3.5180,7.0360,-1283.1405,3536948645037539476763976925184.0000,1.0000
3.5190,7.0380,-1283.8505,3608399747273101429149645406208.0000,1.0000
3.5200,7.0400,-1284.5606,3681294257520262381702553272320.0000,1.0000
3.5210,7.0420,-1285.2710,3755661334554958079383897636864.0000,1.0000
3.5220,7.0440,-1285.9815,3831530726199627644978650415104.0000,1.0000
3.5230,7.0460,-1286.6923,3908932781222588485736863891456.0000,1.0000
3.5240,7.0480,-1287.4032,3987898461477782385876575191040.0000,1.0000
3.5250,7.0500,-1288.1143,4068459354290255446204601073664.0000,1.0000
3.5260,7.0520,-1288.8256,4150647685091291691380895645696.0000,1.0000
3.5270,7.0540,-1289.5372,4234496330309131022585764511744.0000,1.0000
3.5280,7.0560,-1290.2489,4320038830519737960520380055552.0000,1.0000
3.5290,7.0580,-1290.9608,4407309403863838398026182819840.0000,1.0000
3.5300,7.0600,-1291.6729,4496342959734392443778300379136.0000,1.0000
3.5310,7.0620,-1292.3852,4587175112740942941570170093568.0000,1.0000
3.5320,7.0640,-1293.0977,4679842196955676531189161656320.0000,1.0000
3.5330,7.0660,-1293.8104,4774381280447918873327049900032.0000,1.0000
3.5340,7.0680,-1294.5233,4870830180111605355799587586048.0000,1.0000
3.5350,7.0700,-1295.2364,4969227476792675209400304009216.0000,1.0000
3.5360,7.0720,-1295.9497,5069612530721641356453950259200.0000,1.0000
3.5370,7.0740,-1296.6631,5172025497258631823465931341824.0000,1.0000
3.5380,7.0760,-1297.3768,5276507342955782931013934514176.0000,1.0000
3.5390,7.0780,-1298.0907,5383099861944560441354897850368.0000,1.0000
3.5400,7.0800,-1298.8048,5491845692653664058979389538304.0000,1.0000
3.5410,7.0820,-1299.5190,5602788334865412346059992072192.0000,1.0000
3.5420,7.0840,-1300.2335,5715972167116028134945231732736.0000,1.0000
3.5430,7.0860,-1300.9481,5831442464447388233273222103040.0000,1.0000
3.5440,7.0880,-1301.6630,5949245416518129980051988414464.0000,1.0000
3.5450,7.0900,-1302.3781,6069428146079892771028389068800.0000,1.0000
3.5460,7.0920,-1303.0933,6192038727826789773675832803328.0000,1.0000
3.5470,7.0940,-1303.8087,6317126207626433609812079017984.0000,1.0000
3.5480,7.0960,-1304.5244,6444740622138691566836153057280.0000,1.0000
3.5490,7.0980,-1305.2402,6574933018830735058175728287744.0000,1.0000
3.5500,7.1000,-1305.9562,6707755476397253172411081162752.0000,1.0000
3.5510,7.1020,-1306.6725,6843261125592356026935679123456.0000,1.0000
3.5520,7.1040,-1307.3889,6981504170482300100297801859072.0000,1.0000
3.5530,7.1060,-1308.1055,7122539910128397400948592345088.0000,1.0000
3.5540,7.1080,-1308.8223,7266424760707011364725389787136.0000,1.0000
3.5550,7.1100,-1309.5394,7413216278076967360915811860480.0000,1.0000
3.5560,7.1120,-1310.2566,7562973180802251224951136714752.0000,1.0000
3.5570,7.1140,-1310.9740,7715755373640842737431506583552.0000,1.0000
3.5580,7.1160,-1311.6916,7871623971506996769377895841792.0000,1.0000
3.5590,7.1180,-1312.4094,8030641323918254736677313445888.0000,1.0000
3.5600,7.1200,-1313.1274,8192871039935610346824236269568.0000,1.0000
3.5610,7.1220,-1313.8456,8358378013608677482677978267648.0000,1.0000
3.5620,7.1240,-1314.5639,8527228449933713375086222770176.0000,1.0000
3.5630,7.1260,-1315.2825,8699489891336738974061817757696.0000,1.0000
3.5640,7.1280,-1316.0013,8875231244690921343754533076992.0000,1.0000
3.5650,7.1300,-1316.7203,9054522808880973401262399684608.0000,1.0000
3.5660,7.1320,-1317.4394,9237436302923158237872119611392.0000,1.0000
3.5670,7.1340,-1318.1588,9424044894654103702735903784960.0000,1.0000
3.5680,7.1360,-1318.8784,9614423229998384707760853876736.0000,1.0000
3.5690,7.1380,-1319.5981,9808647462828683541968219799552.0000,1.0000
3.5700,7.1400,-1320.3181,10006795285427820247253705031680.0000,1.0000
3.5710,7.1420,-1321.0382,10208945959566990264962553741312.0000,1.0000
3.5720,7.1440,-1321.7586,10415180348210934675792002547712.0000,1.0000
3.5730,7.1460,-1322.4791,10625580947865087307576328060928.0000,1.0000
3.5740,7.1480,-1323.1999,10840231921574685443128184274944.0000,1.0000
3.5750,7.1500,-1323.9208,11059219132591420953347397517312.0000,1.0000
3.5760,7.1520,-1324.6419,11282630178719260149835089575936.0000,1.0000
3.5770,7.1540,-1325.3633,11510554427355657700570638057472.0000,1.0000
3.5780,7.1560,-1326.0848,11743083051239270485332569620480.0000,1.0000
3.5790,7.1580,-1326.8065,11980309064919738082975392202752.0000,1.0000
3.5800,7.1600,-1327.5284,12222327361965758611819595825152.0000,1.0000
3.5810,7.1620,-1328.2506,12469234752923277368577042153472.0000,1.0000
3.5820,7.1640,-1328.9729,12721130004040471850631336820736.0000,1.0000
3.5830,7.1660,-1329.6954,12978113876776608559660359745536.0000,1.0000
3.5840,7.1680,-1330.4181,13240289168107462730350883504128.0000,1.0000
3.5850,7.1700,-1331.1410,13507760751644921317747366821888.0000,1.0000
3.5860,7.1720,-1331.8641,13780635619588911994333785227264.0000,1.0000
3.5870,7.1740,-1332.5874,14059022925524993315345142906880.0000,1.0000
3.5880,7.1760,-1333.3108,14343034028087626804452141301760.0000,1.0000
3.5890,7.1780,-1334.0345,14632782535504296831564174589952.0000,1.0000
3.5900,7.1800,-1334.7584,14928384351041532611008609124352.0000,1.0000
3.5910,7.1820,-1335.4825,15229957719366962363917221756928.0000,1.0000
3.5920,7.1840,-1336.2068,15537623273849167793618692341760.0000,1.0000
3.5930,7.1860,-1336.9312,15851504084811765753677984301056.0000,1.0000
3.5940,7.1880,-1337.6559,16171725708764494063698039537664.0000,1.0000
3.5950,7.1900,-1338.3808,16498416238626609208017220009984.0000,1.0000
3.5960,7.1920,-1339.1058,16831706354966226304547308961792.0000,1.0000
3.5970,7.1940,-1339.8311,17171729378273336519084656820224.0000,1.0000
3.5980,7.1960,-1340.5565,17518621322291199665450971561984.0000,1.0000
3.5990,7.1980,-1341.2822,17872520948422707756090613825536.0000,1.0000
3.6000,7.2000,-1342.0080,18233569821237295445408233816064.0000,1.0000
3.6010,7.2020,-1342.7340,18601912365097632239855249391616.0000,1.0000
3.6020,7.2040,-1343.4603,18977695921932805072355286056960.0000,1.0000
3.6030,7.2060,-1344.1867,19361070810176347913149741006848.0000,1.0000
3.6040,7.2080,-1344.9133,19752190384894737143543768285184.0000,1.0000
3.6050,7.2100,-1345.6402,20151211099133128844137216344064.0000,1.0000
3.6060,7.2120,-1346.3672,20558292566497867857324610158592.0000,1.0000
3.6070,7.2140,-1347.0944,20973597625003134747199894716416.0000,1.0000
3.6080,7.2160,-1347.8218,21397292402210092075519305580544.0000,1.0000
3.6090,7.2180,-1348.5494,21829546381679282580805289771008.0000,1.0000
3.6100,7.2200,-1349.2772,22270532470765329729987830349824.0000,1.0000
3.6110,7.2220,-1350.0052,22720427069784080983089351753728.0000,1.0000
3.6120,7.2240,-1350.7334,23179410142574133056537941245952.0000,1.0000
3.6130,7.2260,-1351.4618,23647665288483809518938115538944.0000,1.0000
3.6140,7.2280,-1352.1904,24125379815815282549876938768384.0000,1.0000
3.6150,7.2300,-1352.9192,24612744816749104457440487800832.0000,1.0000
3.6160,7.2320,-1353.6482,25109955243784281535133782114304.0000,1.0000
3.6170,7.2340,-1354.3773,25617209987720484014003801030656.0000,1.0000
3.6180,7.2360,-1355.1067,26134711957219127972126049435648.0000,1.0000
3.6190,7.2380,-1355.8363,26662668159968130524602601308160.0000,1.0000
3.6200,7.2400,-1356.5660,27201289785488479279315821789184.0000,1.0000
3.6210,7.2420,-1357.2960,27750792289611340016861136814080.0000,1.0000
3.6220,7.2440,-1358.0262,28311395480665541436962569715712.0000,1.0000
3.6230,7.2460,-1358.7565,28883323607402305446747937177600.0000,1.0000
3.6240,7.2480,-1359.4871,29466805448698566035462965690368.0000,1.0000
3.6250,7.2500,-1360.2178,30062074405069861501060637523968.0000,1.0000
3.6260,7.2520,-1360.9488,30669368592036192211075480944640.0000,1.0000
3.6270,7.2540,-1361.6799,31288930935369698460595367444480.0000,1.0000
3.6280,7.2560,-1362.4112,31921009268269104351611973533696.0000,1.0000
3.6290,7.2580,-1363.1428,32565856430494502028971954143232.0000,1.0000
3.6300,7.2600,-1363.8745,33223730369509300198254598684672.0000,1.0000
3.6310,7.2620,-1364.6064,33894894243660875633766445350912.0000,1.0000
3.6320,7.2640,-1365.3385,34579616527448354883445968601088.0000,1.0000
3.6330,7.2660,-1366.0709,35278171118914023342058550329344.0000,1.0000
3.6340,7.2680,-1366.8034,35990837449209135274880709689344.0000,1.0000
3.6350,7.2700,-1367.5361,36717900594368162997857257783296.0000,1.0000
3.6360,7.2720,-1368.2690,37459651389343997185886517198848.0000,1.0000
3.6370,7.2740,-1369.0021,38216386544343720978755212017664.0000,1.0000
3.6380,7.2760,-1369.7354,38988408763519789210186264084480.0000,1.0000
3.6390,7.2780,-1370.4689,39776026866054199802489529696256.0000,1.0000
3.6400,7.2800,-1371.2026,40579555909688579126036707409920.0000,1.0000
3.6410,7.2820,-1371.9364,41399317316754778461843029491712.0000,1.0000
3.6420,7.2840,-1372.6705,42235639002746536481900208324608.0000,1.0000
3.6430,7.2860,-1373.4048,43088855507488160469031088816128.0000,1.0000
3.6440,7.2880,-1374.1393,43959308128958502855444181024768.0000,1.0000
3.6450,7.2900,-1374.8740,44847345059812972240451819012096.0000,1.0000
3.6460,7.2920,-1375.6088,45753321526663323640008642920448.0000,1.0000
3.6470,7.2940,-1376.3439,46677599932176747138980285251584.0000,1.0000
3.6480,7.2960,-1377.0791,47620550000040011518356345585664.0000,1.0000
3.6490,7.2980,-1377.8146,48582548922851758288187114389504.0000,1.0000
3.6500,7.3000,-1378.5503,49563981513008581587213343522816.0000,1.0000
3.6510,7.3020,-1379.2861,50565240356632515011648879067136.0000,1.0000
3.6520,7.3040,-1380.0221,51586725970612009988751848636416.0000,1.0000
3.6530,7.3060,-1380.7584,52628846962811205495450247364608.0000,1.0000
3.6540,7.3080,-1381.4948,53692020195522834343787830968320.0000,1.0000
3.6550,7.3100,-1382.2315,54776670952215818838566187827200.0000,1.0000
3.6560,7.3120,-1382.9683,55883233107655819361507434561536.0000,1.0000
3.6570,7.3140,-1383.7053,57012149301457796087450871791616.0000,1.0000
3.6580,7.3160,-1384.4425,58163871115152495302606214660096.0000,1.0000
3.6590,7.3180,-1385.1799,59338859252821849276313591873536.0000,1.0000
3.6600,7.3200,-1385.9176,60537583725388524812857927270400.0000,1.0000
3.6610,7.3220,-1386.6554,61760524038623049180489589981184.0000,1.0000
3.6620,7.3240,-1387.3934,63008169384957648661476230037504.0000,1.0000
3.6630,7.3260,-1388.1316,64281018839166355324658146869248.0000,1.0000
3.6640,7.3280,-1388.8700,65579581558003318503300331995136.0000,1.0000
3.6650,7.3300,-1389.6086,66904376983868640383705672581120.0000,1.0000
3.6660,7.3320,-1390.3474,68255935052597761455844109582336.0000,1.0000
3.6670,7.3340,-1391.0864,69634796405440157387756614451200.0000,1.0000
3.6680,7.3360,-1391.8255,71041512605320085447260797665280.0000,1.0000
3.6690,7.3380,-1392.5649,72476646357474928840652441518080.0000,1.0000
3.6700,7.3400,-1393.3045,73940771734541971583342240333824.0000,1.0000
3.6710,7.3420,-1394.0443,75434474406191881453496227069952.0000,1.0000
3.6720,7.3440,-1394.7842,76958351873410673373059204775936.0000,1.0000
3.6730,7.3460,-1395.5244,78513013707504967013171061587968.0000,1.0000
3.6740,7.3480,-1396.2648,80099081793935292351308606996480.0000,1.0000
3.6750,7.3500,-1397.0053,81717190581085178290438886391808.0000,1.0000
3.6760,7.3520,-1397.7461,83367987334045738053588431667200.0000,1.0000
3.6770,7.3540,-1398.4870,85052132393526729055846111641600.0000,1.0000
3.6780,7.3560,-1399.2282,86770299440008658828319887720448.0000,1.0000
3.6790,7.3580,-1399.9695,88523175763219352666345631121408.0000,1.0000
3.6800,7.3600,-1400.7110,90311462537061345000292763041792.0000,1.0000
3.6810,7.3620,-1401.4528,92135875100085759952251321843712.0000,1.0000
