tempo,posicao,velocidade,aceleracao
0.2010,99.8015,-1.9917,-10.0092
0.2020,99.7995,-2.0017,-10.0102
0.2030,99.7975,-2.0117,-10.0112
0.2040,99.7955,-2.0217,-10.0122
0.2050,99.7935,-2.0317,-10.0132
0.2060,99.7914,-2.0417,-10.0142
0.2070,99.7894,-2.0517,-10.0152
0.2080,99.7874,-2.0617,-10.0162
0.2090,99.7853,-2.0718,-10.0172
0.2100,99.7832,-2.0818,-10.0182
0.2110,99.7811,-2.0918,-10.0192
0.2120,99.7790,-2.1018,-10.0202
0.2130,99.7769,-2.1118,-10.0212
0.2140,99.7748,-2.1219,-10.0222
0.2150,99.7727,-2.1319,-10.0232
0.2160,99.7706,-2.1419,-10.0242
0.2170,99.7684,-2.1519,-10.0252
0.2180,99.7663,-2.1620,-10.0262
0.2190,99.7641,-2.1720,-10.0272
0.2200,99.7620,-2.1820,-10.0282
0.2210,99.7598,-2.1920,-10.0292
0.2220,99.7576,-2.2021,-10.0302
0.2230,99.7554,-2.2121,-10.0312
0.2240,99.7532,-2.2221,-10.0322
0.2250,99.7509,-2.2322,-10.0332
0.2260,99.7487,-2.2422,-10.0342
0.2270,99.7465,-2.2522,-10.0352
0.2280,99.7442,-2.2623,-10.0362
0.2290,99.7420,-2.2723,-10.0372
0.2300,99.7397,-2.2823,-10.0382
0.2310,99.7374,-2.2924,-10.0392
0.2320,99.7351,-2.3024,-10.0402
0.2330,99.7328,-2.3124,-10.0412
0.2340,99.7305,-2.3225,-10.0422
0.2350,99.7282,-2.3325,-10.0433
0.2360,99.7258,-2.3426,-10.0443
0.2370,99.7235,-2.3526,-10.0453
0.2380,99.7211,-2.3627,-10.0463
0.2390,99.7188,-2.3727,-10.0473
0.2400,99.7164,-2.3828,-10.0483
0.2410,99.7140,-2.3928,-10.0493
0.2420,99.7116,-2.4029,-10.0503
0.2430,99.7092,-2.4129,-10.0513
0.2440,99.7068,-2.4230,-10.0523
0.2450,99.7044,-2.4330,-10.0533
0.2460,99.7020,-2.4431,-10.0543
0.2470,99.6995,-2.4531,-10.0553
0.2480,99.6971,-2.4632,-10.0563
0.2490,99.6946,-2.4732,-10.0573
0.2500,99.6921,-2.4833,-10.0583
0.2510,99.6896,-2.4933,-10.0593
0.2520,99.6871,-2.5034,-10.0603
0.2530,99.6846,-2.5135,-10.0613
0.2540,99.6821,-2.5235,-10.0624
0.2550,99.6796,-2.5336,-10.0634
0.2560,99.6771,-2.5437,-10.0644
0.2570,99.6745,-2.5537,-10.0654
0.2580,99.6720,-2.5638,-10.0664
0.2590,99.6694,-2.5738,-10.0674
0.2600,99.6668,-2.5839,-10.0684
0.2610,99.6643,-2.5940,-10.0694
0.2620,99.6617,-2.6041,-10.0704
0.2630,99.6591,-2.6141,-10.0714
0.2640,99.6564,-2.6242,-10.0724
0.2650,99.6538,-2.6343,-10.0734
0.2660,99.6512,-2.6443,-10.0744
0.2670,99.6485,-2.6544,-10.0754
0.2680,99.6459,-2.6645,-10.0764
0.2690,99.6432,-2.6746,-10.0775
0.2700,99.6405,-2.6846,-10.0785
0.2710,99.6379,-2.6947,-10.0795
0.2720,99.6352,-2.7048,-10.0805
0.2730,99.6325,-2.7149,-10.0815
0.2740,99.6297,-2.7250,-10.0825
0.2750,99.6270,-2.7350,-10.0835
0.2760,99.6243,-2.7451,-10.0845
0.2770,99.6215,-2.7552,-10.0855
0.2780,99.6188,-2.7653,-10.0865
0.2790,99.6160,-2.7754,-10.0875
0.2800,99.6132,-2.7855,-10.0885
0.2810,99.6105,-2.7956,-10.0896
0.2820,99.6077,-2.8057,-10.0906
0.2830,99.6049,-2.8157,-10.0916
0.2840,99.6020,-2.8258,-10.0926
0.2850,99.5992,-2.8359,-10.0936
0.2860,99.5964,-2.8460,-10.0946
0.2870,99.5935,-2.8561,-10.0956
0.2880,99.5907,-2.8662,-10.0966
0.2890,99.5878,-2.8763,-10.0976
0.2900,99.5849,-2.8864,-10.0986
0.2910,99.5821,-2.8965,-10.0997
0.2920,99.5792,-2.9066,-10.1007
0.2930,99.5762,-2.9167,-10.1017
0.2940,99.5733,-2.9268,-10.1027
0.2950,99.5704,-2.9369,-10.1037
0.2960,99.5675,-2.9470,-10.1047
0.2970,99.5645,-2.9571,-10.1057
0.2980,99.5616,-2.9672,-10.1067
0.2990,99.5586,-2.9773,-10.1077
0.3000,99.5556,-2.9874,-10.1087
0.3010,99.5526,-2.9975,-10.1098
0.3020,99.5496,-3.0077,-10.1108
0.3030,99.5466,-3.0178,-10.1118
0.3040,99.5436,-3.0279,-10.1128
0.3050,99.5406,-3.0380,-10.1138
0.3060,99.5375,-3.0481,-10.1148
0.3070,99.5345,-3.0582,-10.1158
0.3080,99.5314,-3.0683,-10.1168
0.3090,99.5284,-3.0785,-10.1178
0.3100,99.5253,-3.0886,-10.1189
0.3110,99.5222,-3.0987,-10.1199
0.3120,99.5191,-3.1088,-10.1209
0.3130,99.5160,-3.1189,-10.1219
0.3140,99.5129,-3.1291,-10.1229
0.3150,99.5097,-3.1392,-10.1239
0.3160,99.5066,-3.1493,-10.1249
0.3170,99.5035,-3.1594,-10.1259
0.3180,99.5003,-3.1696,-10.1270
0.3190,99.4971,-3.1797,-10.1280
0.3200,99.4939,-3.1898,-10.1290
0.3210,99.4908,-3.1999,-10.1300
0.3220,99.4876,-3.2101,-10.1310
0.3230,99.4843,-3.2202,-10.1320
0.3240,99.4811,-3.2303,-10.1330
0.3250,99.4779,-3.2405,-10.1340
0.3260,99.4747,-3.2506,-10.1351
0.3270,99.4714,-3.2607,-10.1361
0.3280,99.4681,-3.2709,-10.1371
0.3290,99.4649,-3.2810,-10.1381
0.3300,99.4616,-3.2911,-10.1391
0.3310,99.4583,-3.3013,-10.1401
0.3320,99.4550,-3.3114,-10.1411
0.3330,99.4517,-3.3216,-10.1422
0.3340,99.4484,-3.3317,-10.1432
0.3350,99.4450,-3.3418,-10.1442
0.3360,99.4417,-3.3520,-10.1452
0.3370,99.4383,-3.3621,-10.1462
0.3380,99.4350,-3.3723,-10.1472
0.3390,99.4316,-3.3824,-10.1482
0.3400,99.4282,-3.3926,-10.1493
0.3410,99.4248,-3.4027,-10.1503
0.3420,99.4214,-3.4129,-10.1513
0.3430,99.4180,-3.4230,-10.1523
0.3440,99.4146,-3.4332,-10.1533
0.3450,99.4112,-3.4433,-10.1543
0.3460,99.4077,-3.4535,-10.1553
0.3470,99.4043,-3.4636,-10.1564
0.3480,99.4008,-3.4738,-10.1574
0.3490,99.3973,-3.4840,-10.1584
0.3500,99.3938,-3.4941,-10.1594
0.3510,99.3903,-3.5043,-10.1604
0.3520,99.3868,-3.5144,-10.1614
0.3530,99.3833,-3.5246,-10.1625
0.3540,99.3798,-3.5348,-10.1635
0.3550,99.3763,-3.5449,-10.1645
0.3560,99.3727,-3.5551,-10.1655
0.3570,99.3692,-3.5653,-10.1665
0.3580,99.3656,-3.5754,-10.1675
0.3590,99.3620,-3.5856,-10.1686
0.3600,99.3584,-3.5958,-10.1696
0.3610,99.3548,-3.6059,-10.1706
0.3620,99.3512,-3.6161,-10.1716
0.3630,99.3476,-3.6263,-10.1726
0.3640,99.3440,-3.6364,-10.1736
0.3650,99.3404,-3.6466,-10.1747
0.3660,99.3367,-3.6568,-10.1757
0.3670,99.3331,-3.6670,-10.1767
0.3680,99.3294,-3.6771,-10.1777
0.3690,99.3257,-3.6873,-10.1787
0.3700,99.3220,-3.6975,-10.1797
0.3710,99.3183,-3.7077,-10.1808
0.3720,99.3146,-3.7179,-10.1818
0.3730,99.3109,-3.7280,-10.1828
0.3740,99.3072,-3.7382,-10.1838
0.3750,99.3034,-3.7484,-10.1848
0.3760,99.2997,-3.7586,-10.1859
0.3770,99.2959,-3.7688,-10.1869
0.3780,99.2922,-3.7790,-10.1879
0.3790,99.2884,-3.7892,-10.1889
0.3800,99.2846,-3.7993,-10.1899
0.3810,99.2808,-3.8095,-10.1910
0.3820,99.2770,-3.8197,-10.1920
0.3830,99.2732,-3.8299,-10.1930
0.3840,99.2693,-3.8401,-10.1940
0.3850,99.2655,-3.8503,-10.1950
0.3860,99.2616,-3.8605,-10.1960
0.3870,99.2578,-3.8707,-10.1971
0.3880,99.2539,-3.8809,-10.1981
0.3890,99.2500,-3.8911,-10.1991
0.3900,99.2461,-3.9013,-10.2001
0.3910,99.2422,-3.9115,-10.2011
0.3920,99.2383,-3.9217,-10.2022
0.3930,99.2344,-3.9319,-10.2032
0.3940,99.2305,-3.9421,-10.2042
0.3950,99.2265,-3.9523,-10.2052
0.3960,99.2226,-3.9625,-10.2063
0.3970,99.2186,-3.9727,-10.2073
0.3980,99.2146,-3.9829,-10.2083
0.3990,99.2107,-3.9931,-10.2093
0.4000,99.2067,-4.0033,-10.2103
0.4010,99.2027,-4.0135,-10.2114
0.4020,99.1987,-4.0238,-10.2124
0.4030,99.1946,-4.0340,-10.2134
0.4040,99.1906,-4.0442,-10.2144
0.4050,99.1866,-4.0544,-10.2154
0.4060,99.1825,-4.0646,-10.2165
0.4070,99.1784,-4.0748,-10.2175
0.4080,99.1744,-4.0850,-10.2185
0.4090,99.1703,-4.0953,-10.2195
0.4100,99.1662,-4.1055,-10.2205
0.4110,99.1621,-4.1157,-10.2216
0.4120,99.1580,-4.1259,-10.2226
0.4130,99.1538,-4.1361,-10.2236
0.4140,99.1497,-4.1464,-10.2246
0.4150,99.1455,-4.1566,-10.2257
0.4160,99.1414,-4.1668,-10.2267
0.4170,99.1372,-4.1770,-10.2277
0.4180,99.1330,-4.1873,-10.2287
0.4190,99.1289,-4.1975,-10.2298
0.4200,99.1247,-4.2077,-10.2308
0.4210,99.1205,-4.2180,-10.2318
0.4220,99.1162,-4.2282,-10.2328
0.4230,99.1120,-4.2384,-10.2338
0.4240,99.1078,-4.2487,-10.2349
0.4250,99.1035,-4.2589,-10.2359
0.4260,99.0993,-4.2691,-10.2369
0.4270,99.0950,-4.2794,-10.2379
0.4280,99.0907,-4.2896,-10.2390
0.4290,99.0864,-4.2998,-10.2400
0.4300,99.0821,-4.3101,-10.2410
0.4310,99.0778,-4.3203,-10.2420
0.4320,99.0735,-4.3306,-10.2431
0.4330,99.0692,-4.3408,-10.2441
0.4340,99.0648,-4.3511,-10.2451
0.4350,99.0605,-4.3613,-10.2461
0.4360,99.0561,-4.3715,-10.2472
0.4370,99.0517,-4.3818,-10.2482
0.4380,99.0474,-4.3920,-10.2492
0.4390,99.0430,-4.4023,-10.2502
0.4400,99.0386,-4.4125,-10.2513
0.4410,99.0342,-4.4228,-10.2523
0.4420,99.0297,-4.4330,-10.2533
0.4430,99.0253,-4.4433,-10.2543
0.4440,99.0209,-4.4536,-10.2554
0.4450,99.0164,-4.4638,-10.2564
0.4460,99.0119,-4.4741,-10.2574
0.4470,99.0075,-4.4843,-10.2584
0.4480,99.0030,-4.4946,-10.2595
0.4490,98.9985,-4.5048,-10.2605
0.4500,98.9940,-4.5151,-10.2615
0.4510,98.9895,-4.5254,-10.2625
0.4520,98.9849,-4.5356,-10.2636
0.4530,98.9804,-4.5459,-10.2646
0.4540,98.9759,-4.5562,-10.2656
0.4550,98.9713,-4.5664,-10.2666
0.4560,98.9667,-4.5767,-10.2677
0.4570,98.9622,-4.5870,-10.2687
0.4580,98.9576,-4.5972,-10.2697
0.4590,98.9530,-4.6075,-10.2707
0.4600,98.9484,-4.6178,-10.2718
0.4610,98.9437,-4.6280,-10.2728
0.4620,98.9391,-4.6383,-10.2738
0.4630,98.9345,-4.6486,-10.2749
0.4640,98.9298,-4.6589,-10.2759
0.4650,98.9252,-4.6691,-10.2769
0.4660,98.9205,-4.6794,-10.2779
0.4670,98.9158,-4.6897,-10.2790
0.4680,98.9111,-4.7000,-10.2800
0.4690,98.9064,-4.7102,-10.2810
0.4700,98.9017,-4.7205,-10.2821
0.4710,98.8970,-4.7308,-10.2831
0.4720,98.8923,-4.7411,-10.2841
0.4730,98.8875,-4.7514,-10.2851
0.4740,98.8828,-4.7617,-10.2862
0.4750,98.8780,-4.7719,-10.2872
0.4760,98.8732,-4.7822,-10.2882
0.4770,98.8685,-4.7925,-10.2893
0.4780,98.8637,-4.8028,-10.2903
0.4790,98.8589,-4.8131,-10.2913
0.4800,98.8541,-4.8234,-10.2923
0.4810,98.8492,-4.8337,-10.2934
0.4820,98.8444,-4.8440,-10.2944
0.4830,98.8396,-4.8543,-10.2954
0.4840,98.8347,-4.8646,-10.2965
0.4850,98.8298,-4.8749,-10.2975
0.4860,98.8250,-4.8852,-10.2985
0.4870,98.8201,-4.8955,-10.2995
0.4880,98.8152,-4.9058,-10.3006
0.4890,98.8103,-4.9161,-10.3016
0.4900,98.8054,-4.9264,-10.3026
0.4910,98.8004,-4.9367,-10.3037
0.4920,98.7955,-4.9470,-10.3047
0.4930,98.7905,-4.9573,-10.3057
0.4940,98.7856,-4.9676,-10.3068
0.4950,98.7806,-4.9779,-10.3078
0.4960,98.7756,-4.9882,-10.3088
0.4970,98.7707,-4.9985,-10.3099
0.4980,98.7657,-5.0088,-10.3109
0.4990,98.7607,-5.0191,-10.3119
0.5000,98.7556,-5.0294,-10.3129
0.5010,98.7506,-5.0397,-10.3140
0.5020,98.7456,-5.0501,-10.3150
0.5030,98.7405,-5.0604,-10.3160
0.5040,98.7355,-5.0707,-10.3171
0.5050,98.7304,-5.0810,-10.3181
0.5060,98.7253,-5.0913,-10.3191
0.5070,98.7202,-5.1016,-10.3202
0.5080,98.7151,-5.1120,-10.3212
0.5090,98.7100,-5.1223,-10.3222
0.5100,98.7049,-5.1326,-10.3233
0.5110,98.6997,-5.1429,-10.3243
0.5120,98.6946,-5.1533,-10.3253
0.5130,98.6894,-5.1636,-10.3264
0.5140,98.6843,-5.1739,-10.3274
0.5150,98.6791,-5.1842,-10.3284
0.5160,98.6739,-5.1946,-10.3295
0.5170,98.6687,-5.2049,-10.3305
0.5180,98.6635,-5.2152,-10.3315
0.5190,98.6583,-5.2256,-10.3326
0.5200,98.6531,-5.2359,-10.3336
0.5210,98.6478,-5.2462,-10.3346
0.5220,98.6426,-5.2566,-10.3357
0.5230,98.6373,-5.2669,-10.3367
0.5240,98.6321,-5.2772,-10.3377
0.5250,98.6268,-5.2876,-10.3388
0.5260,98.6215,-5.2979,-10.3398
0.5270,98.6162,-5.3082,-10.3408
0.5280,98.6109,-5.3186,-10.3419
0.5290,98.6056,-5.3289,-10.3429
0.5300,98.6003,-5.3393,-10.3439
0.5310,98.5949,-5.3496,-10.3450
0.5320,98.5896,-5.3600,-10.3460
0.5330,98.5842,-5.3703,-10.3470
0.5340,98.5788,-5.3807,-10.3481
0.5350,98.5735,-5.3910,-10.3491
0.5360,98.5681,-5.4014,-10.3501
0.5370,98.5627,-5.4117,-10.3512
0.5380,98.5573,-5.4221,-10.3522
0.5390,98.5518,-5.4324,-10.3532
0.5400,98.5464,-5.4428,-10.3543
0.5410,98.5410,-5.4531,-10.3553
0.5420,98.5355,-5.4635,-10.3563
0.5430,98.5300,-5.4738,-10.3574
0.5440,98.5246,-5.4842,-10.3584
0.5450,98.5191,-5.4945,-10.3595
0.5460,98.5136,-5.5049,-10.3605
0.5470,98.5081,-5.5153,-10.3615
0.5480,98.5026,-5.5256,-10.3626
0.5490,98.4970,-5.5360,-10.3636
0.5500,98.4915,-5.5463,-10.3646
0.5510,98.4860,-5.5567,-10.3657
0.5520,98.4804,-5.5671,-10.3667
0.5530,98.4748,-5.5774,-10.3677
0.5540,98.4693,-5.5878,-10.3688
0.5550,98.4637,-5.5982,-10.3698
0.5560,98.4581,-5.6086,-10.3709
0.5570,98.4525,-5.6189,-10.3719
0.5580,98.4468,-5.6293,-10.3729
0.5590,98.4412,-5.6397,-10.3740
0.5600,98.4356,-5.6500,-10.3750
0.5610,98.4299,-5.6604,-10.3760
0.5620,98.4243,-5.6708,-10.3771
0.5630,98.4186,-5.6812,-10.3781
0.5640,98.4129,-5.6915,-10.3792
0.5650,98.4072,-5.7019,-10.3802
0.5660,98.4015,-5.7123,-10.3812
0.5670,98.3958,-5.7227,-10.3823
0.5680,98.3901,-5.7331,-10.3833
0.5690,98.3844,-5.7435,-10.3843
0.5700,98.3786,-5.7538,-10.3854
0.5710,98.3729,-5.7642,-10.3864
0.5720,98.3671,-5.7746,-10.3875
0.5730,98.3613,-5.7850,-10.3885
0.5740,98.3555,-5.7954,-10.3895
0.5750,98.3497,-5.8058,-10.3906
0.5760,98.3439,-5.8162,-10.3916
0.5770,98.3381,-5.8266,-10.3927
0.5780,98.3323,-5.8370,-10.3937
0.5790,98.3265,-5.8473,-10.3947
0.5800,98.3206,-5.8577,-10.3958
0.5810,98.3147,-5.8681,-10.3968
0.5820,98.3089,-5.8785,-10.3979
0.5830,98.3030,-5.8889,-10.3989
0.5840,98.2971,-5.8993,-10.3999
0.5850,98.2912,-5.9097,-10.4010
0.5860,98.2853,-5.9201,-10.4020
0.5870,98.2794,-5.9305,-10.4031
0.5880,98.2735,-5.9409,-10.4041
0.5890,98.2675,-5.9513,-10.4051
0.5900,98.2616,-5.9617,-10.4062
0.5910,98.2556,-5.9722,-10.4072
0.5920,98.2496,-5.9826,-10.4083
0.5930,98.2436,-5.9930,-10.4093
0.5940,98.2376,-6.0034,-10.4103
0.5950,98.2316,-6.0138,-10.4114
0.5960,98.2256,-6.0242,-10.4124
0.5970,98.2196,-6.0346,-10.4135
0.5980,98.2136,-6.0450,-10.4145
0.5990,98.2075,-6.0554,-10.4155
0.6000,98.2015,-6.0659,-10.4166
0.6010,98.1954,-6.0763,-10.4176
0.6020,98.1893,-6.0867,-10.4187
0.6030,98.1832,-6.0971,-10.4197
0.6040,98.1771,-6.1075,-10.4208
0.6050,98.1710,-6.1179,-10.4218
0.6060,98.1649,-6.1284,-10.4228
0.6070,98.1588,-6.1388,-10.4239
0.6080,98.1527,-6.1492,-10.4249
0.6090,98.1465,-6.1596,-10.4260
0.6100,98.1403,-6.1701,-10.4270
0.6110,98.1342,-6.1805,-10.4280
0.6120,98.1280,-6.1909,-10.4291
0.6130,98.1218,-6.2013,-10.4301
