dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
6.3540,12.7080,-916.7899,535386682077.5262,1.0000
6.3550,12.7100,-917.0589,537532517615.8199,1.0000
6.3560,12.7120,-917.3279,539686953685.8630,1.0000
6.3570,12.7140,-917.5970,541850024758.6765,1.0000
6.3580,12.7160,-917.8661,544021765443.4476,1.0000
6.3590,12.7180,-918.1352,546202210488.0718,1.0000
6.3600,12.7200,-918.4044,548391394779.7141,1.0000
6.3610,12.7220,-918.6736,550589353345.3739,1.0000
6.3620,12.7240,-918.9428,552796121352.4315,1.0000
6.3630,12.7260,-919.2121,555011734109.2256,1.0000
6.3640,12.7280,-919.4814,557236227065.6057,1.0000
6.3650,12.7300,-919.7508,559469635813.5048,1.0000
6.3660,12.7320,-920.0202,561711996087.5143,1.0000
6.3670,12.7340,-920.2896,563963343765.4446,1.0000
6.3680,12.7360,-920.5591,566223714868.9043,1.0000
6.3690,12.7380,-920.8286,568493145563.8834,1.0000
6.3700,12.7400,-921.0982,570771672161.3175,1.0000
6.3710,12.7420,-921.3678,573059331117.6848,1.0000
6.3720,12.7440,-921.6374,575356159035.5753,1.0000
6.3730,12.7460,-921.9071,577662192664.2826,1.0000
6.3740,12.7480,-922.1768,579977468900.3983,1.0000
6.3750,12.7500,-922.4466,582302024788.3892,1.0000
6.3760,12.7520,-922.7164,584635897521.1971,1.0000
6.3770,12.7540,-922.9862,586979124440.8400,1.0000
6.3780,12.7560,-923.2561,589331743038.9940,1.0000
6.3790,12.7580,-923.5260,591693790957.6112,1.0000
6.3800,12.7600,-923.7959,594065305989.5067,1.0000
6.3810,12.7620,-924.0659,596446326078.9694,1.0000
6.3820,12.7640,-924.3359,598836889322.3756,1.0000
6.3830,12.7660,-924.6060,601237033968.7864,1.0000
6.3840,12.7680,-924.8761,603646798420.5649,1.0000
6.3850,12.7700,-925.1463,606066221233.9983,1.0000
6.3860,12.7720,-925.4165,608495341119.8987,1.0000
6.3870,12.7740,-925.6867,610934196944.2405,1.0000
6.3880,12.7760,-925.9570,613382827728.7668,1.0000
6.3890,12.7780,-926.2273,615841272651.6201,1.0000
6.3900,12.7800,-926.4976,618309571047.9761,1.0000
6.3910,12.7820,-926.7680,620787762410.6595,1.0000
6.3920,12.7840,-927.0384,623275886390.7830,1.0000
6.3930,12.7860,-927.3089,625773982798.3873,1.0000
6.3940,12.7880,-927.5794,628282091603.0643,1.0000
6.3950,12.7900,-927.8499,630800252934.6125,1.0000
6.3960,12.7920,-928.1205,633328507083.6650,1.0000
6.3970,12.7940,-928.3911,635866894502.3396,1.0000
6.3980,12.7960,-928.6618,638415455804.8937,1.0000
6.3990,12.7980,-928.9325,640974231768.3602,1.0000
6.4000,12.8000,-929.2032,643543263333.2072,1.0000
6.4010,12.8020,-929.4740,646122591603.9985,1.0000
6.4020,12.8040,-929.7448,648712257850.0374,1.0000
6.4030,12.8060,-930.0156,651312303506.0435,1.0000
6.4040,12.8080,-930.2865,653922770172.8003,1.0000
6.4050,12.8100,-930.5575,656543699617.8281,1.0000
6.4060,12.8120,-930.8284,659175133776.0585,1.0000
6.4070,12.8140,-931.0995,661817114750.4893,1.0000
6.4080,12.8160,-931.3705,664469684812.8774,1.0000
6.4090,12.8180,-931.6416,667132886404.3979,1.0000
6.4100,12.8200,-931.9127,669806762136.3308,1.0000
6.4110,12.8220,-932.1839,672491354790.7496,1.0000
6.4120,12.8240,-932.4551,675186707321.1915,1.0000
6.4130,12.8260,-932.7263,677892862853.3523,1.0000
6.4140,12.8280,-932.9976,680609864685.7831,1.0000
6.4150,12.8300,-933.2690,683337756290.5660,1.0000
6.4160,12.8320,-933.5403,686076581314.0302,1.0000
6.4170,12.8340,-933.8117,688826383577.4315,1.0000
6.4180,12.8360,-934.0832,691587207077.6626,1.0000
6.4190,12.8380,-934.3546,694359095987.9636,1.0000
6.4200,12.8400,-934.6262,697142094658.6134,1.0000
6.4210,12.8420,-934.8977,699936247617.6478,1.0000
6.4220,12.8440,-935.1693,702741599571.5785,1.0000
6.4230,12.8460,-935.4410,705558195406.0918,1.0000
6.4240,12.8480,-935.7126,708386080186.7860,1.0000
6.4250,12.8500,-935.9844,711225299159.8756,1.0000
6.4260,12.8520,-936.2561,714075897752.9221,1.0000
6.4270,12.8540,-936.5279,716937921575.5691,1.0000
6.4280,12.8560,-936.7998,719811416420.2559,1.0000
6.4290,12.8580,-937.0716,722696428262.9589,1.0000
6.4300,12.8600,-937.3435,725593003263.9342,1.0000
6.4310,12.8620,-937.6155,728501187768.4387,1.0000
6.4320,12.8640,-937.8875,731421028307.4915,1.0000
6.4330,12.8660,-938.1595,734352571598.6008,1.0000
6.4340,12.8680,-938.4316,737295864546.5194,1.0000
6.4350,12.8700,-938.7037,740250954244.0027,1.0000
6.4360,12.8720,-938.9758,743217887972.5458,1.0000
6.4370,12.8740,-939.2480,746196713203.1492,1.0000
6.4380,12.8760,-939.5203,749187477597.0854,1.0000
6.4390,12.8780,-939.7925,752190229006.6434,1.0000
6.4400,12.8800,-940.0648,755205015475.9150,1.0000
6.4410,12.8820,-940.3372,758231885241.5452,1.0000
6.4420,12.8840,-940.6096,761270886733.5125,1.0000
6.4430,12.8860,-940.8820,764322068575.9105,1.0000
6.4440,12.8880,-941.1544,767385479587.7115,1.0000
6.4450,12.8900,-941.4270,770461168783.5541,1.0000
6.4460,12.8920,-941.6995,773549185374.5365,1.0000
6.4470,12.8940,-941.9721,776649578768.9847,1.0000
6.4480,12.8960,-942.2447,779762398573.2645,1.0000
6.4490,12.8980,-942.5174,782887694592.5566,1.0000
6.4500,12.9000,-942.7901,786025516831.6610,1.0000
6.4510,12.9020,-943.0628,789175915495.8063,1.0000
6.4520,12.9040,-943.3356,792338940991.4353,1.0000
6.4530,12.9060,-943.6084,795514643927.0205,1.0000
6.4540,12.9080,-943.8812,798703075113.8826,1.0000
6.4550,12.9100,-944.1541,801904285566.9827,1.0000
6.4560,12.9120,-944.4271,805118326505.7621,1.0000
6.4570,12.9140,-944.7000,808345249354.9415,1.0000
6.4580,12.9160,-944.9730,811585105745.3527,1.0000
6.4590,12.9180,-945.2461,814837947514.7725,1.0000
6.4600,12.9200,-945.5192,818103826708.7357,1.0000
6.4610,12.9220,-945.7923,821382795581.3763,1.0000
6.4620,12.9240,-946.0655,824674906596.2721,1.0000
6.4630,12.9260,-946.3387,827980212427.2638,1.0000
6.4640,12.9280,-946.6119,831298765959.3208,1.0000
6.4650,12.9300,-946.8852,834630620289.3677,1.0000
6.4660,12.9320,-947.1586,837975828727.1417,1.0000
6.4670,12.9340,-947.4319,841334444796.0552,1.0000
6.4680,12.9360,-947.7053,844706522234.0342,1.0000
6.4690,12.9380,-947.9788,848092114994.3862,1.0000
6.4700,12.9400,-948.2523,851491277246.6741,1.0000
6.4710,12.9420,-948.5258,854904063377.5599,1.0000
6.4720,12.9440,-948.7993,858330527991.7009,1.0000
6.4730,12.9460,-949.0729,861770725912.6011,1.0000
6.4740,12.9480,-949.3466,865224712183.4971,1.0000
6.4750,12.9500,-949.6203,868692542068.2494,1.0000
6.4760,12.9520,-949.8940,872174271052.2070,1.0000
6.4770,12.9540,-950.1677,875669954843.1049,1.0000
6.4780,12.9560,-950.4415,879179649371.9642,1.0000
6.4790,12.9580,-950.7154,882703410793.9664,1.0000
6.4800,12.9600,-950.9892,886241295489.3757,1.0000
6.4810,12.9620,-951.2632,889793360064.4193,1.0000
6.4820,12.9640,-951.5371,893359661352.2030,1.0000
6.4830,12.9660,-951.8111,896940256413.6300,1.0000
6.4840,12.9680,-952.0851,900535202538.2946,1.0000
6.4850,12.9700,-952.3592,904144557245.4078,1.0000
6.4860,12.9720,-952.6333,907768378284.7289,1.0000
6.4870,12.9740,-952.9075,911406723637.4650,1.0000
6.4880,12.9760,-953.1817,915059651517.2260,1.0000
6.4890,12.9780,-953.4559,918727220370.9326,1.0000
6.4900,12.9800,-953.7302,922409488879.7616,1.0000
6.4910,12.9820,-954.0045,926106515960.0941,1.0000
6.4920,12.9840,-954.2788,929818360764.4388,1.0000
6.4930,12.9860,-954.5532,933545082682.3889,1.0000
6.4940,12.9880,-954.8276,937286741341.5808,1.0000
6.4950,12.9900,-955.1021,941043396608.6263,1.0000
6.4960,12.9920,-955.3766,944815108590.0968,1.0000
6.4970,12.9940,-955.6511,948601937633.4607,1.0000
6.4980,12.9960,-955.9257,952403944328.0604,1.0000
6.4990,12.9980,-956.2003,956221189506.0907,1.0000
6.5000,13.0000,-956.4750,960053734243.5525,1.0000
6.5010,13.0020,-956.7497,963901639861.2401,1.0000
6.5020,13.0040,-957.0244,967764967925.7324,1.0000
6.5030,13.0060,-957.2992,971643780250.3535,1.0000
6.5040,13.0080,-957.5740,975538138896.1908,1.0000
6.5050,13.0100,-957.8489,979448106173.0620,1.0000
6.5060,13.0120,-958.1238,983373744640.5232,1.0000
6.5070,13.0140,-958.3987,987315117108.8812,1.0000
6.5080,13.0160,-958.6737,991272286640.1757,1.0000
6.5090,13.0180,-958.9487,995245316549.2000,1.0000
6.5100,13.0200,-959.2238,999234270404.5247,1.0000
6.5110,13.0220,-959.4989,1003239212029.4894,1.0000
6.5120,13.0240,-959.7740,1007260205503.2524,1.0000
6.5130,13.0260,-960.0492,1011297315161.7921,1.0000
6.5140,13.0280,-960.3244,1015350605598.9452,1.0000
6.5150,13.0300,-960.5996,1019420141667.4524,1.0000
6.5160,13.0320,-960.8749,1023505988479.9739,1.0000
6.5170,13.0340,-961.1502,1027608211410.1423,1.0000
6.5180,13.0360,-961.4256,1031726876093.6194,1.0000
6.5190,13.0380,-961.7010,1035862048429.1206,1.0000
6.5200,13.0400,-961.9764,1040013794579.4988,1.0000
6.5210,13.0420,-962.2519,1044182180972.7772,1.0000
6.5220,13.0440,-962.5275,1048367274303.2235,1.0000
6.5230,13.0460,-962.8030,1052569141532.4277,1.0000
6.5240,13.0480,-963.0786,1056787849890.3514,1.0000
6.5250,13.0500,-963.3543,1061023466876.4144,1.0000
6.5260,13.0520,-963.6299,1065276060260.5865,1.0000
6.5270,13.0540,-963.9057,1069545698084.4449,1.0000
6.5280,13.0560,-964.1814,1073832448662.2935,1.0000
6.5290,13.0580,-964.4572,1078136380582.2292,1.0000
6.5300,13.0600,-964.7331,1082457562707.2507,1.0000
6.5310,13.0620,-965.0089,1086796064176.3721,1.0000
6.5320,13.0640,-965.2849,1091151954405.7013,1.0000
6.5330,13.0660,-965.5608,1095525303089.5829,1.0000
6.5340,13.0680,-965.8368,1099916180201.6853,1.0000
6.5350,13.0700,-966.1128,1104324655996.1318,1.0000
6.5360,13.0720,-966.3889,1108750801008.6375,1.0000
6.5370,13.0740,-966.6650,1113194686057.6125,1.0000
6.5380,13.0760,-966.9412,1117656382245.3088,1.0000
6.5390,13.0780,-967.2174,1122135960958.9685,1.0000
6.5400,13.0800,-967.4936,1126633493871.9385,1.0000
6.5410,13.0820,-967.7699,1131149052944.8494,1.0000
6.5420,13.0840,-968.0462,1135682710426.7388,1.0000
6.5430,13.0860,-968.3225,1140234538856.2188,1.0000
6.5440,13.0880,-968.5989,1144804611062.6497,1.0000
6.5450,13.0900,-968.8753,1149393000167.2800,1.0000
6.5460,13.0920,-969.1518,1153999779584.4297,1.0000
6.5470,13.0940,-969.4283,1158625023022.6753,1.0000
6.5480,13.0960,-969.7048,1163268804486.0029,1.0000
6.5490,13.0980,-969.9814,1167931198275.0227,1.0000
6.5500,13.1000,-970.2581,1172612278988.1309,1.0000
6.5510,13.1020,-970.5347,1177312121522.7146,1.0000
6.5520,13.1040,-970.8114,1182030801076.3628,1.0000
6.5530,13.1060,-971.0882,1186768393148.0452,1.0000
6.5540,13.1080,-971.3649,1191524973539.3315,1.0000
6.5550,13.1100,-971.6418,1196300618355.6177,1.0000
6.5560,13.1120,-971.9186,1201095404007.3147,1.0000
6.5570,13.1140,-972.1955,1205909407211.1038,1.0000
6.5580,13.1160,-972.4724,1210742704991.1340,1.0000
6.5590,13.1180,-972.7494,1215595374680.2693,1.0000
6.5600,13.1200,-973.0264,1220467493921.3364,1.0000
6.5610,13.1220,-973.3035,1225359140668.3430,1.0000
6.5620,13.1240,-973.5806,1230270393187.7373,1.0000
6.5630,13.1260,-973.8577,1235201330059.6726,1.0000
6.5640,13.1280,-974.1349,1240152030179.2356,1.0000
6.5650,13.1300,-974.4121,1245122572757.7424,1.0000
6.5660,13.1320,-974.6893,1250113037323.9763,1.0000
6.5670,13.1340,-974.9666,1255123503725.4719,1.0000
6.5680,13.1360,-975.2440,1260154052129.8076,1.0000
6.5690,13.1380,-975.5213,1265204763025.8608,1.0000
6.5700,13.1400,-975.7987,1270275717225.1091,1.0000
6.5710,13.1420,-976.0762,1275366995862.9368,1.0000
6.5720,13.1440,-976.3537,1280478680399.9019,1.0000
6.5730,13.1460,-976.6312,1285610852623.0747,1.0000
6.5740,13.1480,-976.9088,1290763594647.3159,1.0000
6.5750,13.1500,-977.1864,1295936988916.6033,1.0000
6.5760,13.1520,-977.4640,1301131118205.3647,1.0000
6.5770,13.1540,-977.7417,1306346065619.7749,1.0000
6.5780,13.1560,-978.0194,1311581914599.0994,1.0000
6.5790,13.1580,-978.2972,1316838748917.0425,1.0000
6.5800,13.1600,-978.5750,1322116652683.0562,1.0000
6.5810,13.1620,-978.8528,1327415710343.7227,1.0000
6.5820,13.1640,-979.1307,1332736006684.0732,1.0000
6.5830,13.1660,-979.4086,1338077626828.9575,1.0000
6.5840,13.1680,-979.6866,1343440656244.4219,1.0000
6.5850,13.1700,-979.9646,1348825180739.0461,1.0000
6.5860,13.1720,-980.2426,1354231286465.3323,1.0000
6.5870,13.1740,-980.5207,1359659059921.0974,1.0000
6.5880,13.1760,-980.7988,1365108587950.8225,1.0000
6.5890,13.1780,-981.0769,1370579957747.0818,1.0000
6.5900,13.1800,-981.3551,1376073256851.9043,1.0000
6.5910,13.1820,-981.6334,1381588573158.1880,1.0000
6.5920,13.1840,-981.9116,1387125994911.1211,1.0000
6.5930,13.1860,-982.1899,1392685610709.5647,1.0000
6.5940,13.1880,-982.4683,1398267509507.4858,1.0000
6.5950,13.1900,-982.7467,1403871780615.3936,1.0000
6.5960,13.1920,-983.0251,1409498513701.7356,1.0000
6.5970,13.1940,-983.3036,1415147798794.3711,1.0000
6.5980,13.1960,-983.5821,1420819726281.9773,1.0000
6.5990,13.1980,-983.8606,1426514386915.5098,1.0000
6.6000,13.2000,-984.1392,1432231871809.6707,1.0000
6.6010,13.2020,-984.4178,1437972272444.3347,1.0000
6.6020,13.2040,-984.6965,1443735680666.0295,1.0000
6.6030,13.2060,-984.9752,1449522188689.4202,1.0000
6.6040,13.2080,-985.2539,1455331889098.7478,1.0000
6.6050,13.2100,-985.5327,1461164874849.3530,1.0000
6.6060,13.2120,-985.8115,1467021239269.1279,1.0000
6.6070,13.2140,-986.0904,1472901076060.0225,1.0000
6.6080,13.2160,-986.3693,1478804479299.5608,1.0000
6.6090,13.2180,-986.6482,1484731543442.3159,1.0000
6.6100,13.2200,-986.9272,1490682363321.4355,1.0000
6.6110,13.2220,-987.2062,1496657034150.1748,1.0000
6.6120,13.2240,-987.4853,1502655651523.3838,1.0000
6.6130,13.2260,-987.7644,1508678311419.0793,1.0000
6.6140,13.2280,-988.0435,1514725110199.9429,1.0000
6.6150,13.2300,-988.3227,1520796144614.8782,1.0000
6.6160,13.2320,-988.6019,1526891511800.5767,1.0000
6.6170,13.2340,-988.8811,1533011309283.0378,1.0000
6.6180,13.2360,-989.1604,1539155634979.1465,1.0000
6.6190,13.2380,-989.4398,1545324587198.2554,1.0000
6.6200,13.2400,-989.7191,1551518264643.7212,1.0000
6.6210,13.2420,-989.9985,1557736766414.5259,1.0000
6.6220,13.2440,-990.2780,1563980192006.8250,1.0000
6.6230,13.2460,-990.5575,1570248641315.5559,1.0000
6.6240,13.2480,-990.8370,1576542214636.0518,1.0000
6.6250,13.2500,-991.1166,1582861012665.6152,1.0000
6.6260,13.2520,-991.3962,1589205136505.1433,1.0000
6.6270,13.2540,-991.6758,1595574687660.7642,1.0000
6.6280,13.2560,-991.9555,1601969768045.4211,1.0000
6.6290,13.2580,-992.2352,1608390479980.5476,1.0000
6.6300,13.2600,-992.5150,1614836926197.6665,1.0000
6.6310,13.2620,-992.7948,1621309209840.0491,1.0000
6.6320,13.2640,-993.0746,1627807434464.3823,1.0000
6.6330,13.2660,-993.3545,1634331704042.3940,1.0000
6.6340,13.2680,-993.6344,1640882122962.5303,1.0000
6.6350,13.2700,-993.9144,1647458796031.6453,1.0000
6.6360,13.2720,-994.1944,1654061828476.6367,1.0000
6.6370,13.2740,-994.4744,1660691325946.1768,1.0000
6.6380,13.2760,-994.7545,1667347394512.3601,1.0000
6.6390,13.2780,-995.0346,1674030140672.4194,1.0000
6.6400,13.2800,-995.3148,1680739671350.4487,1.0000
6.6410,13.2820,-995.5949,1687476093899.0752,1.0000
6.6420,13.2840,-995.8752,1694239516101.1978,1.0000
6.6430,13.2860,-996.1554,1701030046171.7280,1.0000
6.6440,13.2880,-996.4358,1707847792759.2793,1.0000
6.6450,13.2900,-996.7161,1714692864947.9551,1.0000
6.6460,13.2920,-996.9965,1721565372259.0503,1.0000
6.6470,13.2940,-997.2769,1728465424652.8228,1.0000
6.6480,13.2960,-997.5574,1735393132530.2695,1.0000
6.6490,13.2980,-997.8379,1742348606734.8584,1.0000
6.6500,13.3000,-998.1185,1749331958554.3191,1.0000
6.6510,13.3020,-998.3990,1756343299722.4424,1.0000
6.6520,13.3040,-998.6797,1763382742420.8235,1.0000
6.6530,13.3060,-998.9603,1770450399280.7085,1.0000
6.6540,13.3080,-999.2410,1777546383384.7520,1.0000
6.6550,13.3100,-999.5218,1784670808268.8442,1.0000
6.6560,13.3120,-999.8026,1791823787923.9482,1.0000
6.6570,13.3140,-1000.0834,1799005436797.8845,1.0000
6.6580,13.3160,-1000.3642,1806215869797.1821,1.0000
6.6590,13.3180,-1000.6451,1813455202288.9355,1.0000
6.6600,13.3200,-1000.9261,1820723550102.6064,1.0000
6.6610,13.3220,-1001.2071,1828021029531.9275,1.0000
6.6620,13.3240,-1001.4881,1835347757336.7192,1.0000
6.6630,13.3260,-1001.7691,1842703850744.7759,1.0000
6.6640,13.3280,-1002.0502,1850089427453.7620,1.0000
6.6650,13.3300,-1002.3314,1857504605633.0496,1.0000
6.6660,13.3320,-1002.6125,1864949503925.6606,1.0000
6.6670,13.3340,-1002.8937,1872424241450.1204,1.0000
6.6680,13.3360,-1003.1750,1879928937802.3813,1.0000
6.6690,13.3380,-1003.4563,1887463713057.7598,1.0000
6.6700,13.3400,-1003.7376,1895028687772.8127,1.0000
6.6710,13.3420,-1004.0190,1902623982987.2908,1.0000
6.6720,13.3440,-1004.3004,1910249720226.0928,1.0000
6.6730,13.3460,-1004.5818,1917906021501.1638,1.0000
6.6740,13.3480,-1004.8633,1925593009313.5007,1.0000
6.6750,13.3500,-1005.1449,1933310806655.0667,1.0000
6.6760,13.3520,-1005.4264,1941059537010.7756,1.0000
6.6770,13.3540,-1005.7080,1948839324360.4934,1.0000
6.6780,13.3560,-1005.9897,1956650293180.9761,1.0000
6.6790,13.3580,-1006.2714,1964492568447.8850,1.0000
6.6800,13.3600,-1006.5531,1972366275637.8052,1.0000
6.6810,13.3620,-1006.8349,1980271540730.2061,1.0000
6.6820,13.3640,-1007.1167,1988208490209.5112,1.0000
6.6830,13.3660,-1007.3985,1996177251067.0750,1.0000
6.6840,13.3680,-1007.6804,2004177950803.2339,1.0000
6.6850,13.3700,-1007.9623,2012210717429.3687,1.0000
6.6860,13.3720,-1008.2443,2020275679469.9099,1.0000
6.6870,13.3740,-1008.5263,2028372965964.4143,1.0000
6.6880,13.3760,-1008.8083,2036502706469.6536,1.0000
6.6890,13.3780,-1009.0904,2044665031061.6350,1.0000
6.6900,13.3800,-1009.3725,2052860070337.7397,1.0000
6.6910,13.3820,-1009.6546,2061087955418.7646,1.0000
6.6920,13.3840,-1009.9368,2069348817951.0388,1.0000
6.6930,13.3860,-1010.2191,2077642790108.5540,1.0000
6.6940,13.3880,-1010.5013,2085970004595.0337,1.0000
6.6950,13.3900,-1010.7837,2094330594646.0806,1.0000
6.6960,13.3920,-1011.0660,2102724694031.3281,1.0000
6.6970,13.3940,-1011.3484,2111152437056.5312,1.0000
6.6980,13.3960,-1011.6308,2119613958565.7727,1.0000
6.6990,13.3980,-1011.9133,2128109393943.5696,1.0000
6.7000,13.4000,-1012.1958,2136638879117.0620,1.0000
6.7010,13.4020,-1012.4783,2145202550558.2095,1.0000
6.7020,13.4040,-1012.7609,2153800545285.9304,1.0000
6.7030,13.4060,-1013.0436,2162433000868.3162,1.0000
6.7040,13.4080,-1013.3262,2171100055424.8552,1.0000
6.7050,13.4100,-1013.6089,2179801847628.5903,1.0000
6.7060,13.4120,-1013.8917,2188538516708.3977,1.0000
6.7070,13.4140,-1014.1745,2197310202451.1616,1.0000
6.7080,13.4160,-1014.4573,2206117045204.0332,1.0000
6.7090,13.4180,-1014.7401,2214959185876.6997,1.0000
6.7100,13.4200,-1015.0230,2223836765943.5923,1.0000
6.7110,13.4220,-1015.3060,2232749927446.1743,1.0000
6.7120,13.4240,-1015.5890,2241698812995.2354,1.0000
6.7130,13.4260,-1015.8720,2250683565773.1196,1.0000
6.7140,13.4280,-1016.1550,2259704329536.0791,1.0000
6.7150,13.4300,-1016.4381,2268761248616.5181,1.0000
6.7160,13.4320,-1016.7213,2277854467925.3271,1.0000
6.7170,13.4340,-1017.0044,2286984132954.2251,1.0000
6.7180,13.4360,-1017.2877,2296150389778.0400,1.0000
6.7190,13.4380,-1017.5709,2305353385057.0679,1.0000
6.7200,13.4400,-1017.8542,2314593266039.4453,1.0000
6.7210,13.4420,-1018.1375,2323870180563.4492,1.0000
6.7220,13.4440,-1018.4209,2333184277059.9272,1.0000
6.7230,13.4460,-1018.7043,2342535704554.6123,1.0000
6.7240,13.4480,-1018.9878,2351924612670.5361,1.0000
6.7250,13.4500,-1019.2713,2361351151630.4453,1.0000
6.7260,13.4520,-1019.5548,2370815472259.1567,1.0000
6.7270,13.4540,-1019.8384,2380317725985.9932,1.0000
6.7280,13.4560,-1020.1220,2389858064847.2339,1.0000
6.7290,13.4580,-1020.4056,2399436641488.4878,1.0000
6.7300,13.4600,-1020.6893,2409053609167.2017,1.0000
6.7310,13.4620,-1020.9730,2418709121755.0557,1.0000
6.7320,13.4640,-1021.2568,2428403333740.4482,1.0000
6.7330,13.4660,-1021.5406,2438136400230.9956,1.0000
6.7340,13.4680,-1021.8244,2447908476955.9604,1.0000
6.7350,13.4700,-1022.1083,2457719720268.7695,1.0000
6.7360,13.4720,-1022.3922,2467570287149.5435,1.0000
6.7370,13.4740,-1022.6762,2477460335207.5449,1.0000
6.7380,13.4760,-1022.9602,2487390022683.7705,1.0000
6.7390,13.4780,-1023.2442,2497359508453.4238,1.0000
6.7400,13.4800,-1023.5283,2507368952028.4800,1.0000
6.7410,13.4820,-1023.8124,2517418513560.2686,1.0000
6.7420,13.4840,-1024.0966,2527508353841.9795,1.0000
6.7430,13.4860,-1024.3808,2537638634311.2632,1.0000
6.7440,13.4880,-1024.6650,2547809517052.8408,1.0000
6.7450,13.4900,-1024.9493,2558021164801.0356,1.0000
6.7460,13.4920,-1025.2336,2568273740942.4482,1.0000
6.7470,13.4940,-1025.5180,2578567409518.5054,1.0000
6.7480,13.4960,-1025.8023,2588902335228.1152,1.0000
6.7490,13.4980,-1026.0868,2599278683430.3276,1.0000
6.7500,13.5000,-1026.3713,2609696620146.9268,1.0000
6.7510,13.5020,-1026.6558,2620156312065.1128,1.0000
6.7520,13.5040,-1026.9403,2630657926540.1973,1.0000
6.7530,13.5060,-1027.2249,2641201631598.2183,1.0000
6.7540,13.5080,-1027.5095,2651787595938.6997,1.0000
6.7550,13.5100,-1027.7942,2662415988937.2881,1.0000
6.7560,13.5120,-1028.0789,2673086980648.4883,1.0000
6.7570,13.5140,-1028.3636,2683800741808.4146,1.0000
6.7580,13.5160,-1028.6484,2694557443837.4639,1.0000
6.7590,13.5180,-1028.9332,2705357258843.0889,1.0000
6.7600,13.5200,-1029.2181,2716200359622.5796,1.0000
6.7610,13.5220,-1029.5030,2727086919665.7607,1.0000
6.7620,13.5240,-1029.7880,2738017113157.8433,1.0000
6.7630,13.5260,-1030.0729,2748991114982.1479,1.0000
6.7640,13.5280,-1030.3580,2760009100722.9282,1.0000
6.7650,13.5300,-1030.6430,2771071246668.2095,1.0000
6.7660,13.5320,-1030.9281,2782177729812.5542,1.0000
6.7670,13.5340,-1031.2133,2793328727859.9189,1.0000
6.7680,13.5360,-1031.4984,2804524419226.5308,1.0000
6.7690,13.5380,-1031.7836,2815764983043.6699,1.0000
6.7700,13.5400,-1032.0689,2827050599160.6182,1.0000
6.7710,13.5420,-1032.3542,2838381448147.4629,1.0000
6.7720,13.5440,-1032.6395,2849757711298.0205,1.0000
6.7730,13.5460,-1032.9249,2861179570632.7637,1.0000
6.7740,13.5480,-1033.2103,2872647208901.6763,1.0000
6.7750,13.5500,-1033.4958,2884160809587.2036,1.0000
6.7760,13.5520,-1033.7813,2895720556907.2236,1.0000
6.7770,13.5540,-1034.0668,2907326635817.9189,1.0000
6.7780,13.5560,-1034.3524,2918979232016.8213,1.0000
6.7790,13.5580,-1034.6380,2930678531945.7075,1.0000
6.7800,13.5600,-1034.9236,2942424722793.6152,1.0000
6.7810,13.5620,-1035.2093,2954217992499.8706,1.0000
6.7820,13.5640,-1035.4950,2966058529757.0293,1.0000
6.7830,13.5660,-1035.7808,2977946524013.9297,1.0000
6.7840,13.5680,-1036.0666,2989882165478.7544,1.0000
6.7850,13.5700,-1036.3524,3001865645122.0000,1.0000
6.7860,13.5720,-1036.6383,3013897154679.6182,1.0000
6.7870,13.5740,-1036.9242,3025976886656.0083,1.0000
6.7880,13.5760,-1037.2102,3038105034327.1284,1.0000
6.7890,13.5780,-1037.4962,3050281791743.6211,1.0000
6.7900,13.5800,-1037.7822,3062507353733.8438,1.0000
6.7910,13.5820,-1038.0683,3074781915907.0708,1.0000
6.7920,13.5840,-1038.3544,3087105674656.5479,1.0000
6.7930,13.5860,-1038.6406,3099478827162.6670,1.0000
6.7940,13.5880,-1038.9268,3111901571396.1538,1.0000
6.7950,13.5900,-1039.2130,3124374106121.1704,1.0000
6.7960,13.5920,-1039.4993,3136896630898.5269,1.0000
6.7970,13.5940,-1039.7856,3149469346088.9102,1.0000
6.7980,13.5960,-1040.0720,3162092452856.0078,1.0000
6.7990,13.5980,-1040.3584,3174766153169.8213,1.0000
6.8000,13.6000,-1040.6448,3187490649809.8130,1.0000
6.8010,13.6020,-1040.9313,3200266146368.1909,1.0000
6.8020,13.6040,-1041.2178,3213092847253.1943,1.0000
6.8030,13.6060,-1041.5043,3225970957692.2998,1.0000
6.8040,13.6080,-1041.7909,3238900683735.5376,1.0000
6.8050,13.6100,-1042.0776,3251882232258.8237,1.0000
6.8060,13.6120,-1042.3642,3264915810967.1880,1.0000
6.8070,13.6140,-1042.6509,3278001628398.1904,1.0000
6.8080,13.6160,-1042.9377,3291139893925.1782,1.0000
6.8090,13.6180,-1043.2245,3304330817760.6685,1.0000
6.8100,13.6200,-1043.5113,3317574610959.7476,1.0000
6.8110,13.6220,-1043.7981,3330871485423.3765,1.0000
6.8120,13.6240,-1044.0850,3344221653901.8193,1.0000
6.8130,13.6260,-1044.3720,3357625329998.0801,1.0000
6.8140,13.6280,-1044.6590,3371082728171.2378,1.0000
6.8150,13.6300,-1044.9460,3384594063739.9751,1.0000
6.8160,13.6320,-1045.2331,3398159552885.9375,1.0000
6.8170,13.6340,-1045.5202,3411779412657.2275,1.0000
6.8180,13.6360,-1045.8073,3425453860971.9170,1.0000
