Limite_Inferior,Limite_Superior,Contém_Média
13.291917126359028,22.348082873640973,Sim
15.353097773254623,25.286902226745376,Sim
12.204966086952986,22.295033913047014,Sim
12.212793331268113,23.16720666873189,Sim
14.767193323264774,25.712806676735223,Sim
13.501263759922871,26.69873624007713,Sim
13.316746354734793,21.763253645265205,Sim
15.41617340736155,23.963826592638455,Sim
12.43514645662676,25.184853543373237,Sim
13.509476827394394,21.570523172605604,Sim
13.938787843173113,20.921212156826886,Sim
11.174170814157112,22.905829185842887,Sim
11.559473858952583,21.36052614104742,Sim
15.097535583089421,22.622464416910578,Sim
13.523825436535219,20.856174563464783,Sim
16.160074466320957,25.179925533679047,Sim
12.421071956430488,20.078928043569512,Sim
14.485378928143117,28.13462107185688,Sim
16.53697554656705,28.843024453432953,Sim
13.65332797164448,21.766672028355522,Sim
15.94717752634756,24.612822473652443,Sim
11.220909203395454,19.599090796604546,Sim
12.714639588138226,19.465360411861774,Sim
15.650333806403328,23.909666193596674,Sim
13.694011578761033,28.78598842123896,Sim
15.828469101362277,24.771530898637725,Sim
11.990839725375235,18.729160274624764,Não
12.895993031186563,23.504006968813435,Sim
13.394077944965506,25.665922055034496,Sim
14.649026354769235,21.230973645230765,Sim
15.771225062840685,29.428774937159318,Sim
15.546168741145735,25.493831258854264,Sim
15.43529505680798,26.98470494319202,Sim
15.753002965829356,24.346997034170645,Sim
14.613067664250044,27.82693233574995,Sim
11.431163551165833,23.788836448834168,Sim
13.716279162944968,21.32372083705503,Sim
15.266440860609292,24.65355913939071,Sim
14.59401164582905,23.465988354170953,Sim
13.749422172439377,24.250577827560623,Sim
12.202256445428603,22.917743554571395,Sim
13.412173488118636,58.78782651188136,Sim
14.567624197674666,24.09237580232533,Sim
16.596214029674744,29.363785970325257,Sim
12.452317044029552,23.407682955970447,Sim
13.09611220452129,20.663887795478708,Sim
11.72067765700643,34.219322342993564,Sim
11.54807069592533,17.85192930407467,Não
10.569361703153712,17.450638296846286,Não
15.655419651929833,27.86458034807017,Sim
11.852283957131764,18.467716042868236,Não
14.024219635615779,21.755780364384222,Sim
13.989083862926108,21.51091613707389,Sim
14.662598033880334,23.337401966119664,Sim
13.400486920549614,20.29951307945039,Sim
15.383919931564877,23.716080068435126,Sim
14.891918579342411,22.74808142065759,Sim
13.185172497399535,22.614827502600463,Sim
12.041281017082596,23.638718982917403,Sim
11.70029794164538,23.39970205835462,Sim
14.808306067585518,23.01169393241448,Sim
15.07431046748745,24.445689532512553,Sim
14.699898533594359,26.10010146640564,Sim
15.641840393824497,24.5181596061755,Sim
13.839754194048393,23.840245805951607,Sim
12.157816980506302,27.0421830194937,Sim
13.021803028473638,20.938196971526363,Sim
12.790601119783744,21.029398880216256,Sim
10.906076307748814,17.553923692251185,Não
14.427945570617556,22.51205442938244,Sim
13.05298044290735,25.02701955709265,Sim
13.101834951331602,22.478165048668394,Sim
13.46197432412894,19.87802567587106,Sim
14.642001968338512,22.55799803166149,Sim
12.411389454331687,48.84861054566831,Sim
17.095420410804863,30.304579589195136,Sim
12.801631586084797,17.3983684139152,Não
15.037139901160684,23.742860098839316,Sim
15.620268186336276,31.099731813663723,Sim
14.260413559534491,20.69958644046551,Sim
12.641010147552366,22.098989852447637,Sim
15.613322863564882,25.646677136435116,Sim
11.444360370174198,18.315639629825803,Não
12.898873355813759,19.28112664418624,Sim
17.55220553142364,30.647794468576365,Sim
13.596772396031536,21.723227603968464,Sim
14.94006108366414,25.91993891633586,Sim
11.719432353727068,17.64056764627293,Não
14.73694095375139,25.08305904624861,Sim
15.32886868839022,24.21113131160978,Sim
14.933406919764657,23.986593080235345,Sim
15.721083261608008,24.75891673839199,Sim
14.907335962849828,24.052664037150173,Sim
13.895342601381763,27.784657398618236,Sim
14.29969000678532,26.10030999321468,Sim
13.396443064780055,22.12355693521995,Sim
11.691284747082591,21.54871525291741,Sim
11.27613333920149,20.02386666079851,Sim
14.643347088144457,24.596652911855543,Sim
12.470646393229092,21.66935360677091,Sim
15.520543916721108,24.93945608327889,Sim
13.712479082654312,22.24752091734569,Sim
13.125235507951167,21.154764492048834,Sim
14.806272253540179,23.253727746459823,Sim
13.297433627894378,24.78256637210562,Sim
9.572295045254926,22.807704954745077,Sim
13.600091229784354,22.219908770215646,Sim
9.189361129729843,44.79063887027016,Sim
12.556393293377933,27.243606706622064,Sim
14.263875764909724,21.656124235090278,Sim
14.035964757989266,22.844035242010737,Sim
14.36473265138353,22.155267348616473,Sim
12.331782485272612,20.528217514727388,Sim
14.04674713497325,22.393252865026746,Sim
13.084374965432552,20.175625034567446,Sim
12.09915395373097,19.94084604626903,Sim
14.138301155640832,21.00169884435917,Sim
17.967176204274377,30.11282379572562,Sim
14.639330277922795,28.980669722077202,Sim
14.327952014619017,21.112047985380983,Sim
11.878945546715755,18.741054453284246,Não
13.571614865669428,21.72838513433057,Sim
23.15507669974189,33.92492330025811,Não
13.494387677272844,21.965612322727157,Sim
15.335010822333683,24.26498917766632,Sim
16.640818067418834,25.019181932581162,Sim
17.73576825146372,29.50423174853628,Sim
12.119872071716536,20.380127928283464,Sim
11.488821982527703,18.391178017472296,Não
15.136137497953163,24.403862502046834,Sim
14.435894842497156,29.904105157502848,Sim
14.412452045728436,28.447547954271563,Sim
14.286410970943916,39.193589029056085,Sim
15.560323328122353,36.099676671877646,Sim
14.872669147452623,38.86733085254738,Sim
13.682920041999935,24.077079958000063,Sim
14.51844433795528,22.80155566204472,Sim
14.48800510555429,20.711994894445713,Sim
14.372923747268587,23.78707625273141,Sim
16.258287579278978,31.40171242072102,Sim
15.06604007255715,24.053959927442847,Sim
12.825122099909475,19.574877900090524,Sim
14.069880412302297,24.110119587697703,Sim
14.030424683539717,22.469575316460283,Sim
14.85127414932985,21.408725850670148,Sim
12.823033972516342,19.016966027483658,Sim
8.368046820800995,20.931953179199006,Sim
15.177549335429333,30.682450664570666,Sim
14.049908550001074,24.350091449998924,Sim
14.798533788549879,22.10146621145012,Sim
14.325685055361973,20.69431494463803,Sim
11.163892035106002,23.836107964893998,Sim
15.147730724769147,23.732269275230855,Sim
11.625123124778103,17.3148768752219,Não
13.528111417798304,21.891888582201698,Sim
16.66225761035396,28.197742389646038,Sim
17.898443751383027,32.40155624861697,Sim
13.736584654120483,19.54341534587952,Sim
11.286879059072017,31.493120940927984,Sim
15.481814089719835,24.658185910280167,Sim
13.768463922626612,23.07153607737339,Sim
14.59806847775425,22.18193152224575,Sim
13.429575686716337,20.33042431328366,Sim
14.163341762201185,20.556658237798814,Sim
15.3770076539341,26.9429923460659,Sim
15.186901295471916,24.193098704528087,Sim
11.926466211572345,17.533533788427654,Não
12.65219426302457,19.507805736975428,Sim
13.141004351746744,25.938995648253254,Sim
14.15075647542309,21.06924352457691,Sim
14.300991062705203,33.1990089372948,Sim
14.242888102484661,22.617111897515336,Sim
12.085539076921686,24.874460923078317,Sim
16.358495305520304,26.181504694479695,Sim
12.900188254368153,20.999811745631845,Sim
13.567347629197842,42.15265237080216,Sim
13.19270224293384,20.687297757066162,Sim
11.973854406833926,18.866145593166074,Sim
12.116707179831067,18.883292820168933,Sim
14.427271298701216,21.332728701298784,Sim
13.0723520905551,23.7476479094449,Sim
13.107812399139648,19.11218760086035,Sim
11.923586568825629,16.816413431174368,Não
11.923113924295036,25.716886075704963,Sim
15.138766814411081,23.401233185588918,Sim
15.941155995482841,27.51884400451716,Sim
13.250977087829709,20.189022912170287,Sim
13.529515766492853,24.730484233507145,Sim
14.765884497678636,22.374115502321366,Sim
15.289694910650645,24.030305089349355,Sim
11.242944998797771,17.457055001202228,Não
12.441147784117891,23.418852215882108,Sim
14.403300611314812,23.65669938868519,Sim
10.920421998763063,16.379578001236936,Não
11.54823381035081,17.57176618964919,Não
13.91535476628127,30.38464523371873,Sim
17.788104927245463,37.571895072754536,Sim
14.626149429219454,21.79385057078055,Sim
14.72903042495649,34.91096957504351,Sim
11.659791915071018,18.280208084928983,Não
15.724196624798676,22.455803375201324,Sim
14.713569190108075,23.006430809891924,Sim
11.928645953816467,23.271354046183536,Sim
16.704725848087957,29.435274151912044,Sim
15.343892563901765,28.836107436098235,Sim
14.201038962086455,36.73896103791354,Sim
17.302555861538725,29.137444138461273,Sim
15.2010007011274,23.9789992988726,Sim
12.082565906264906,22.237434093735096,Sim
14.581315993608985,28.658684006391017,Sim
12.281580365338428,20.79841963466157,Sim
16.016965787886054,27.283034212113943,Sim
12.564781790497543,18.815218209502454,Não
15.062916473469507,30.437083526530493,Sim
16.135724130200863,31.584275869799136,Sim
15.633636712059346,22.106363287940656,Sim
14.15707032590731,21.902929674092693,Sim
15.080072096236933,26.359927903763065,Sim
12.362521929106608,21.637478070893394,Sim
10.78179229684836,16.63820770315164,Não
7.889502161592297,42.310497838407706,Sim
12.977035990095157,22.082964009904845,Sim
14.6625026977808,22.597497302219196,Sim
12.269325879241286,24.99067412075871,Sim
13.843032224876096,20.336967775123902,Sim
12.173635624883326,18.786364375116673,Não
9.683880742795598,20.636119257204403,Sim
13.239245203599747,23.24075479640025,Sim
14.401881772237381,23.05811822776262,Sim
14.667629016746899,21.9123709832531,Sim
11.146229175011952,31.013770824988043,Sim
15.412818826347372,23.18718117365263,Sim
14.2170534589619,22.0029465410381,Sim
11.360711196014018,18.339288803985983,Não
12.236408616015906,19.503591383984094,Sim
12.500619390255794,23.999380609744208,Sim
14.944106705549284,27.855893294450713,Sim
16.474147749749392,29.105852250250607,Sim
13.487666155778719,25.652333844221282,Sim
14.095608698231926,25.244391301768076,Sim
15.448192044178699,25.391807955821307,Sim
12.674105236754695,21.465894763245306,Sim
11.564138656704484,24.015861343295512,Sim
14.891989100510497,28.108010899489503,Sim
17.695943239944768,27.88405676005523,Sim
13.837604160147853,27.862395839852148,Sim
13.131494137644506,30.16850586235549,Sim
11.420743876513683,17.959256123486316,Não
16.033818994190494,24.466181005809506,Sim
11.217799976741407,20.242200023258594,Sim
13.618324124769119,24.00167587523088,Sim
13.86201989321418,22.137980106785818,Sim
14.63991108163238,27.340088918367616,Sim
13.746191549844076,23.353808450155924,Sim
11.418057431741532,17.541942568258467,Não
14.602567188093767,21.577432811906235,Sim
15.4019914201909,22.158008579809103,Sim
12.938110289304241,21.261889710695762,Sim
15.386513750731758,22.493486249268244,Sim
13.140417069522474,19.939582930477524,Sim
12.598777518706639,18.561222481293363,Não
14.54207956053423,25.197920439465772,Sim
11.732896256648322,24.207103743351674,Sim
11.796185198378677,17.223814801621323,Não
11.22216603358698,24.477833966413023,Sim
12.268178787721567,25.591821212278433,Sim
14.538371119175887,21.701628880824117,Sim
16.4312368334481,25.4687631665519,Sim
14.989293942915959,23.750706057084045,Sim
15.972789530720377,25.427210469279622,Sim
9.840357813411348,43.659642186588655,Sim
12.34189569684067,19.21810430315933,Sim
13.451365739401426,21.74863426059858,Sim
13.87167663897623,21.428323361023768,Sim
13.915089160366666,20.344910839633332,Sim
12.068425150693818,17.79157484930618,Não
10.933466611275724,17.346533388724275,Não
12.425936316010727,19.534063683989274,Sim
12.894930411944552,21.445069588055453,Sim
14.11369049304316,23.38630950695684,Sim
10.870972490016324,17.449027509983676,Não
11.08197847573824,16.53802152426176,Não
13.385052357454313,21.914947642545684,Sim
13.127790046267858,18.832209953732143,Não
13.245419994348225,25.054580005651772,Sim
13.614883840998704,24.025116159001296,Sim
16.52057927662665,35.59942072337335,Sim
14.045494945421737,20.914505054578264,Sim
16.326031051122722,25.073968948877276,Sim
13.569648281218267,21.210351718781734,Sim
13.771866233656635,23.008133766343366,Sim
12.125196869892957,22.194803130107044,Sim
11.551056922097544,18.288943077902456,Não
12.705130552139712,25.054869447860284,Sim
13.250557841362607,20.669442158637395,Sim
12.671738372913524,23.008261627086476,Sim
15.967707803530336,26.43229219646966,Sim
14.165360179191936,20.654639820808065,Sim
9.941701306039986,40.578298693960015,Sim
13.91999517458431,20.560004825415685,Sim
12.21797821538017,18.802021784619832,Não
12.129067346448547,20.210932653551456,Sim
