tempo_s,posicao_m,velocidade_m_s
0.8730,96.2552,-8.6016
0.8740,96.2466,-8.6115
0.8750,96.2380,-8.6214
0.8760,96.2293,-8.6313
0.8770,96.2207,-8.6412
0.8780,96.2121,-8.6511
0.8790,96.2034,-8.6610
0.8800,96.1948,-8.6709
0.8810,96.1861,-8.6807
0.8820,96.1774,-8.6906
0.8830,96.1687,-8.7005
0.8840,96.1600,-8.7104
0.8850,96.1513,-8.7203
0.8860,96.1426,-8.7302
0.8870,96.1339,-8.7401
0.8880,96.1251,-8.7500
0.8890,96.1164,-8.7599
0.8900,96.1076,-8.7698
0.8910,96.0988,-8.7797
0.8920,96.0901,-8.7896
0.8930,96.0813,-8.7995
0.8940,96.0725,-8.8094
0.8950,96.0637,-8.8193
0.8960,96.0548,-8.8292
0.8970,96.0460,-8.8391
0.8980,96.0372,-8.8490
0.8990,96.0283,-8.8589
0.9000,96.0195,-8.8688
0.9010,96.0106,-8.8787
0.9020,96.0017,-8.8886
0.9030,95.9928,-8.8985
0.9040,95.9839,-8.9084
0.9050,95.9750,-8.9183
0.9060,95.9661,-8.9282
0.9070,95.9572,-8.9381
0.9080,95.9482,-8.9480
0.9090,95.9393,-8.9579
0.9100,95.9303,-8.9678
0.9110,95.9214,-8.9777
0.9120,95.9124,-8.9876
0.9130,95.9034,-8.9975
0.9140,95.8944,-9.0074
0.9150,95.8854,-9.0173
0.9160,95.8764,-9.0272
0.9170,95.8673,-9.0371
0.9180,95.8583,-9.0470
0.9190,95.8493,-9.0569
0.9200,95.8402,-9.0668
0.9210,95.8311,-9.0767
0.9220,95.8221,-9.0866
0.9230,95.8130,-9.0965
0.9240,95.8039,-9.1064
0.9250,95.7948,-9.1163
0.9260,95.7857,-9.1262
0.9270,95.7765,-9.1361
0.9280,95.7674,-9.1460
0.9290,95.7582,-9.1559
0.9300,95.7491,-9.1658
0.9310,95.7399,-9.1757
0.9320,95.7307,-9.1856
0.9330,95.7216,-9.1955
0.9340,95.7124,-9.2054
0.9350,95.7032,-9.2153
0.9360,95.6939,-9.2252
0.9370,95.6847,-9.2351
0.9380,95.6755,-9.2450
0.9390,95.6662,-9.2549
0.9400,95.6570,-9.2648
0.9410,95.6477,-9.2747
0.9420,95.6384,-9.2846
0.9430,95.6292,-9.2945
0.9440,95.6199,-9.3044
0.9450,95.6106,-9.3143
0.9460,95.6012,-9.3242
0.9470,95.5919,-9.3342
0.9480,95.5826,-9.3441
0.9490,95.5732,-9.3540
0.9500,95.5639,-9.3639
0.9510,95.5545,-9.3738
0.9520,95.5452,-9.3837
0.9530,95.5358,-9.3936
0.9540,95.5264,-9.4035
0.9550,95.5170,-9.4134
0.9560,95.5076,-9.4233
0.9570,95.4981,-9.4332
0.9580,95.4887,-9.4431
0.9590,95.4793,-9.4530
0.9600,95.4698,-9.4629
0.9610,95.4603,-9.4728
0.9620,95.4509,-9.4827
0.9630,95.4414,-9.4926
0.9640,95.4319,-9.5025
0.9650,95.4224,-9.5124
0.9660,95.4129,-9.5223
0.9670,95.4034,-9.5322
0.9680,95.3938,-9.5421
0.9690,95.3843,-9.5520
0.9700,95.3747,-9.5620
0.9710,95.3652,-9.5719
0.9720,95.3556,-9.5818
0.9730,95.3460,-9.5917
0.9740,95.3364,-9.6016
0.9750,95.3268,-9.6115
0.9760,95.3172,-9.6214
0.9770,95.3076,-9.6313
0.9780,95.2980,-9.6412
0.9790,95.2883,-9.6511
0.9800,95.2787,-9.6610
0.9810,95.2690,-9.6709
0.9820,95.2593,-9.6808
0.9830,95.2497,-9.6907
0.9840,95.2400,-9.7006
0.9850,95.2303,-9.7105
0.9860,95.2206,-9.7205
0.9870,95.2108,-9.7304
0.9880,95.2011,-9.7403
0.9890,95.1914,-9.7502
0.9900,95.1816,-9.7601
0.9910,95.1718,-9.7700
0.9920,95.1621,-9.7799
0.9930,95.1523,-9.7898
0.9940,95.1425,-9.7997
0.9950,95.1327,-9.8096
0.9960,95.1229,-9.8195
0.9970,95.1131,-9.8294
0.9980,95.1033,-9.8393
0.9990,95.0934,-9.8493
1.0000,95.0836,-9.8592
1.0010,95.0737,-9.8691
1.0020,95.0638,-9.8790
1.0030,95.0540,-9.8889
1.0040,95.0441,-9.8988
1.0050,95.0342,-9.9087
1.0060,95.0243,-9.9186
1.0070,95.0143,-9.9285
1.0080,95.0044,-9.9384
1.0090,94.9945,-9.9483
1.0100,94.9845,-9.9583
1.0110,94.9746,-9.9682
1.0120,94.9646,-9.9781
1.0130,94.9546,-9.9880
1.0140,94.9446,-9.9979
1.0150,94.9346,-10.0078
1.0160,94.9246,-10.0177
1.0170,94.9146,-10.0276
1.0180,94.9046,-10.0375
1.0190,94.8945,-10.0474
1.0200,94.8845,-10.0574
1.0210,94.8744,-10.0673
1.0220,94.8644,-10.0772
1.0230,94.8543,-10.0871
1.0240,94.8442,-10.0970
1.0250,94.8341,-10.1069
1.0260,94.8240,-10.1168
1.0270,94.8139,-10.1267
1.0280,94.8038,-10.1366
1.0290,94.7936,-10.1466
1.0300,94.7835,-10.1565
1.0310,94.7733,-10.1664
1.0320,94.7632,-10.1763
1.0330,94.7530,-10.1862
1.0340,94.7428,-10.1961
1.0350,94.7326,-10.2060
1.0360,94.7224,-10.2159
1.0370,94.7122,-10.2258
1.0380,94.7019,-10.2358
1.0390,94.6917,-10.2457
1.0400,94.6815,-10.2556
1.0410,94.6712,-10.2655
1.0420,94.6609,-10.2754
1.0430,94.6507,-10.2853
1.0440,94.6404,-10.2952
1.0450,94.6301,-10.3051
1.0460,94.6198,-10.3151
1.0470,94.6095,-10.3250
1.0480,94.5991,-10.3349
1.0490,94.5888,-10.3448
1.0500,94.5785,-10.3547
1.0510,94.5681,-10.3646
1.0520,94.5577,-10.3745
1.0530,94.5474,-10.3845
1.0540,94.5370,-10.3944
1.0550,94.5266,-10.4043
1.0560,94.5162,-10.4142
1.0570,94.5058,-10.4241
1.0580,94.4953,-10.4340
1.0590,94.4849,-10.4439
1.0600,94.4745,-10.4539
1.0610,94.4640,-10.4638
1.0620,94.4536,-10.4737
1.0630,94.4431,-10.4836
1.0640,94.4326,-10.4935
1.0650,94.4221,-10.5034
1.0660,94.4116,-10.5133
1.0670,94.4011,-10.5233
1.0680,94.3906,-10.5332
1.0690,94.3800,-10.5431
1.0700,94.3695,-10.5530
1.0710,94.3589,-10.5629
1.0720,94.3484,-10.5728
1.0730,94.3378,-10.5828
1.0740,94.3272,-10.5927
1.0750,94.3166,-10.6026
1.0760,94.3060,-10.6125
1.0770,94.2954,-10.6224
1.0780,94.2848,-10.6323
1.0790,94.2742,-10.6422
1.0800,94.2635,-10.6522
1.0810,94.2529,-10.6621
1.0820,94.2422,-10.6720
1.0830,94.2315,-10.6819
1.0840,94.2208,-10.6918
1.0850,94.2102,-10.7017
1.0860,94.1994,-10.7117
1.0870,94.1887,-10.7216
1.0880,94.1780,-10.7315
1.0890,94.1673,-10.7414
1.0900,94.1565,-10.7513
1.0910,94.1458,-10.7613
1.0920,94.1350,-10.7712
1.0930,94.1243,-10.7811
1.0940,94.1135,-10.7910
1.0950,94.1027,-10.8009
1.0960,94.0919,-10.8108
1.0970,94.0811,-10.8208
1.0980,94.0703,-10.8307
1.0990,94.0594,-10.8406
1.1000,94.0486,-10.8505
1.1010,94.0377,-10.8604
1.1020,94.0269,-10.8704
1.1030,94.0160,-10.8803
1.1040,94.0051,-10.8902
1.1050,93.9942,-10.9001
1.1060,93.9833,-10.9100
1.1070,93.9724,-10.9199
1.1080,93.9615,-10.9299
1.1090,93.9506,-10.9398
1.1100,93.9396,-10.9497
1.1110,93.9287,-10.9596
1.1120,93.9177,-10.9695
1.1130,93.9068,-10.9795
1.1140,93.8958,-10.9894
1.1150,93.8848,-10.9993
1.1160,93.8738,-11.0092
1.1170,93.8628,-11.0191
1.1180,93.8518,-11.0291
1.1190,93.8407,-11.0390
1.1200,93.8297,-11.0489
1.1210,93.8186,-11.0588
1.1220,93.8076,-11.0687
1.1230,93.7965,-11.0787
1.1240,93.7854,-11.0886
1.1250,93.7743,-11.0985
1.1260,93.7632,-11.1084
1.1270,93.7521,-11.1183
1.1280,93.7410,-11.1283
1.1290,93.7299,-11.1382
1.1300,93.7188,-11.1481
1.1310,93.7076,-11.1580
1.1320,93.6964,-11.1680
1.1330,93.6853,-11.1779
1.1340,93.6741,-11.1878
1.1350,93.6629,-11.1977
1.1360,93.6517,-11.2076
1.1370,93.6405,-11.2176
1.1380,93.6293,-11.2275
1.1390,93.6181,-11.2374
1.1400,93.6068,-11.2473
1.1410,93.5956,-11.2573
1.1420,93.5843,-11.2672
1.1430,93.5731,-11.2771
1.1440,93.5618,-11.2870
1.1450,93.5505,-11.2969
1.1460,93.5392,-11.3069
1.1470,93.5279,-11.3168
1.1480,93.5166,-11.3267
1.1490,93.5052,-11.3366
1.1500,93.4939,-11.3466
1.1510,93.4826,-11.3565
1.1520,93.4712,-11.3664
1.1530,93.4598,-11.3763
1.1540,93.4485,-11.3863
1.1550,93.4371,-11.3962
1.1560,93.4257,-11.4061
1.1570,93.4143,-11.4160
1.1580,93.4029,-11.4260
1.1590,93.3914,-11.4359
1.1600,93.3800,-11.4458
1.1610,93.3685,-11.4557
1.1620,93.3571,-11.4656
1.1630,93.3456,-11.4756
1.1640,93.3342,-11.4855
1.1650,93.3227,-11.4954
1.1660,93.3112,-11.5053
1.1670,93.2997,-11.5153
1.1680,93.2881,-11.5252
1.1690,93.2766,-11.5351
1.1700,93.2651,-11.5450
1.1710,93.2535,-11.5550
1.1720,93.2420,-11.5649
1.1730,93.2304,-11.5748
1.1740,93.2188,-11.5848
1.1750,93.2073,-11.5947
1.1760,93.1957,-11.6046
1.1770,93.1841,-11.6145
1.1780,93.1725,-11.6245
1.1790,93.1608,-11.6344
1.1800,93.1492,-11.6443
1.1810,93.1375,-11.6542
1.1820,93.1259,-11.6642
1.1830,93.1142,-11.6741
1.1840,93.1026,-11.6840
1.1850,93.0909,-11.6939
1.1860,93.0792,-11.7039
1.1870,93.0675,-11.7138
1.1880,93.0558,-11.7237
1.1890,93.0440,-11.7336
1.1900,93.0323,-11.7436
1.1910,93.0206,-11.7535
1.1920,93.0088,-11.7634
1.1930,92.9970,-11.7734
1.1940,92.9853,-11.7833
1.1950,92.9735,-11.7932
1.1960,92.9617,-11.8031
1.1970,92.9499,-11.8131
1.1980,92.9381,-11.8230
1.1990,92.9263,-11.8329
1.2000,92.9144,-11.8429
1.2010,92.9026,-11.8528
1.2020,92.8907,-11.8627
1.2030,92.8789,-11.8726
1.2040,92.8670,-11.8826
1.2050,92.8551,-11.8925
1.2060,92.8432,-11.9024
1.2070,92.8313,-11.9124
1.2080,92.8194,-11.9223
1.2090,92.8075,-11.9322
1.2100,92.7955,-11.9421
1.2110,92.7836,-11.9521
1.2120,92.7716,-11.9620
1.2130,92.7597,-11.9719
1.2140,92.7477,-11.9819
1.2150,92.7357,-11.9918
1.2160,92.7237,-12.0017
1.2170,92.7117,-12.0117
1.2180,92.6997,-12.0216
1.2190,92.6877,-12.0315
1.2200,92.6757,-12.0414
1.2210,92.6636,-12.0514
1.2220,92.6516,-12.0613
1.2230,92.6395,-12.0712
1.2240,92.6275,-12.0812
1.2250,92.6154,-12.0911
1.2260,92.6033,-12.1010
1.2270,92.5912,-12.1110
1.2280,92.5791,-12.1209
1.2290,92.5669,-12.1308
1.2300,92.5548,-12.1408
1.2310,92.5427,-12.1507
1.2320,92.5305,-12.1606
1.2330,92.5184,-12.1705
1.2340,92.5062,-12.1805
1.2350,92.4940,-12.1904
1.2360,92.4818,-12.2003
1.2370,92.4696,-12.2103
1.2380,92.4574,-12.2202
1.2390,92.4452,-12.2301
1.2400,92.4330,-12.2401
1.2410,92.4207,-12.2500
1.2420,92.4085,-12.2599
1.2430,92.3962,-12.2699
1.2440,92.3839,-12.2798
1.2450,92.3717,-12.2897
1.2460,92.3594,-12.2997
1.2470,92.3471,-12.3096
1.2480,92.3348,-12.3195
1.2490,92.3224,-12.3295
1.2500,92.3101,-12.3394
1.2510,92.2978,-12.3493
1.2520,92.2854,-12.3593
1.2530,92.2731,-12.3692
1.2540,92.2607,-12.3791
1.2550,92.2483,-12.3891
1.2560,92.2359,-12.3990
1.2570,92.2235,-12.4089
1.2580,92.2111,-12.4189
1.2590,92.1987,-12.4288
1.2600,92.1863,-12.4387
1.2610,92.1738,-12.4487
1.2620,92.1614,-12.4586
1.2630,92.1489,-12.4685
1.2640,92.1365,-12.4785
1.2650,92.1240,-12.4884
1.2660,92.1115,-12.4983
1.2670,92.0990,-12.5083
1.2680,92.0865,-12.5182
1.2690,92.0740,-12.5282
1.2700,92.0614,-12.5381
1.2710,92.0489,-12.5480
1.2720,92.0364,-12.5580
1.2730,92.0238,-12.5679
1.2740,92.0112,-12.5778
1.2750,91.9986,-12.5878
1.2760,91.9861,-12.5977
1.2770,91.9735,-12.6076
1.2780,91.9609,-12.6176
1.2790,91.9482,-12.6275
1.2800,91.9356,-12.6374
1.2810,91.9230,-12.6474
1.2820,91.9103,-12.6573
1.2830,91.8977,-12.6673
1.2840,91.8850,-12.6772
1.2850,91.8723,-12.6871
1.2860,91.8596,-12.6971
1.2870,91.8469,-12.7070
1.2880,91.8342,-12.7169
1.2890,91.8215,-12.7269
1.2900,91.8088,-12.7368
1.2910,91.7961,-12.7467
1.2920,91.7833,-12.7567
1.2930,91.7705,-12.7666
1.2940,91.7578,-12.7766
1.2950,91.7450,-12.7865
1.2960,91.7322,-12.7964
1.2970,91.7194,-12.8064
1.2980,91.7066,-12.8163
1.2990,91.6938,-12.8263
1.3000,91.6810,-12.8362
1.3010,91.6681,-12.8461
1.3020,91.6553,-12.8561
1.3030,91.6424,-12.8660
1.3040,91.6296,-12.8759
1.3050,91.6167,-12.8859
1.3060,91.6038,-12.8958
1.3070,91.5909,-12.9058
1.3080,91.5780,-12.9157
1.3090,91.5651,-12.9256
1.3100,91.5522,-12.9356
1.3110,91.5392,-12.9455
1.3120,91.5263,-12.9555
1.3130,91.5133,-12.9654
1.3140,91.5004,-12.9753
1.3150,91.4874,-12.9853
1.3160,91.4744,-12.9952
1.3170,91.4614,-13.0052
1.3180,91.4484,-13.0151
1.3190,91.4354,-13.0250
1.3200,91.4224,-13.0350
1.3210,91.4093,-13.0449
1.3220,91.3963,-13.0549
1.3230,91.3832,-13.0648
1.3240,91.3702,-13.0747
1.3250,91.3571,-13.0847
1.3260,91.3440,-13.0946
1.3270,91.3309,-13.1046
1.3280,91.3178,-13.1145
1.3290,91.3047,-13.1244
1.3300,91.2916,-13.1344
1.3310,91.2784,-13.1443
1.3320,91.2653,-13.1543
1.3330,91.2521,-13.1642
1.3340,91.2390,-13.1742
1.3350,91.2258,-13.1841
1.3360,91.2126,-13.1940
1.3370,91.1994,-13.2040
1.3380,91.1862,-13.2139
1.3390,91.1730,-13.2239
1.3400,91.1598,-13.2338
1.3410,91.1465,-13.2437
1.3420,91.1333,-13.2537
1.3430,91.1200,-13.2636
1.3440,91.1068,-13.2736
1.3450,91.0935,-13.2835
1.3460,91.0802,-13.2935
1.3470,91.0669,-13.3034
1.3480,91.0536,-13.3133
1.3490,91.0403,-13.3233
1.3500,91.0270,-13.3332
1.3510,91.0137,-13.3432
1.3520,91.0003,-13.3531
1.3530,90.9870,-13.3631
1.3540,90.9736,-13.3730
1.3550,90.9602,-13.3829
1.3560,90.9468,-13.3929
1.3570,90.9334,-13.4028
1.3580,90.9200,-13.4128
1.3590,90.9066,-13.4227
1.3600,90.8932,-13.4327
1.3610,90.8798,-13.4426
1.3620,90.8663,-13.4526
1.3630,90.8529,-13.4625
1.3640,90.8394,-13.4724
1.3650,90.8259,-13.4824
1.3660,90.8125,-13.4923
1.3670,90.7990,-13.5023
1.3680,90.7855,-13.5122
1.3690,90.7720,-13.5222
1.3700,90.7584,-13.5321
1.3710,90.7449,-13.5421
1.3720,90.7314,-13.5520
1.3730,90.7178,-13.5620
1.3740,90.7042,-13.5719
1.3750,90.6907,-13.5818
1.3760,90.6771,-13.5918
1.3770,90.6635,-13.6017
1.3780,90.6499,-13.6117
1.3790,90.6363,-13.6216
1.3800,90.6227,-13.6316
1.3810,90.6090,-13.6415
1.3820,90.5954,-13.6515
1.3830,90.5817,-13.6614
1.3840,90.5681,-13.6714
1.3850,90.5544,-13.6813
1.3860,90.5407,-13.6913
1.3870,90.5270,-13.7012
1.3880,90.5133,-13.7111
1.3890,90.4996,-13.7211
1.3900,90.4859,-13.7310
1.3910,90.4722,-13.7410
1.3920,90.4584,-13.7509
1.3930,90.4447,-13.7609
1.3940,90.4309,-13.7708
1.3950,90.4171,-13.7808
1.3960,90.4034,-13.7907
1.3970,90.3896,-13.8007
1.3980,90.3758,-13.8106
1.3990,90.3620,-13.8206
1.4000,90.3481,-13.8305
1.4010,90.3343,-13.8405
1.4020,90.3205,-13.8504
1.4030,90.3066,-13.8604
1.4040,90.2928,-13.8703
1.4050,90.2789,-13.8803
1.4060,90.2650,-13.8902
1.4070,90.2511,-13.9002
1.4080,90.2372,-13.9101
1.4090,90.2233,-13.9201
1.4100,90.2094,-13.9300
1.4110,90.1955,-13.9400
1.4120,90.1815,-13.9499
1.4130,90.1676,-13.9599
1.4140,90.1536,-13.9698
1.4150,90.1396,-13.9798
1.4160,90.1257,-13.9897
1.4170,90.1117,-13.9997
1.4180,90.0977,-14.0096
1.4190,90.0837,-14.0196
1.4200,90.0696,-14.0295
1.4210,90.0556,-14.0395
1.4220,90.0416,-14.0494
1.4230,90.0275,-14.0594
1.4240,90.0135,-14.0693
1.4250,89.9994,-14.0793
1.4260,89.9853,-14.0892
1.4270,89.9712,-14.0992
1.4280,89.9571,-14.1091
1.4290,89.9430,-14.1191
1.4300,89.9289,-14.1290
1.4310,89.9148,-14.1390
1.4320,89.9006,-14.1489
1.4330,89.8865,-14.1589
1.4340,89.8723,-14.1688
1.4350,89.8582,-14.1788
1.4360,89.8440,-14.1887
1.4370,89.8298,-14.1987
1.4380,89.8156,-14.2086
1.4390,89.8014,-14.2186
1.4400,89.7872,-14.2285
1.4410,89.7729,-14.2385
1.4420,89.7587,-14.2484
1.4430,89.7444,-14.2584
1.4440,89.7302,-14.2683
1.4450,89.7159,-14.2783
1.4460,89.7016,-14.2882
1.4470,89.6874,-14.2982
1.4480,89.6731,-14.3081
1.4490,89.6587,-14.3181
1.4500,89.6444,-14.3281
1.4510,89.6301,-14.3380
1.4520,89.6158,-14.3480
1.4530,89.6014,-14.3579
1.4540,89.5871,-14.3679
1.4550,89.5727,-14.3778
1.4560,89.5583,-14.3878
1.4570,89.5439,-14.3977
1.4580,89.5295,-14.4077
1.4590,89.5151,-14.4176
1.4600,89.5007,-14.4276
1.4610,89.4863,-14.4375
1.4620,89.4718,-14.4475
1.4630,89.4574,-14.4575
1.4640,89.4429,-14.4674
1.4650,89.4285,-14.4774
1.4660,89.4140,-14.4873
1.4670,89.3995,-14.4973
1.4680,89.3850,-14.5072
1.4690,89.3705,-14.5172
1.4700,89.3560,-14.5271
1.4710,89.3414,-14.5371
1.4720,89.3269,-14.5471
1.4730,89.3124,-14.5570
1.4740,89.2978,-14.5670
1.4750,89.2832,-14.5769
1.4760,89.2687,-14.5869
1.4770,89.2541,-14.5968
1.4780,89.2395,-14.6068
1.4790,89.2249,-14.6167
1.4800,89.2103,-14.6267
1.4810,89.1956,-14.6367
1.4820,89.1810,-14.6466
1.4830,89.1663,-14.6566
1.4840,89.1517,-14.6665
1.4850,89.1370,-14.6765
1.4860,89.1223,-14.6864
1.4870,89.1077,-14.6964
1.4880,89.0930,-14.7064
1.4890,89.0783,-14.7163
1.4900,89.0635,-14.7263
1.4910,89.0488,-14.7362
1.4920,89.0341,-14.7462
1.4930,89.0193,-14.7561
1.4940,89.0046,-14.7661
1.4950,88.9898,-14.7761
1.4960,88.9750,-14.7860
1.4970,88.9602,-14.7960
1.4980,88.9455,-14.8059
1.4990,88.9306,-14.8159
1.5000,88.9158,-14.8258
1.5010,88.9010,-14.8358
1.5020,88.8862,-14.8458
1.5030,88.8713,-14.8557
1.5040,88.8565,-14.8657
1.5050,88.8416,-14.8756
1.5060,88.8267,-14.8856
1.5070,88.8118,-14.8956
1.5080,88.7969,-14.9055
1.5090,88.7820,-14.9155
1.5100,88.7671,-14.9254
1.5110,88.7522,-14.9354
1.5120,88.7373,-14.9453
1.5130,88.7223,-14.9553
1.5140,88.7074,-14.9653
1.5150,88.6924,-14.9752
1.5160,88.6774,-14.9852
1.5170,88.6624,-14.9951
1.5180,88.6474,-15.0051
1.5190,88.6324,-15.0151
1.5200,88.6174,-15.0250
1.5210,88.6024,-15.0350
1.5220,88.5874,-15.0449
1.5230,88.5723,-15.0549
1.5240,88.5573,-15.0649
1.5250,88.5422,-15.0748
1.5260,88.5271,-15.0848
1.5270,88.5120,-15.0947
1.5280,88.4969,-15.1047
1.5290,88.4818,-15.1147
1.5300,88.4667,-15.1246
1.5310,88.4516,-15.1346
1.5320,88.4365,-15.1446
1.5330,88.4213,-15.1545
1.5340,88.4062,-15.1645
1.5350,88.3910,-15.1744
1.5360,88.3758,-15.1844
1.5370,88.3606,-15.1944
1.5380,88.3454,-15.2043
1.5390,88.3302,-15.2143
1.5400,88.3150,-15.2242
1.5410,88.2998,-15.2342
1.5420,88.2846,-15.2442
1.5430,88.2693,-15.2541
1.5440,88.2541,-15.2641
1.5450,88.2388,-15.2741
1.5460,88.2235,-15.2840
1.5470,88.2082,-15.2940
1.5480,88.1930,-15.3040
1.5490,88.1777,-15.3139
1.5500,88.1623,-15.3239
1.5510,88.1470,-15.3338
1.5520,88.1317,-15.3438
1.5530,88.1163,-15.3538
1.5540,88.1010,-15.3637
1.5550,88.0856,-15.3737
1.5560,88.0702,-15.3837
1.5570,88.0549,-15.3936
1.5580,88.0395,-15.4036
1.5590,88.0241,-15.4135
1.5600,88.0086,-15.4235
1.5610,87.9932,-15.4335
1.5620,87.9778,-15.4434
1.5630,87.9623,-15.4534
1.5640,87.9469,-15.4634
1.5650,87.9314,-15.4733
1.5660,87.9160,-15.4833
1.5670,87.9005,-15.4933
1.5680,87.8850,-15.5032
1.5690,87.8695,-15.5132
1.5700,87.8540,-15.5232
1.5710,87.8384,-15.5331
1.5720,87.8229,-15.5431
1.5730,87.8074,-15.5531
1.5740,87.7918,-15.5630
1.5750,87.7763,-15.5730
1.5760,87.7607,-15.5830
1.5770,87.7451,-15.5929
1.5780,87.7295,-15.6029
1.5790,87.7139,-15.6129
1.5800,87.6983,-15.6228
1.5810,87.6827,-15.6328
1.5820,87.6670,-15.6427
1.5830,87.6514,-15.6527
1.5840,87.6357,-15.6627
1.5850,87.6201,-15.6726
1.5860,87.6044,-15.6826
1.5870,87.5887,-15.6926
1.5880,87.5730,-15.7025
1.5890,87.5573,-15.7125
1.5900,87.5416,-15.7225
1.5910,87.5259,-15.7325
1.5920,87.5102,-15.7424
1.5930,87.4944,-15.7524
1.5940,87.4787,-15.7624
1.5950,87.4629,-15.7723
1.5960,87.4471,-15.7823
1.5970,87.4313,-15.7923
1.5980,87.4156,-15.8022
1.5990,87.3997,-15.8122
1.6000,87.3839,-15.8222
1.6010,87.3681,-15.8321
1.6020,87.3523,-15.8421
1.6030,87.3364,-15.8521
1.6040,87.3206,-15.8620
1.6050,87.3047,-15.8720
1.6060,87.2889,-15.8820
1.6070,87.2730,-15.8919
1.6080,87.2571,-15.9019
1.6090,87.2412,-15.9119
1.6100,87.2253,-15.9218
1.6110,87.2093,-15.9318
1.6120,87.1934,-15.9418
1.6130,87.1775,-15.9518
1.6140,87.1615,-15.9617
1.6150,87.1456,-15.9717
1.6160,87.1296,-15.9817
1.6170,87.1136,-15.9916
1.6180,87.0976,-16.0016
1.6190,87.0816,-16.0116
1.6200,87.0656,-16.0215
1.6210,87.0496,-16.0315
1.6220,87.0335,-16.0415
1.6230,87.0175,-16.0515
1.6240,87.0015,-16.0614
1.6250,86.9854,-16.0714
1.6260,86.9693,-16.0814
1.6270,86.9532,-16.0913
1.6280,86.9371,-16.1013
1.6290,86.9210,-16.1113
1.6300,86.9049,-16.1213
1.6310,86.8888,-16.1312
1.6320,86.8727,-16.1412
1.6330,86.8565,-16.1512
1.6340,86.8404,-16.1611
1.6350,86.8242,-16.1711
1.6360,86.8081,-16.1811
1.6370,86.7919,-16.1911
1.6380,86.7757,-16.2010
1.6390,86.7595,-16.2110
1.6400,86.7433,-16.2210
1.6410,86.7271,-16.2309
1.6420,86.7108,-16.2409
1.6430,86.6946,-16.2509
1.6440,86.6783,-16.2609
1.6450,86.6621,-16.2708
1.6460,86.6458,-16.2808
1.6470,86.6295,-16.2908
1.6480,86.6132,-16.3007
1.6490,86.5969,-16.3107
1.6500,86.5806,-16.3207
1.6510,86.5643,-16.3307
1.6520,86.5480,-16.3406
1.6530,86.5316,-16.3506
1.6540,86.5153,-16.3606
1.6550,86.4989,-16.3706
1.6560,86.4825,-16.3805
1.6570,86.4662,-16.3905
1.6580,86.4498,-16.4005
1.6590,86.4334,-16.4105
1.6600,86.4170,-16.4204
1.6610,86.4005,-16.4304
1.6620,86.3841,-16.4404
1.6630,86.3677,-16.4504
1.6640,86.3512,-16.4603
1.6650,86.3348,-16.4703
1.6660,86.3183,-16.4803
1.6670,86.3018,-16.4903
1.6680,86.2853,-16.5002
1.6690,86.2688,-16.5102
1.6700,86.2523,-16.5202
1.6710,86.2358,-16.5302
1.6720,86.2193,-16.5401
1.6730,86.2027,-16.5501
1.6740,86.1862,-16.5601
1.6750,86.1696,-16.5701
1.6760,86.1530,-16.5800
1.6770,86.1365,-16.5900
1.6780,86.1199,-16.6000
1.6790,86.1033,-16.6100
1.6800,86.0867,-16.6199
1.6810,86.0700,-16.6299
1.6820,86.0534,-16.6399
1.6830,86.0368,-16.6499
1.6840,86.0201,-16.6598
1.6850,86.0035,-16.6698
1.6860,85.9868,-16.6798
1.6870,85.9701,-16.6898
1.6880,85.9534,-16.6997
1.6890,85.9367,-16.7097
1.6900,85.9200,-16.7197
1.6910,85.9033,-16.7297
1.6920,85.8866,-16.7397
1.6930,85.8698,-16.7496
1.6940,85.8531,-16.7596
1.6950,85.8363,-16.7696
1.6960,85.8195,-16.7796
1.6970,85.8028,-16.7895
1.6980,85.7860,-16.7995
1.6990,85.7692,-16.8095
1.7000,85.7524,-16.8195
1.7010,85.7355,-16.8295
1.7020,85.7187,-16.8394
1.7030,85.7019,-16.8494
1.7040,85.6850,-16.8594
1.7050,85.6682,-16.8694
1.7060,85.6513,-16.8793
1.7070,85.6344,-16.8893
1.7080,85.6175,-16.8993
1.7090,85.6006,-16.9093
1.7100,85.5837,-16.9193
1.7110,85.5668,-16.9292
1.7120,85.5499,-16.9392
1.7130,85.5329,-16.9492
1.7140,85.5160,-16.9592
1.7150,85.4990,-16.9692
1.7160,85.4821,-16.9791
1.7170,85.4651,-16.9891
1.7180,85.4481,-16.9991
1.7190,85.4311,-17.0091
1.7200,85.4141,-17.0191
1.7210,85.3971,-17.0290
1.7220,85.3800,-17.0390
1.7230,85.3630,-17.0490
1.7240,85.3459,-17.0590
1.7250,85.3289,-17.0690
1.7260,85.3118,-17.0789
1.7270,85.2947,-17.0889
1.7280,85.2776,-17.0989
1.7290,85.2605,-17.1089
1.7300,85.2434,-17.1189
1.7310,85.2263,-17.1288
1.7320,85.2092,-17.1388
1.7330,85.1920,-17.1488
1.7340,85.1749,-17.1588
1.7350,85.1577,-17.1688
1.7360,85.1406,-17.1788
1.7370,85.1234,-17.1887
1.7380,85.1062,-17.1987
1.7390,85.0890,-17.2087
1.7400,85.0718,-17.2187
1.7410,85.0546,-17.2287
1.7420,85.0374,-17.2386
1.7430,85.0201,-17.2486
1.7440,85.0029,-17.2586
1.7450,84.9856,-17.2686
